CAWPE-S,PB-S
0.6506858054226474,0.63244019138756
1.0,1.0
1.0,1.0
0.8573376463844077,0.8428343297027271
0.9227407407407408,0.8522222222222222
0.6884057971014492,0.5742028985507247
0.7746666666666666,0.7306666666666666
0.9020234291799785,0.9045793397231098
0.6333333333333334,0.6037037037037039
0.8934394810555804,0.8929382279227478
0.7798573975044564,0.7676470588235295
0.7118055555555554,0.7064814814814814
0.963238095238095,0.9644761904761905
0.9704093567251462,0.9736842105263157
0.7826666666666667,0.7609999999999999
0.6913580246913579,0.654320987654321
0.9616570327552988,0.8415799614643545
0.9254699248120305,0.8912593984962407
0.8451532207629768,0.788774233896185
0.7441823451159258,0.28493681109844166
0.9895768188451114,0.9530956848030018
0.6111620795107033,0.5932721712538227
0.8136507936507941,0.7561904761904764
0.9758922558922561,0.74996632996633
0.8330738032505403,0.753752331330116
0.5417795844625114,0.5051490514905148
0.861271676300578,0.8539499036608864
0.7485677083333333,0.7123697916666667
0.9733695652173915,0.9704710144927534
0.8090909090909091,0.82020202020202
0.8560784313725489,0.8488235294117648
0.9075324675324676,0.8593939393939394
0.9067532467532465,0.8574025974025975
0.8566666666666666,0.8160000000000001
0.552721088435374,0.42074829931972785
0.6969418960244648,0.596330275229358
0.7402597402597403,0.7402597402597404
0.731687242798354,0.37572016460905355
0.5668845315904139,0.5721132897603485
0.8253968253968254,0.8219954648526078
0.3381720430107527,0.3150537634408603
0.3297029702970298,0.31023102310231027
0.8034188034188035,0.7961538461538462
0.6444444444444444,0.5497249724972498
0.8250000000000001,0.819746376811594
0.7077625570776257,0.7073059360730595
0.9559018759018759,0.8588167388167388
0.8967803030303031,0.8731060606060607
0.9528888888888891,0.9528888888888889
0.7187830687830686,0.718584656084656
0.7743589743589746,0.7717948717948722
0.943019886079744,0.8137470437360516
0.8055555555555558,0.6888888888888888
0.8951310861423222,0.8868913857677903
0.48235294117647054,0.4823529411764706
0.8151111111111112,0.8115555555555556
0.8560532772520156,0.791104100946372
0.8290367290367289,0.8099792099792098
0.8985146002798581,0.8491442805960052
0.7820987654320988,0.7543209876543211
0.8915413533834585,0.8311821219715957
0.938968824940048,0.6574340527577935
0.7335548172757476,0.6570321151716498
0.9643802647412751,0.7683513838748497
0.9997209913014935,0.9554570818972595
0.8868898186889821,0.812133891213389
0.9771515151515152,0.9453030303030303
0.9762808641975307,0.906394032921811
0.8220052083333333,0.7545572916666666
0.9214192708333333,0.91171875
0.8189642596644788,0.7516411378555801
0.9293216630196937,0.8986870897155362
0.9844895055140517,0.9784774101743154
0.9681901759915944,0.9637509850275804
0.9674093011930851,0.9491843194545897
0.9037414965986393,0.8340136054421767
0.9894405043341212,0.9749227132205857
0.7671874999999998,0.7661458333333333
0.8265432098765431,0.824074074074074
0.6490566037735847,0.6452830188679246
0.6804347826086955,0.6869565217391306
0.8633986928104579,0.8575163398692813
0.5438271604938272,0.5271604938271605
0.7080586080586081,0.7069597069597069
0.8121666666666666,0.7226666666666667
0.6276666666666666,0.5115833333333332
0.8125833333333335,0.7232916666666668
0.6822222222222223,0.6540740740740741
0.43293413173652706,0.398003992015968
0.9155765765765764,0.7628558558558559
0.9492063492063493,0.9279365079365081
0.9285416666666664,0.9246666666666669
0.9199222546161321,0.9020408163265308
0.9353179776908592,0.9061712299000436
0.6932330827067668,0.7060150375939851
0.8499999999999999,0.8440298507462688
0.6678260869565218,0.675072463768116
0.7525333333333334,0.7617333333333333
0.8185185185185184,0.8266666666666667
0.9693217893217891,0.9189033189033189
0.9027027027027027,0.8595526561043803
0.9982219617037905,0.966283934441303
0.803694968553459,0.7104559748427672
0.7446159122085049,0.7032921810699589
0.9896666666666664,0.9797777777777777
0.5293859649122807,0.5289473684210527
0.96925,0.965111111111111
0.9846207376478772,0.9838552540013914
0.7820466242809568,0.7758401453224338
0.6611111111111113,0.7055555555555556
0.9762676754030442,0.9775376024497883
0.8511827956989249,0.8105376344086022
0.8490322580645161,0.7959139784946235
0.960705997312813,0.7052888726029072
0.8605357856857258,0.8661068905771024
0.8588164734106357,0.8615753698520591
0.98,0.9825925925925921
0.6102372034956304,0.5821473158551811
0.6124167006663946,0.5271589827281381
0.597986577181208,0.5882774049217004
0.944230769230769,0.930128205128205
