CAWPE_alpha=15,CAWPE_alpha=14,CAWPE_alpha=13,CAWPE_alpha=12,CAWPE_alpha=11,CAWPE_alpha=10,CAWPE_alpha=9,CAWPE_alpha=8,CAWPE_alpha=7,CAWPE_alpha=6,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_pb,CAWPE_alpha=2,CAWPE_alpha=1,CAWPE_eq
0.0032976827094474176,0.0030303030303030385,0.0034759358288770042,0.0032976827094474137,0.002852049910873444,0.002852049910873444,0.002584670231729058,0.0018716577540106917,0.002049910873440282,0.0022281639928698766,0.002049910873440297,0.0025846702317290655,0.0027629233511586564,-0.0024064171122994637,0.0030303030303030424,0.002852049910873448,0.003386809269162224
0.03830529473135109,0.037376108502869085,0.035736176317162256,0.03433424621804906,0.033157276995305185,0.03245631194574858,0.03269431403234222,0.030125195618153376,0.0294209702660407,0.02591940532081378,0.02217657798643715,0.022166797078768914,0.018437010954616587,-0.008294209702660404,0.01585159102764737,0.015137584767866459,0.015616849243609813
0.004197571292127163,0.004197571292127163,0.004102060308364031,0.004006549324600898,0.003911311229362802,0.004006822213125935,0.004102333196889066,0.004102333196889066,0.004102333196889066,0.004102333196889066,0.004006822213125935,0.003911311229362802,0.004006822213125935,0.003510437986082656,0.004006549324600898,0.004006549324600898,0.003911311229362802
0.003545012766658447,0.003310682810312182,0.003193723745984696,0.0027246520056008767,0.0024903220492546118,0.002372539329544539,0.00225516843752576,0.002372127501853246,0.002372127501853246,0.0021373857178156874,0.0023713038464706552,0.0023713038464706552,0.0023713038464706552,0.0044349724075447095,0.0019018202783955347,0.0019018202783955347,0.0017844493863767555
0.021040816326530598,0.020027210884353726,0.020013605442176854,0.02000680272108842,0.01699319727891155,0.01599319727891155,0.014986394557823116,0.012993197278911553,0.011659863945578223,0.01064625850340136,0.008945578231292505,0.0072517006802721,0.004891156462585022,-0.00805442176870751,0.005897959183673455,0.006231292517006788,0.004537414965986375
0.002421652421652424,0.00491452991452992,0.0036324786324786456,-8.309591642924848E-4,9.971509971510085E-4,3.0864197530865444E-4,-9.49667616334271E-4,-0.001566951566951554,-0.002825261158594483,-0.006623931623931615,-0.009188034188034185,-0.012369420702754031,-0.014886039886039874,-0.013485280151946825,-0.013627730294396945,-0.018660968660968655,-0.017497625830959162
-0.0026334179510021003,-0.0026336858697423417,-0.0029811318227181416,-0.003173988662571947,-0.0034054704541445695,-0.0032514171785030725,-0.0032133280642647607,-0.003290845886442632,-0.0034843278700236848,-0.0036389169831456607,-0.0038322203542331995,-0.0040255237253207605,-0.004064416595779822,-9.149424979401077E-5,-0.0038332027229474523,-0.003717595786531269,-0.0032934357675983407
-8.925326498921601E-4,-9.869896020654394E-4,-0.0014263530766653063,-0.0013956737417932723,-0.0014900716952456427,-0.0015534363215005565,-0.0017733245543236594,-0.002118467071633882,-0.0020248361015533104,-0.002150739371970423,-0.0023705686060726205,-0.002214221995667139,-0.0017752715121136262,3.3434575138410934E-4,-0.0019953367410994517,-0.002434700215699315,-0.002780373721497709
-0.005672354183628921,-0.005516537458553102,-0.005299066633627147,-0.0059276434564055295,-0.005867228338466246,-0.006401465538603128,-0.0063097808771992005,-0.00640589047399908,-0.00640748345074161,-0.005971656813810511,-0.005534768192384391,-0.005914073654524647,-0.0063267726291196145,-0.0060868231323822535,-0.0061412793373216736,-0.006709795036992465,-0.007373889341215619
-0.016314391433656775,-0.01624293874886361,-0.016166732308603625,-0.01608343453357798,-0.016090439140763847,-0.01605469247159076,-0.01599757016423819,-0.015983211329310475,-0.015871473683708417,-0.01585718938029459,-0.01582870750104669,-0.015524643316566722,-0.01555132017806038,-0.006327485672061779,-0.015001337230870767,-0.015160991864302541,-0.01494382600452762
3.4472860503378017E-4,3.4472860503378017E-4,3.2388224272400143E-4,3.030097735108909E-4,2.8216341120111584E-4,2.6131704889133706E-4,2.821895181044439E-4,2.195982173684478E-4,2.8221562500777193E-4,2.822417319111E-4,2.196504311751039E-4,1.7793159965222202E-4,2.196504311751039E-4,-2.2141264714990635E-4,2.6134315579466144E-4,1.9872574815534098E-4,1.9872574815534098E-4
0.0015811947744472218,3.558392874758713E-4,-8.71630096252755E-4,-0.0016389746191462532,-0.002405614509787324,-0.0037838751955354354,-0.0036295607322538227,-0.0036260375709916914,-0.004087571696331679,-0.004855620851477608,-0.005777984469905143,-0.006239518595245134,-0.007004749221381357,-0.011609520990994803,-0.0073119688834397305,-0.007007567750391067,-0.00685466255161431
6.842348589920944E-4,-0.0018985976267530105,-6.225920789027912E-4,-3.1746031746034966E-4,3.174603174602867E-4,-3.4211742949609897E-4,-6.780705809832329E-4,-6.965634150100504E-4,-0.001673601479426745,-0.0033163815688087793,-0.00394513792572048,-0.004274926799198675,-0.005245800585606442,-0.004028355678841141,-0.006204345815996334,-0.007498844197873359,-0.00910463861920176
-0.008888888888888894,-0.009023569023569029,-0.008754208754208766,-0.008956228956228973,-0.009292929292929304,-0.009427609427609436,-0.0096969696969697,-0.009764309764309764,-0.009629629629629629,-0.009629629629629632,-0.010370370370370374,-0.010774410774410773,-0.010774410774410777,-0.0063973063973064015,-0.010774410774410777,-0.01037037037037037,-0.01077441077441078
-0.00497231741032077,-0.005032516077148441,-0.005133174536674412,-0.005174622917853925,-0.005232846744876899,-0.0052999537284265505,-0.005334494873819469,-0.005418377449284943,-0.005433181648703641,-0.005481539135395856,-0.005606868076242355,-0.005610818807572667,-0.005739108547402631,-6.866262783267185E-4,-0.005835819752120338,-0.005890098340133517,-0.0059266135073259615
0.007751230573530229,0.006801061888169898,0.005983260512877242,0.005620264365908985,0.00371808343933779,0.0020848773113581465,0.0010423464778865539,-0.0017659421492174255,-0.00290120384197039,-0.0035812915952288895,-0.003673838098925223,-0.003854875283446724,-0.00471692199915195,-0.005683129620411857,-0.005715944914551182,-0.00685083789613404,-0.006627951993805644
-4.884169019133503E-4,-5.847560155935054E-4,-0.0011650311421786187,-0.0015515078191513246,-0.0018416453824438757,-0.0021323430568624883,-0.0022281220594166005,-0.002228682170542647,-0.002134023390240632,-0.002037684276560477,-0.0023278218398530394,-0.002616839180893497,-0.0028111977416319434,-0.004008715329121304,-0.003099654971546362,-0.003293453421158769,-0.0035830308733252767
-0.004557291666666667,-0.00390625,-0.004557291666666667,-0.005078125,-0.005989583333333334,-0.005729166666666666,-0.005078125,-0.005989583333333334,-0.005338541666666667,-0.005859375,-0.007552083333333333,-0.0067708333333333336,-0.005989583333333334,-0.022526041666666666,-0.007942708333333333,-0.008333333333333333,-0.008463541666666666
0.004089026915113854,0.003175266762223265,0.0029901258162127555,0.002806975633062573,0.002440675266762208,0.002440675266762208,0.0028029941073419162,0.0028010033444815898,0.0028010033444815898,0.0024347029781812248,0.0024347029781812248,0.0024347029781812248,0.0022515527950310423,0.0010869565217391168,0.0020703933747411823,0.0017040930084408175,0.00115464245899027
0.049728049728049756,0.04717171717171719,0.04564879564879567,0.04411810411810413,0.04259518259518261,0.039549339549339556,0.039013209013209024,0.03696192696192698,0.03442113442113444,0.030341880341880362,0.029316239316239345,0.028811188811188833,0.02726495726495728,-0.01814296814296813,0.026247086247086267,0.025221445221445243,0.02418803418803421
0.010377982518308538,0.010970942593905035,0.010966217812426179,0.01095676824946847,0.01075124025513821,0.010349633829435398,0.009168438459721246,0.008771556815497294,0.008771556815497294,0.007590361445783137,0.006992676588707777,0.007384833451452877,0.006399716513111272,0.0030403968816442397,0.0058020316560359105,0.005797306874557058,0.005008268367588009
-0.0020510212155120536,-0.0021394097634306218,-0.0021394097634306257,-0.001792185186441042,-0.0012718004362912779,-8.379957727216003E-4,-5.782555129813405E-4,-6.666440608999162E-4,-4.069038011596563E-4,-1.4761565675401877E-4,2.5092401071532173E-5,-6.32961468470435E-5,-5.854893583352968E-4,-0.0032952426163914213,-8.474901947486642E-4,-0.0010229109445819414,-0.0011987838097498446
0.004426661241282677,0.004079888779627709,0.004166016750873173,0.004686853616357556,0.0045136934431973825,0.004164660404869303,0.003816079481875852,0.003988787539701411,0.0033800142416330744,0.0034670464435477832,0.0032925299243837434,0.0031184655205543253,0.002684208741650029,-2.7262554677694634E-4,0.0027707888282301157,0.002857821030144821,0.003290721463045254
0.0033333333333333327,0.004666666666666664,0.003999999999999996,0.004666666666666664,0.0053333333333333306,0.006666666666666665,0.008,0.008666666666666666,0.008666666666666663,0.011333333333333332,0.011333333333333332,0.010666666666666661,0.010666666666666661,0.004666666666666652,0.007999999999999991,0.005999999999999994,0.0046666666666666705
0.022994614512471666,0.024015022675736984,0.02536848072562361,0.024319727891156488,0.0232780612244898,0.023979591836734693,0.024291383219954655,0.02254818594104309,0.023511904761904765,0.02315759637188209,0.024503968253968268,0.029230442176870753,0.030435090702947847,0.006738945578231281,0.03132794784580498,0.03894557823129252,0.03853458049886623
0.004362895005096845,0.0021639726226882223,2.7086063783310355E-4,-9.756807921945628E-4,9.17431192660545E-4,-0.0010106305519149668,-0.003244502694044001,-0.004855104121159193,-0.005513324595893424,-0.005819134993446939,-0.005900684432794549,-0.008393767292849892,-0.010356778797145789,-0.02694917722440661,-0.011626620066987055,-0.013589631571282953,-0.012095529343235786
0.034543745727956265,0.03323934837092732,0.03214570517202096,0.029309068124857608,0.03039701526543632,0.0314792663476874,0.029952722715880613,0.027329687856003645,0.02600535429482798,0.02578320802005013,0.025771815903394845,0.023795283663704717,0.02246810207336524,0.016512873091820465,0.020933014354066977,0.0167777398040556,0.014131920710868077
-0.016315049226441603,-0.016315049226441603,-0.017981976350471395,-0.019669740063551565,-0.018836276501536672,-0.01757045371672655,-0.01758087201125173,-0.019247799135281525,-0.02008126269729642,-0.02176902641037659,-0.020091680991821605,-0.02095639943741207,-0.018528936813043677,-0.022779600979319657,-0.021123092149815052,-0.02376933895921235,-0.023144241287701185
0.037882352941176464,0.03741612200435731,0.03696732026143792,0.03366448801742918,0.031664488017429195,0.028130718954248363,0.028305010893246194,0.026278867102396537,0.025172113289760347,0.02381263616557735,0.022470588235294117,0.021119825708061,0.02086710239651416,0.017320261437908494,0.019777777777777773,0.01888888888888889,0.015564270152505444
-0.0020408163265306107,-0.003401360544217687,-0.0038548752834467164,-0.004308390022675742,-0.004988662131519276,-0.0077097505668934285,-0.009297052154195018,-0.009297052154195014,-0.009523809523809526,-0.011111111111111117,-0.011791383219954658,-0.012471655328798197,-0.013832199546485272,-0.016326530612244903,-0.013832199546485272,-0.014739229024943323,-0.01496598639455784
0.11924026088489335,0.11867618543980257,0.11650802044773491,0.11375815265291737,0.10832011281508903,0.10609906575004407,0.09955050237969329,0.09132734003172921,0.08311299136259477,0.08414419178565134,0.08033668253128853,0.07220165697161995,0.056389917151418986,0.009307244843997892,0.045505023796932845,0.029719725013220524,0.016032081790939533
0.056425642564256424,0.0513751375137514,0.051698503183651705,0.04972497249724973,0.046067940127346066,0.04173083975064174,0.03872053872053872,0.039413941394139416,0.03206653998733207,0.031049771643831055,0.025372537253725368,0.02131213121312132,0.014994832816615,-0.014374770810414373,0.011271127112711277,-0.0017468413508017477,-0.0071540487382071565
0.02215562215562218,0.021300921300921323,0.020007770007770036,0.017421467421467447,0.01570096570096572,0.013120213120213135,0.013120213120213131,0.010517260517260534,0.010955710955710973,0.009651459651459677,0.007936507936507964,0.0074980574980575195,0.005760905760905792,-0.012015762015761973,0.004456654456654482,0.0031635031635031895,0.00273060273060276
0.009570957095709572,0.010066006600660071,0.007645764576457651,0.00825082508250825,0.006105610561056122,0.006710671067106714,0.006545654565456556,0.007370737073707378,0.005665566556655669,0.0052805280528052745,0.0037403740374037596,0.0037953795379538136,0.004015401540154021,0.005500550055005491,0.0015951595159515977,-9.900990099009873E-4,-0.001540154015401544
0.0038043478260869476,0.004166666666666652,0.0030797101449275316,0.0036231884057970954,0.0021739130434782444,0.001992753623188385,0.001992753623188389,0.0021739130434782557,0.0016304347826086882,0.00126811594202898,9.057971014492683E-4,9.057971014492645E-4,7.24637681159405E-4,-0.007065217391304346,0.0016304347826086843,0.0010869565217391242,9.057971014492683E-4
0.014453388567214303,0.013080779550910892,0.013079210406565312,0.011709347392866668,0.010793359381129467,0.00965023772536835,0.010105681871675369,0.008732288283199163,0.008729934566680779,0.008386291954996941,0.007472657659778115,0.008272136703855385,0.007699006731629251,0.009931114563228665,0.0073537949755998104,0.006894820254515222,0.007465204224136583
-0.0013852813852813968,-0.0012121212121212236,-0.0012698412698412727,-0.0013564213564213556,-0.0012987012987012991,-0.0013852813852813857,-0.0011255411255411223,-0.001125541125541115,-0.0012987012987012844,-0.0016450216450216418,-0.0016161616161616118,-0.0016161616161616155,-0.0017027417027417058,-0.0015584415584415626,-0.0016450216450216494,-0.0014718614718614575,-0.001645021645021638
-0.005523809523809527,-0.005523809523809531,-0.004955627705627704,-0.0053387445887445855,-0.0055303030303030295,-0.00477272727272728,-0.004964285714285714,-0.004963203463203465,-0.00439610389610389,-0.0038257575757575713,-0.0028787878787878696,-0.004403679653679652,-0.0055476190476190495,-0.009940476190476182,-0.005742424242424245,-0.0059339826839826856,-0.005938311688311692
0.00711111111111112,0.00711111111111112,0.006666666666666677,0.006666666666666677,0.006222222222222232,0.006666666666666677,0.006666666666666677,0.006666666666666677,0.006222222222222232,0.006666666666666677,0.007555555555555564,0.006222222222222232,0.006222222222222232,0.002222222222222218,0.005777777777777789,0.005777777777777789,0.005777777777777789
0.006757765830346474,0.006624423963133645,0.006356673493770274,0.006353473288957164,0.005949180747567851,0.00588197644649258,0.005547021676053935,0.0054798173749786684,0.005612092507253804,0.0054766171701655575,0.00521100017067759,0.005478750640040964,0.005478750640040967,0.004599761051373955,0.0055438214712408285,0.005542754736303127,0.005476617170165565
0.05547785547785547,0.04125874125874125,0.035198135198135194,0.023543123543123524,0.014452214452214432,0.011888111888111877,-0.0018648018648018776,-0.026340326340326355,-0.03403263403263404,-0.04265734265734267,-0.058974358974358994,-0.058974358974358994,-0.08018648018648022,-0.14079254079254083,-0.09953379953379955,-0.10303030303030306,-0.11771561771561775
-0.0046991243025709195,-0.004739147655515685,-0.004859147714315696,-0.004902502068892689,-0.004952625760119955,-0.005006136453006875,-0.005046402472737218,-0.005096848164122262,-0.0050237994616617486,-0.005264303579508741,-0.005358178292174039,-0.005435593996774413,-0.005549809386073275,-0.004235982742298224,-0.005790733504126089,-0.005965289589658573,-0.006326638433386178
-0.010925925925925924,-0.01018518518518519,-0.009259259259259252,-0.009074074074074064,-0.009814814814814813,-0.011481481481481478,-0.011666666666666662,-0.01222222222222222,-0.013703703703703702,-0.013518518518518522,-0.013148148148148138,-0.01518518518518518,-0.016851851851851847,-0.022592592592592598,-0.019444444444444448,-0.02185185185185186,-0.023333333333333334
-0.007277834525025547,-0.007404097151288173,-0.007405515832482135,-0.007154409261150844,-0.008280842129156748,-0.00802973555782546,-0.007906310293950758,-0.008285098172738637,-0.008411360799001262,-0.008913573941663843,-0.008414198161389186,-0.008663886051526511,-0.009166099194189092,-0.011461525366019742,-0.009671149699239597,-0.010048518896833513,-0.010678413346952683
0.21006535947712418,0.21450980392156857,0.2125490196078431,0.2041830065359477,0.19529411764705884,0.19555555555555557,0.1807843137254902,0.16549019607843138,0.15385620915032674,0.11411764705882349,0.05908496732026144,0.030849673202614374,-0.0036601307189542596,-0.08522875816993465,-0.04366013071895425,-0.06196078431372549,-0.09411764705882358
0.017589041095890393,0.013528158295281563,0.012194824961948233,0.01173820395738202,0.009923896499238942,0.006739726027397241,0.007184170471841685,0.0040121765601217425,0.0017290715372906865,-0.001467275494672778,-0.004170471841704741,-0.008292237442922394,-0.009686453576864543,-0.002484018264840208,-0.012882800608828023,-0.014697108066971103,-0.016042617960426206
-0.003123028391167204,-0.003165089379600424,-0.003217665615141959,-0.003263231685944634,-0.0033403434980722067,-0.0033999298983526196,-0.0034419908867858394,-0.0033859095688748677,-0.003420960392569235,-0.003480546792849644,-0.0034805467928496407,-0.00351559761654399,-0.003519102698913427,-0.001819137749737132,-0.0035226077812828605,-0.0034840518752190667,-0.003508587451805127
-0.004177350427350439,-0.00396988334488337,-0.00431724994224996,-0.004664472164472185,-0.004526160776160796,-0.005011694386694398,-0.004942538692538704,-0.005428649803649821,-0.005706716331716344,-0.005291060291060312,-0.005360649110649126,-0.005777604527604537,-0.005569848694848711,-0.012923596673596697,-0.005848059598059607,-0.005779481404481412,-0.006196003696003705
-0.0013135038217878352,-0.0013570766799342068,-0.0014037249313471353,-0.0014411470502510941,-0.0014621676654944515,-0.0014488454014109549,-0.0015001074363207264,-0.0015257411729910353,-0.0015472748687220372,-0.0015770100177620928,-0.0015949565954057202,-0.0016508340847504928,-0.00172823939001547,-1.8625205544304803E-4,-0.0018102572965096504,-0.0018574214816160024,-0.0018671686867415235
0.03580246913580246,0.0338556505223172,0.03198005698005699,0.03321462488129155,0.036965811965811966,0.035066476733143406,0.030603038936372277,0.030579297245963914,0.027350427350427354,0.024857549857549864,0.021652421652421656,0.01657169990503325,0.015242165242165252,-0.011063627730294397,0.014577397910731245,0.009449192782526114,0.008713200379867052
5.957228915031328E-4,7.418431063019464E-4,6.37100907853072E-4,4.6946622096857664E-4,5.526415369247177E-4,8.237081620823335E-4,0.0013240703179949076,0.0016151839238413902,0.0023658319785243133,0.0025097247510243855,0.0024230117325937197,0.0023978285320159515,0.0031231885653070484,-4.6925657934045276E-4,0.0048918301609314095,0.006303425858665912,0.006333430816690407
-0.0025179856115107907,-0.0025179856115107907,-0.0022781774580335665,-0.002398081534772182,-0.002398081534772182,-0.002517985611510794,-0.002158273381294962,-0.0022781774580335665,-0.002158273381294958,-0.002877697841726612,-0.004076738609112706,-0.004676258992805745,-0.004916067146282972,-0.003717026378896889,-0.004916067146282972,-0.006115107913669071,-0.006474820143884893
-0.017101144333702474,-0.016214101144333703,-0.01666076042820229,-0.01665891472868217,-0.018770025839793272,-0.019435954226651907,-0.0176655592469546,-0.018776301218161685,-0.019444813584348467,-0.019782945736434108,-0.021118863049095604,-0.02123366555924696,-0.020130306386120334,-0.022012550756736818,-0.020249907715024,-0.021141380583241044,-0.021151716500553707
-0.001323706377857999,-0.001684717208182914,-0.0018050541516245523,-0.002045728038507814,-0.0024067388688327252,-0.002286401925391102,-0.0021660649819494598,-0.0016847172081829102,-0.002045728038507814,-0.0032490974729241745,-0.0038507821901323513,-0.0037304452466907167,-0.003489771359807451,-0.0032490974729241745,-0.003369434416365813,-0.003249097472924167,-0.003249097472924167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.012301019837696929,-0.012722960765966978,-0.012303373761982964,-0.012163903748035958,-0.012308081610555015,-0.013712197447169136,-0.013568019584650082,-0.013155494353524144,-0.013302026140329212,-0.013020732188149175,-0.01302544003672123,-0.012464029094504177,-0.013033678771722306,-0.014196517369018835,-0.01359626667608237,-0.014160031542585416,-0.014169447239729526
-0.005676412395636192,-0.005656222626507664,-0.005706788932380217,-0.005727009329192489,-0.005777538881844542,-0.005777557258454787,-0.005787688896239558,-0.005818010303152839,-0.005818053181910084,-0.0058584939755346255,-0.005848417467580624,-0.005868650115466393,-0.00586867461761339,-0.0031738488585062712,-0.005878787878787895,-0.005939449069224708,-0.005979902113922753
-9.156378600822819E-4,-9.72222222222204E-4,-9.979423868312705E-4,-0.0010185185185185186,-0.0010390946502057555,-0.0010390946502057555,-0.0010442386831275667,-0.0010699588477366185,-0.0011265432098765294,-0.0011522633744855848,-0.0011934156378600662,-0.0012757201646090399,-0.0013271604938271545,-1.0288065843621445E-4,-0.0013631687242798359,-0.0014300411522633763,-0.0014557613168724281
-0.009435253267973861,-0.009370404411764706,-0.00963184232026144,-0.010284671160130725,-0.010219311683006538,-0.009763582516339875,-0.00989430147058824,-0.009372702205882355,-0.009375510620915036,-0.008527369281045756,-0.008855443218954255,-0.008986928104575168,-0.008986928104575168,-0.005404411764705889,-0.009445465686274513,-0.008728809232026144,-0.009055861928104576
9.727328431372584E-5,9.727328431372584E-5,3.191380718954306E-5,1.618668300653603E-4,3.582005718954247E-4,3.582005718954247E-4,3.582005718954247E-4,1.623774509803925E-4,3.191380718954306E-5,-2.2875816993464342E-4,-2.943729575163423E-4,-9.829452614379397E-5,-1.6339869281046065E-4,-0.0010871119281045819,-2.93607026143794E-4,-2.9386233660131007E-4,-2.9411764705882616E-4
-0.013449395243705968,-0.013229294410913665,-0.013813451318921777,-0.014032269699665752,-0.013447150952621416,-0.013520731638893564,-0.013593671099141561,-0.013521052251905644,-0.013666931172401635,-0.014032590312677833,-0.013886711392181854,-0.013156675563677752,-0.01213552312020583,-0.013054880932342635,-0.012063866112006154,-0.013013361547278387,-0.012428563413246118
-7.377305407939868E-4,-7.377305407939905E-4,-0.0011033896810701993,-0.0010304502208222063,-0.0011769703673423523,-0.0012505510536145051,-0.001251512892650734,-8.864949783986812E-4,-8.135555181506918E-4,-0.0010330151249188346,-9.600756646708379E-4,-8.145173571869243E-4,-9.610375037070666E-4,0.0011742451567396729,-8.145173571869243E-4,-8.877774304469972E-4,-8.161204222473203E-4
-0.001896864937145981,-0.0018375656130958002,-0.001885057418859626,-0.0019087991002476935,-0.0019088159862230855,-0.0019088075432353913,-0.0019325492246234624,-0.0019325576676111566,-0.001956290906011534,-0.001991882320624409,-0.0020393234684620955,-0.002063039820887088,-0.002039331911449782,-0.0017604515850168498,-0.0020511985306499742,-0.0020155986730494087,-0.001920699491398655
0.0013468107704227238,0.001320501904334855,0.001294193038246986,0.0012942345021809316,0.0012942759661148772,0.001294275966114881,0.0013467693064887895,0.0013467693064887895,0.0013205019043348624,0.0013467693064887895,0.0014256544408184578,0.0015308069773020498,0.0015570743794559767,8.195553863827532E-4,0.0015570743794559767,0.0015570743794559767,0.0016096091837638309
-7.359174976152276E-4,-7.23836638654581E-4,-7.726141082532334E-4,-7.604397717545767E-4,-7.361712223612668E-4,-7.483989745959393E-4,-7.118626111659514E-4,-7.484390363979521E-4,-7.119160269019671E-4,-7.485191600019629E-4,-8.94718029457912E-4,-9.678041102518834E-4,-9.92219552919212E-4,2.855916838821138E-4,-0.00105323812868654,-0.0010167284731245581,-0.0010289562253592308
-0.004737358861070203,-0.004400729363910516,-0.005081001472754058,-0.005431657198962074,-0.006466091591275699,-0.007156883371905483,-0.008527947261378795,-0.00921523248474649,-0.009211725927484411,-0.010242653762535959,-0.010249666877060118,-0.01161722420927136,-0.011624237323795512,-0.015761974893050004,-0.010950978329476132,-0.012325548776211533,-0.011985412721789764
-4.568097994547826E-4,-4.750015452224384E-4,-4.5680317825523103E-4,-4.750015452224384E-4,-4.992748627781133E-4,-4.932263969878484E-4,-4.750280300206411E-4,-5.114247639550558E-4,-5.114313851546074E-4,-4.932396393869591E-4,-4.932330181874075E-4,-4.871713099980394E-4,-4.932462605865106E-4,-3.148910082686548E-4,-5.053696769652431E-4,-5.053829193643462E-4,-5.175195781421856E-4
0.0037326388888888912,0.0032986111111111124,0.0031249999999999963,0.002430555555555558,0.0023437499999999925,0.0023437499999999964,0.0022569444444444494,0.0016493055555555616,0.0015624999999999964,0.0025173611111111087,0.002430555555555558,0.0019097222222222098,5.208333333333296E-4,0.0029513888888888767,-2.6041666666665186E-4,-0.001215277777777753,-0.0016493055555555358
0.03703703703703702,0.03641975308641974,0.0351139601139601,0.03321462488129154,0.035754985754985744,0.034472934472934466,0.03252611585944919,0.03124406457739791,0.030626780626780623,0.031244064577397902,0.03060303893637226,0.029344729344729332,0.026163342830009487,0.021035137701804364,0.02424026590693257,0.02357549857549857,0.02357549857549857
0.06539622641509438,0.06932075471698115,0.06484276729559751,0.06488050314465411,0.061622641509433994,0.05644025157232708,0.05510691823899375,0.053144654088050365,0.050553459119496914,0.045886792452830234,0.04228930817610066,0.036289308176100654,0.03040251572327047,-0.04178616352201255,0.02192452830188683,0.01666666666666671,0.011333333333333378
0.049275362318840575,0.04420289855072463,0.04275362318840581,0.044202898550724644,0.044202898550724644,0.03913043478260869,0.03043478260869565,0.026086956521739132,0.021739130434782608,0.01231884057971015,0.0021739130434782704,-0.00797101449275361,-0.01376811594202898,-0.042753623188405816,-0.01739130434782608,-0.021014492753623173,-0.025362318840579698
