CAWPE_alpha=15,CAWPE_alpha=14,CAWPE_alpha=13,CAWPE_alpha=12,CAWPE_alpha=11,CAWPE_alpha=10,CAWPE_alpha=9,CAWPE_alpha=8,CAWPE_alpha=7,CAWPE_alpha=6,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_alpha=2,CAWPE_alpha=1,CAWPE_eq,CAWPE_pb
0.9908996034230849,0.9908161135462324,0.9907743686078062,0.9906700062617407,0.9905865163848883,0.9905865163848883,0.9905447714464621,0.9904404091003965,0.9901899394698394,0.9900229597161344,0.989918597370069,0.9896263828010855,0.9895220204550199,0.9893341682321021,0.9891254435399709,0.9887706115633481,0.9497182216656231
0.6078341013824886,0.6075268817204302,0.607373271889401,0.607373271889401,0.6075268817204302,0.6067588325652843,0.6064516129032259,0.60568356374808,0.6043010752688173,0.603993855606759,0.6030721966205838,0.6029185867895546,0.6016897081413212,0.6013824884792628,0.6003072196620585,0.5993855606758834,0.5938556067588326
0.8378640776699027,0.8391585760517798,0.8388349514563104,0.8391585760517799,0.8388349514563106,0.8404530744336566,0.8388349514563106,0.8375404530744336,0.8349514563106794,0.8313915857605175,0.8275080906148864,0.8245954692556634,0.8207119741100324,0.815210355987055,0.809061488673139,0.8058252427184466,0.7514563106796115
0.9834343434343434,0.9834343434343434,0.9834343434343434,0.9834343434343434,0.9834343434343434,0.9834343434343434,0.9834343434343434,0.9833670033670034,0.9821548821548821,0.9804040404040405,0.9768350168350171,0.9703703703703703,0.9635016835016834,0.9554882154882155,0.9473400673400677,0.9373063973063972,0.7338047138047138
0.8418724218919611,0.8413632147156924,0.8408174946217458,0.8401770383089583,0.8394142143801685,0.8385882329721516,0.837664554838455,0.8366579825132728,0.8355645686541535,0.8343704975625162,0.8330135985947461,0.8314228195867132,0.8296859889079674,0.8276363313399252,0.8253064124578127,0.8225718909744015,0.753775633055046
0.5399092970521541,0.5394557823129253,0.5398639455782314,0.5397278911564626,0.5389115646258504,0.5386848072562357,0.5388662131519274,0.5378684807256235,0.5381859410430839,0.5379591836734693,0.5373696145124714,0.5360997732426304,0.5347392290249433,0.5336507936507935,0.5336054421768708,0.5329251700680272,0.500045351473923
0.8590116279069766,0.8583333333333333,0.858139534883721,0.8585271317829457,0.8585271317829457,0.8584302325581395,0.8586240310077519,0.8586240310077519,0.8581395348837207,0.8574612403100773,0.857364341085271,0.857267441860465,0.857267441860465,0.8569767441860464,0.8568798449612403,0.8561046511627908,0.8557170542635659
0.733984375,0.7346354166666667,0.7350260416666666,0.735546875,0.7350260416666666,0.7356770833333334,0.7345052083333333,0.7345052083333333,0.733203125,0.733203125,0.7322916666666667,0.7319010416666667,0.7303385416666667,0.7298177083333334,0.7302083333333333,0.7294270833333333,0.7026041666666667
0.9714285714285711,0.9712454212454209,0.9712454212454209,0.9710622710622708,0.9710622710622708,0.9714285714285711,0.9717948717948715,0.9716117216117213,0.9716117216117213,0.9716117216117213,0.9716117216117213,0.9717948717948715,0.9717948717948715,0.9719780219780215,0.9717948717948715,0.9717948717948715,0.9657509157509154
0.8405128205128208,0.8400000000000003,0.8379487179487183,0.8358974358974363,0.8343589743589747,0.8333333333333337,0.8323076923076926,0.8302564102564106,0.8292307692307695,0.8297435897435901,0.8302564102564106,0.8302564102564106,0.8276923076923081,0.8251282051282055,0.8241025641025644,0.8215384615384619,0.8343589743589747
0.8614457831325301,0.8612449799196789,0.8610441767068273,0.8608433734939759,0.8614457831325301,0.8622489959839358,0.8626506024096386,0.8626506024096388,0.8618473895582333,0.8610441767068274,0.8604417670682732,0.8600401606425703,0.8596385542168675,0.859839357429719,0.8592369477911649,0.8592369477911646,0.8508032128514055
0.9472584856396866,0.9459530026109662,0.944386422976501,0.9411662315056569,0.9382941688424717,0.9343777197563095,0.9301131418624891,0.9265448215839862,0.9225413402959095,0.9194952132288948,0.9168842471714538,0.9138381201044387,0.9122715404699739,0.9105308964316797,0.9091383812010445,0.9079199303742385,0.8632724107919929
0.9071366405570062,0.9069625761531767,0.9070496083550913,0.9068755439512619,0.9067885117493472,0.9069625761531765,0.9066144473455178,0.9067885117493472,0.9067014795474326,0.9065274151436032,0.9063533507397739,0.9053959965187119,0.9052219321148826,0.9051348999129678,0.9053959965187119,0.9049608355091384,0.8564838990426457
0.8666666666666666,0.8659999999999998,0.8653333333333332,0.8659999999999998,0.8659999999999998,0.8653333333333332,0.8646666666666665,0.8626666666666665,0.8586666666666665,0.8566666666666666,0.8546666666666666,0.8539999999999998,0.8513333333333332,0.8493333333333333,0.846,0.8413333333333333,0.8206666666666667
0.554513888888889,0.5559027777777777,0.554861111111111,0.5562499999999999,0.5569444444444444,0.5569444444444444,0.5590277777777779,0.5600694444444444,0.5600694444444444,0.5614583333333335,0.5624999999999999,0.5597222222222222,0.5493055555555555,0.5357638888888888,0.5083333333333333,0.4916666666666668,0.4190972222222222
0.6885714285714285,0.6876190476190477,0.686031746031746,0.6873015873015872,0.6885714285714285,0.6888888888888889,0.6895238095238095,0.6904761904761905,0.6936507936507936,0.692063492063492,0.6904761904761905,0.6911111111111111,0.6898412698412698,0.684126984126984,0.6812698412698412,0.6793650793650793,0.5866666666666666
0.7541666666666667,0.7539473684210526,0.7539473684210526,0.7543859649122807,0.7537280701754386,0.7532894736842106,0.7528508771929825,0.7526315789473685,0.7519736842105263,0.7506578947368421,0.7493421052631579,0.7489035087719299,0.7484649122807018,0.7475877192982456,0.7478070175438597,0.7486842105263158,0.749561403508772
0.7278481012658228,0.7270042194092827,0.7274261603375528,0.7274261603375528,0.7274261603375528,0.7274261603375528,0.7274261603375527,0.7291139240506329,0.7286919831223629,0.7286919831223628,0.7270042194092826,0.7261603375527427,0.7227848101265822,0.7198312236286919,0.710126582278481,0.6970464135021096,0.36244725738396627
0.5815555555555555,0.581111111111111,0.5806666666666666,0.5804444444444444,0.5817777777777778,0.5822222222222223,0.5824444444444447,0.5820000000000001,0.5813333333333334,0.5808888888888888,0.5786666666666667,0.5773333333333334,0.5753333333333335,0.574,0.574,0.5722222222222223,0.5762222222222223
0.81156462585034,0.81156462585034,0.81156462585034,0.81156462585034,0.810657596371882,0.8106575963718822,0.8095238095238095,0.808843537414966,0.8077097505668934,0.8077097505668934,0.8063492063492064,0.8056689342403629,0.8054421768707485,0.8047619047619051,0.8047619047619051,0.8040816326530613,0.7938775510204082
0.39781420765027325,0.39508196721311467,0.39562841530054643,0.39508196721311467,0.3912568306010929,0.38961748633879784,0.3879781420765028,0.38852459016393437,0.3879781420765027,0.38415300546448083,0.38251366120218583,0.3814207650273225,0.3770491803278689,0.37486338797814217,0.36666666666666664,0.36065573770491804,0.31366120218579224
0.33973063973063966,0.33838383838383834,0.33838383838383834,0.3393939393939394,0.339057239057239,0.3353535353535354,0.33535353535353535,0.3356902356902357,0.33468013468013463,0.334006734006734,0.3333333333333333,0.32626262626262625,0.3228956228956229,0.3151515151515151,0.311111111111111,0.302020202020202,0.30336700336700334
0.8186147186147188,0.8168831168831169,0.8147186147186147,0.8147186147186147,0.8134199134199135,0.8125541125541127,0.8129870129870131,0.8099567099567101,0.8095238095238098,0.807792207792208,0.8073593073593076,0.8064935064935067,0.8043290043290046,0.8017316017316021,0.8004329004329007,0.7982683982683985,0.7995670995670995
0.6669416941694168,0.6666116611661166,0.6656215621562155,0.6655115511551155,0.6615511551155114,0.6595159515951594,0.6587458745874588,0.6571507150715071,0.6545654565456546,0.6521452145214521,0.6483498349834983,0.644939493949395,0.6397689768976897,0.6339933993399339,0.6281628162816282,0.6204070407040703,0.5498349834983499
0.8380434782608694,0.838586956521739,0.8376811594202898,0.8371376811594201,0.8367753623188404,0.8349637681159419,0.8336956521739128,0.8324275362318839,0.8317028985507245,0.8304347826086957,0.828985507246377,0.8275362318840579,0.827717391304348,0.8264492753623188,0.8266304347826087,0.8253623188405794,0.8219202898550724
0.7145475372279496,0.7146620847651776,0.7151202749140894,0.7154639175257732,0.7156930126002291,0.7156930126002291,0.7161512027491409,0.715922107674685,0.7163802978235968,0.715807560137457,0.715807560137457,0.7154639175257732,0.7152348224513173,0.7145475372279496,0.713631156930126,0.7129438717067582,0.7071019473081329
0.9547763347763347,0.9548051948051948,0.9546897546897546,0.9546897546897545,0.9546320346320346,0.9542279942279942,0.9542857142857143,0.9543434343434342,0.9543722943722943,0.9542279942279941,0.954025974025974,0.9539105339105339,0.9540548340548338,0.953852813852814,0.9534487734487734,0.9531890331890334,0.8619336219336221
0.8963809523809523,0.8971428571428572,0.8963809523809523,0.8954285714285714,0.8950476190476189,0.8946666666666664,0.8933333333333333,0.8923809523809524,0.891047619047619,0.8906666666666666,0.8904761904761905,0.8893333333333333,0.8883809523809525,0.8874285714285717,0.8864761904761906,0.8860952380952382,0.8681904761904763
0.9586666666666667,0.9586666666666667,0.9582222222222223,0.9582222222222223,0.957777777777778,0.957777777777778,0.9573333333333335,0.957777777777778,0.957777777777778,0.957777777777778,0.957777777777778,0.957777777777778,0.956888888888889,0.9560000000000001,0.9555555555555556,0.9555555555555556,0.9493333333333333
0.7279569892473119,0.7280241935483871,0.7276209677419355,0.7273521505376342,0.7273521505376344,0.7272849462365589,0.7271505376344084,0.7267473118279569,0.7264784946236558,0.7264112903225806,0.7257392473118279,0.7256048387096773,0.7254032258064516,0.7246639784946235,0.7242607526881719,0.7237903225806449,0.7243279569892471
0.7454545454545454,0.7454545454545454,0.7454545454545454,0.7424242424242422,0.7424242424242422,0.7454545454545455,0.7393939393939394,0.7393939393939394,0.7393939393939394,0.7393939393939394,0.7363636363636362,0.7303030303030302,0.7242424242424241,0.7212121212121211,0.696969696969697,0.6727272727272726,0.712121212121212
0.9386904166249709,0.9386904166249709,0.9386904166249709,0.9386904166249709,0.9386904166249709,0.9386904166249709,0.9393108509289835,0.940888622035425,0.9422996097268087,0.9426365122252246,0.941542413022449,0.9392007738750456,0.9356249374562192,0.930457987257747,0.9238300143433736,0.9169251809600052,0.8106841455685648
0.7761111111111112,0.7772222222222223,0.7788888888888887,0.7785185185185186,0.7794444444444445,0.7807407407407407,0.7838888888888892,0.7888888888888892,0.7924074074074077,0.7955555555555559,0.7961111111111113,0.792962962962963,0.7909259259259259,0.7890740740740744,0.7846296296296297,0.7761111111111111,0.6807407407407405
0.89469696969697,0.8949494949494952,0.8943181818181821,0.8940656565656568,0.8938131313131316,0.8938131313131314,0.893686868686869,0.8930555555555558,0.8920454545454548,0.8915404040404042,0.8901515151515154,0.8890151515151516,0.8882575757575759,0.887247474747475,0.8867424242424244,0.8844696969696971,0.8791666666666668
0.5266666666666667,0.5244444444444445,0.5244444444444445,0.5222222222222223,0.52,0.52,0.52,0.5155555555555555,0.52,0.5177777777777778,0.5111111111111112,0.4977777777777778,0.4822222222222222,0.46222222222222226,0.4400000000000001,0.4222222222222223,0.38
0.8073059360730592,0.8068493150684931,0.8100456621004565,0.8100456621004566,0.808675799086758,0.8054794520547943,0.8054794520547944,0.8036529680365297,0.8027397260273973,0.801826484018265,0.7995433789954338,0.7977168949771689,0.7972602739726026,0.795890410958904,0.7926940639269406,0.7885844748858447,0.7977168949771689
0.8583876621100597,0.8582649842271294,0.857974062390466,0.8576480897301089,0.8573326323168596,0.8570557308096741,0.8565860497721697,0.8563161584297231,0.8558534875569577,0.855415352260778,0.8548545390816685,0.8544023834560112,0.8536522958289521,0.8528461268839818,0.8519348054679284,0.8509709078163336,0.7895793901156679
0.8247222222222221,0.8241666666666664,0.824236111111111,0.8238194444444444,0.8234027777777778,0.8231249999999998,0.8229166666666665,0.8226388888888888,0.8219444444444443,0.8215277777777777,0.8208333333333332,0.8205555555555555,0.8204166666666667,0.8202083333333333,0.8200000000000001,0.8196527777777776,0.7999305555555555
0.9069915373693571,0.9066957809865037,0.9064000246036504,0.9060694130491611,0.9057285499736022,0.9053933252346317,0.9050627136801422,0.9046757187597708,0.9043035885449503,0.90398169078337,0.903564453875844,0.9031518301527991,0.9026966626173161,0.9022332938649772,0.9017801766337079,0.9013219336419043,0.8488956548927946
0.8262820512820515,0.8256410256410259,0.8262820512820513,0.8237179487179488,0.8217948717948719,0.8192307692307694,0.8173076923076923,0.8121794871794875,0.8083333333333335,0.8051282051282053,0.7980769230769232,0.7967948717948722,0.7942307692307694,0.7929487179487181,0.7910256410256412,0.7865384615384615,0.7589743589743587
0.9159974905897115,0.9164993726474278,0.9170012547051443,0.9172312839815978,0.9166039314094522,0.9144709326641571,0.911271434546215,0.9071309075700545,0.9033667921371807,0.8993308239230448,0.8954412379757425,0.8920535340861566,0.8877038895859474,0.8838352153910498,0.8810121288163946,0.8783772480133837,0.8291300710999582
0.901558752997602,0.9020383693045564,0.9025179856115108,0.9031175059952038,0.9034772182254195,0.9043165467625898,0.9035971223021583,0.9039568345323741,0.9029976019184651,0.9019184652278176,0.9002398081534773,0.8959232613908873,0.889568345323741,0.8776978417266187,0.8652278177458033,0.8507194244604316,0.6661870503597122
0.7349999999999998,0.7348888888888887,0.734111111111111,0.7342222222222221,0.7325555555555555,0.7317777777777779,0.731888888888889,0.7316666666666666,0.7306666666666667,0.7297777777777779,0.7268888888888888,0.7263333333333333,0.7254444444444447,0.7225555555555555,0.7184444444444444,0.7142222222222223,0.6558888888888885
0.9651022864019251,0.9653429602888084,0.9653429602888084,0.9655836341756916,0.9643802647412751,0.9645006016847169,0.9634175691937421,0.9630565583634173,0.9618531889290008,0.9596871239470514,0.958483754512635,0.9542719614921776,0.9507821901323703,0.9464500601684714,0.9405535499398313,0.9344163658243078,0.7637785800240676
0.9998933202035122,0.9998194649597899,0.9997127851633021,0.9991465616280977,0.9990480879698012,0.9989906450024616,0.9989249958969306,0.9987854915476774,0.9986459871984241,0.9985393074019364,0.9984654521582143,0.9983998030526833,0.9983587723617264,0.9983013293943869,0.9982110618742818,0.9980879698014112,0.9553504021007715
0.8834036568213786,0.8832630098452885,0.8834036568213783,0.8827004219409282,0.8819971870604782,0.8814345991561182,0.8810126582278482,0.880028129395218,0.878902953586498,0.8791842475386779,0.8787623066104078,0.8781997187060476,0.8772151898734175,0.8746835443037972,0.8729957805907171,0.8714486638537272,0.8012658227848101
0.978775015160703,0.9785324439053968,0.9781685870224373,0.9777137659187383,0.9773499090357789,0.9769961592884573,0.9766828380836866,0.9762684455225386,0.9760157671315943,0.9756822316555485,0.9752071962805736,0.9748433393976145,0.9745300181928438,0.974267232666262,0.9738124115625627,0.9734283404083279,0.945047503537497
0.9857561728395062,0.9848765432098765,0.9836008230452676,0.9825720164609053,0.9814917695473253,0.9802417695473249,0.9788631687242799,0.9774999999999999,0.9761779835390948,0.9748611111111111,0.9733796296296297,0.9720010288065843,0.9705555555555556,0.9690895061728392,0.9677417695473253,0.9663117283950619,0.906764403292181
0.8303267973856209,0.8301307189542485,0.8301307189542483,0.8300653594771242,0.8298039215686275,0.8299346405228758,0.8286274509803924,0.8269281045751633,0.8256862745098039,0.8252287581699347,0.8236601307189542,0.8216339869281045,0.8204575163398693,0.8196078431372549,0.8184313725490199,0.8167320261437911,0.7539869281045752
0.9203267973856206,0.9201960784313725,0.9206535947712419,0.9202614379084968,0.9201960784313724,0.9199999999999998,0.9199346405228757,0.9202614379084966,0.9200653594771241,0.9194771241830064,0.9198039215686273,0.9201307189542481,0.9194771241830062,0.9196078431372547,0.9192810457516337,0.9192810457516336,0.910718954248366
0.8146520146520151,0.8143589743589748,0.8147985347985353,0.8146520146520151,0.8152380952380957,0.8157509157509162,0.815531135531136,0.8158241758241762,0.8154578754578758,0.8152380952380957,0.8153113553113557,0.8139926739926744,0.8121611721611726,0.8104761904761909,0.8087912087912092,0.8064468864468869,0.7431501831501833
0.9353113553113555,0.9350183150183151,0.934871794871795,0.9342124542124544,0.9337728937728939,0.9336996336996338,0.9331135531135533,0.9328937728937731,0.9327472527472529,0.9324542124542126,0.9324542124542126,0.9321611721611723,0.931794871794872,0.931868131868132,0.9317216117216118,0.9310622710622712,0.9000732600732603
0.98498872671176,0.9849412602349591,0.9848225940429575,0.984858193900558,0.984810727423757,0.9848107274237573,0.9846920612317553,0.9845733950397533,0.9845377951821526,0.9842885961789488,0.9842292630829478,0.9840512637949449,0.9839444642221431,0.9839207309837428,0.9837071318381393,0.9834104663581346,0.9781060875756497
0.9699289660615624,0.9698500394632988,0.969797421731123,0.9698237305972109,0.969797421731123,0.9697711128650351,0.9697184951328595,0.9696921862667716,0.969613259668508,0.9695343330702444,0.9695606419363323,0.9695080242041565,0.9694554064719808,0.969402788739805,0.9693501710076293,0.9692712444093657,0.9619310707708499
0.9678366849482022,0.9678366849482024,0.9678123095673369,0.9677391834247409,0.9677026203534429,0.9676660572821452,0.9675929311395491,0.9675563680682511,0.9674954296160878,0.9674954296160877,0.96745886654479,0.9674223034734919,0.9672638634978671,0.9671785496648384,0.9671541742839732,0.9671054235222425,0.9497745277269958
0.918556701030928,0.918556701030928,0.9182130584192442,0.9158075601374572,0.9151202749140895,0.9113402061855672,0.9089347079037803,0.9068728522336772,0.9061855670103095,0.9044673539518903,0.9000000000000002,0.8958762886597941,0.8924398625429556,0.8927835051546394,0.8896907216494848,0.884879725085911,0.8316151202749145
0.9907215243643426,0.9905698161296197,0.9904666545300078,0.9903270829540627,0.9901693063899508,0.990138964743006,0.9899690515201165,0.9898294799441713,0.9897263183445599,0.9896292250743368,0.9895139268159475,0.9893804235693915,0.9892408519934464,0.9890891437587231,0.9888828205594999,0.9886400873839432,0.974974209600097
0.7664930555555555,0.76640625,0.76640625,0.7660590277777778,0.7657118055555555,0.7661458333333333,0.7656249999999998,0.7649305555555554,0.7651041666666667,0.76484375,0.7644097222222221,0.7630208333333334,0.7626736111111112,0.7625868055555556,0.7626736111111112,0.7622395833333335,0.7650173611111108
0.8615384615384615,0.858974358974359,0.858974358974359,0.8564102564102564,0.8538461538461539,0.8512820512820514,0.8493589743589743,0.8474358974358973,0.8467948717948718,0.8461538461538463,0.8429487179487178,0.8423076923076922,0.8403846153846153,0.8391025641025641,0.8378205128205127,0.8378205128205128,0.8314102564102566
0.7033333333333333,0.7033333333333333,0.7040000000000001,0.7053333333333333,0.706,0.7,0.6993333333333334,0.6973333333333334,0.6960000000000001,0.6946666666666667,0.692,0.6839999999999999,0.6793333333333335,0.6713333333333334,0.6686666666666667,0.6613333333333336,0.6613333333333333
0.6688405797101448,0.6695652173913043,0.6666666666666666,0.6681159420289855,0.6666666666666665,0.6659420289855071,0.6681159420289855,0.6659420289855073,0.6637681159420289,0.6623188405797101,0.6615942028985508,0.6608695652173914,0.6572463768115943,0.655072463768116,0.6492753623188405,0.6485507246376812,0.6463768115942028
0.8810457516339872,0.8797385620915036,0.8784313725490199,0.8784313725490199,0.8784313725490199,0.8784313725490199,0.8777777777777781,0.8777777777777781,0.8751633986928108,0.874509803921569,0.8725490196078435,0.8725490196078435,0.8699346405228762,0.8686274509803925,0.8679738562091507,0.8673202614379089,0.8633986928104579
0.569281045751634,0.569281045751634,0.5666666666666667,0.5686274509803921,0.569281045751634,0.5679738562091503,0.565359477124183,0.5647058823529412,0.5627450980392157,0.561437908496732,0.5620915032679739,0.5549019607843138,0.5535947712418301,0.5509803921568627,0.5509803921568627,0.5477124183006535,0.5209150326797386
0.7080586080586081,0.7084249084249085,0.7073260073260074,0.7073260073260074,0.7073260073260074,0.706959706959707,0.7065934065934066,0.706959706959707,0.706959706959707,0.7051282051282052,0.7036630036630037,0.7021978021978023,0.6978021978021979,0.6937728937728938,0.6915750915750916,0.6886446886446886,0.695970695970696
0.7937083333333336,0.794,0.7934583333333335,0.7930833333333335,0.7934583333333336,0.7933333333333333,0.7934999999999999,0.7935416666666666,0.7934999999999999,0.7922083333333333,0.7914583333333334,0.79075,0.7897083333333333,0.7890416666666666,0.78825,0.7864583333333335,0.7013333333333333
0.58875,0.5892916666666665,0.5897083333333332,0.5906249999999998,0.5910833333333334,0.592125,0.5939583333333334,0.5970416666666666,0.5997500000000001,0.6035416666666666,0.6072500000000001,0.6123750000000001,0.6181249999999999,0.6242083333333335,0.6274583333333335,0.6224166666666666,0.4973333333333334
0.7996245306633288,0.7990821860659156,0.7987067167292449,0.7984564038381311,0.7986232790988738,0.7979140592407173,0.7978723404255319,0.7979557780559033,0.7981643721318313,0.7983729662077597,0.7986232790988735,0.798456403838131,0.7982478097622028,0.7991239048811013,0.8003754693366709,0.7997914059240717,0.7025448477263246
0.6844444444444445,0.6837037037037038,0.68,0.6807407407407408,0.6785185185185186,0.6777777777777778,0.6777777777777778,0.6770370370370371,0.6740740740740742,0.6688888888888889,0.6659259259259259,0.6622222222222223,0.6525925925925926,0.6429629629629631,0.6303703703703704,0.622962962962963,0.6214814814814814
0.4470347648261758,0.4478527607361963,0.4460122699386503,0.4464212678936604,0.4466257668711657,0.4460122699386504,0.4441717791411043,0.4429447852760736,0.44130879345603274,0.4386503067484663,0.43599182004089987,0.4341513292433537,0.4300613496932515,0.4249488752556237,0.41840490797546015,0.40593047034764834,0.3881390593047034
0.9271801801801801,0.927054054054054,0.9264324324324327,0.9256756756756759,0.9251711711711713,0.9245045045045046,0.9239459459459457,0.9234144144144144,0.9227027027027026,0.9223513513513512,0.9216936936936938,0.921,0.9197927927927929,0.9165135135135135,0.9089099099099099,0.9005765765765769,0.7606756756756755
0.9425396825396827,0.942857142857143,0.942857142857143,0.9425396825396827,0.9425396825396827,0.9425396825396827,0.9422222222222223,0.9415873015873016,0.9409523809523811,0.9406349206349207,0.9400000000000001,0.9390476190476191,0.9371428571428573,0.935873015873016,0.9346031746031748,0.9336507936507937,0.9174603174603176
