CAWPE(ConTie),CAWPE(alpha=4),CAWPE(RandTie)
0.9457813681027963,0.9448034769463337,0.9431689342403623
0.9945066666666668,0.9960266666666667,0.9959466666666666
0.9481266459148099,0.9479787404924226,0.9477573171766864
0.8008417508417508,0.8167508417508418,0.7894781144781143
0.9970530227375973,0.9970107103027315,0.9968261180488842
0.9656834215167548,0.9657506613756613,0.9650297619047622
0.9761203781731812,0.9756792879334975,0.9748835182292752
0.619604938271605,0.6214455667789001,0.597425364758698
0.8825420841806592,0.8819095382737029,0.8795871081233226
0.9116812043174677,0.9077191925184424,0.9058269570459404
0.8873373373373339,0.8865929883371708,0.8860971436552799
0.9587844454714098,0.956730682633074,0.9559290392942991
0.8879191321499013,0.880128205128205,0.8755917159763311
0.9769250442965702,0.9738105852778426,0.9709544255393561
0.9498490416300039,0.9465314079671499,0.9349792108759019
0.7801701903963986,0.7769520148505903,0.7722947776518322
0.9806565023670265,0.9785401002506245,0.972190893901418
0.9999999109952864,0.9999961242492856,0.9999952908415121
0.9407911896826543,0.9377288315703036,0.9339733371975072
0.9937242824485641,0.9926774240585508,0.9922862397576637
0.9991185278560246,0.9984229446859069,0.9979813035932437
0.8827073470713771,0.8755018332869163,0.8694067344286593
0.9767109863671739,0.9768241358148727,0.9766449944716455
0.8819787705956924,0.8807337874947208,0.8773222961554726
0.9762453783391641,0.9757519144568655,0.9752252080785216
0.9993660397072451,0.9993337089783682,0.9993019162294074
0.8588613593284602,0.8580520203387803,0.8578271203778929
0.9884883716449439,0.9884023536591603,0.9883296297327305
0.946023592085237,0.9412290715372914,0.9333333333333338
0.9994227073778185,0.9994127084086426,0.9994090753551857
0.8274815920398022,0.8262000000000014,0.8248885572139314
0.8967927019788725,0.8969609223291712,0.8954283169094952
0.7435153276955602,0.7466701315480385,0.7413433756166314
0.7479841897233199,0.7447421419160546,0.7386928289102201
0.7722943722943721,0.7615800865800865,0.760064935064935
0.7556920784680368,0.7570978431339632,0.7552375367770339
0.40102564102564137,0.40061143984220954,0.4039842209072982
0.9943856797138046,0.9943572180134681,0.994074652777778
0.9790434027777779,0.9791527251683502,0.9790433501683502
0.9898777420528897,0.9901024221312584,0.9897808088314479
0.4182068548735217,0.4263554346887681,0.42806095139428485
0.790962487173866,0.7922333029136636,0.790981318361881
0.9774405329630462,0.9744137063669468,0.9721306365696403
0.9907573696145121,0.991537414965986,0.9912380952380951
0.9942389755425699,0.9944143934282366,0.9939041942774419
0.991365340954667,0.9914825861595272,0.9913500401173255
0.978511263979024,0.9781466719030293,0.9779619741074735
0.7344195198740654,0.7288469106650926,0.7254624163715072
0.8437456324248777,0.8391800605637081,0.8357791754018169
0.5349439182772503,0.5347783681117002,0.5319640152973474
0.7776336507936519,0.773662222222223,0.7704133333333343
0.8935185185185197,0.8907111111111121,0.8884592592592602
0.9980344571253662,0.9980090952818225,0.9979849286515956
0.9887607451898422,0.9884091071287531,0.9882349397257746
0.9999595289771488,0.9999525168141719,0.9999503350448594
0.943906054772844,0.941836965746381,0.9382945236152495
0.9186105752731881,0.9182319982426648,0.9177923466289959
0.9997520000000001,0.9998280000000002,0.9997382222222222
0.6759154541816724,0.6722135040682938,0.6697205317682625
0.9972248530885358,0.996542786966509,0.9963314414633212
0.9988766567868922,0.9991531621694446,0.9990627044920901
0.7361832561363726,0.7370336200649099,0.7361841383873727
0.5833333333333334,0.625,0.6166666666666667
0.9974866847840855,0.9967383957659413,0.9961544323375691
0.9145587301587305,0.9180825396825398,0.916698412698413
0.9590614132104452,0.9582531490015361,0.9571422529441883
0.9981673843315043,0.9969846984436516,0.9926165806145363
0.9696119651237485,0.9691483193637611,0.9679103889066132
0.9690531139512525,0.968477370996604,0.9669014782145535
0.9955804175479211,0.997004165440179,0.996875467503828
0.7692510322950429,0.7695556434015154,0.7689599289985554
0.778351352852584,0.7784162926679542,0.7783605165212257
0.8340105549357434,0.8336624845723345,0.8325139072030663
0.989136575314917,0.9903453074810961,0.9903429742190611
