TRAINNLL,CAWPE-A(alpha=4),CAWPE-A(ConTie),CAWPE-A(RandTie)
AvgTRAINNLLOverDsets:,0.6609450222668452,0.6652040582070975,0.6708624969855528
AvgTRAINNLLRankOverDsets:,1.6115702479338843,1.8677685950413223,2.520661157024793
StddevOfTRAINNLLOverDsets:,0.5155667216700163,0.5287570653520297,0.5240832797363638
AvgOfStddevsOfTRAINNLLOverDsetFolds:,0.04800186234502228,0.06317359069443634,0.04928747548922896
StddevsOfTRAINNLLRanksOverDsets:,0.5380814812282347,0.9304313404753964,0.6467762822094286

flat,CAWPE-A(alpha=4),CAWPE-A(ConTie),CAWPE-A(RandTie)
CAWPE-A(alpha=4),0|121|0,62|0|59,12|0|109
CAWPE-A(ConTie),59|0|62,0|121|0,46|0|75
CAWPE-A(RandTie),109|0|12,75|0|46,0|121|0



p=0.01,CAWPE-A(alpha=4),CAWPE-A(ConTie),CAWPE-A(RandTie)
CAWPE-A(alpha=4),0|121|0,17|99|5,1|110|10
CAWPE-A(ConTie),5|99|17,0|121|0,4|95|22
CAWPE-A(RandTie),10|110|1,22|95|4,0|121|0



p=0.05,CAWPE-A(alpha=4),CAWPE-A(ConTie),CAWPE-A(RandTie)
CAWPE-A(alpha=4),0|121|0,20|95|6,1|106|14
CAWPE-A(ConTie),6|95|20,0|121|0,5|89|27
CAWPE-A(RandTie),14|106|1,27|89|5,0|121|0



T TEST,CAWPE-A(alpha=4),CAWPE-A(ConTie),CAWPE-A(RandTie)
CAWPE-A(alpha=4),0.0,0.15225321,1.6E-6
CAWPE-A(ConTie),0.0,0.0,0.11961281
CAWPE-A(RandTie),0.0,0.0,0.0

SIGN TEST,CAWPE-A(alpha=4),CAWPE-A(ConTie),CAWPE-A(RandTie)
CAWPE-A(alpha=4),0.0,0.78506287,0.0
CAWPE-A(ConTie),0.0,0.0,0.00837999
CAWPE-A(RandTie),0.0,0.0,0.0

SIGN RANK TEST,CAWPE-A(alpha=4),CAWPE-A(ConTie),CAWPE-A(RandTie)
CAWPE-A(alpha=4),0.0,0.23768833,0.0
CAWPE-A(ConTie),0.0,0.0,0.00506949
CAWPE-A(RandTie),0.0,0.0,0.0

NOSIGDIFFERENCE,CAWPE-A(alpha=4),CAWPE-A(ConTie),CAWPE-A(RandTie)
CAWPE-A(alpha=4),true,true,false
CAWPE-A(ConTie),true,true,false
CAWPE-A(RandTie),false,false,true



cliques = [1 1 0 
]

