CAWPE-S(ConTie),CAWPE-S(RandTie),CAWPE-S(alpha=4)
14.0 ,286.0,6.0
10.0 ,254.0,7.0
11.0 ,237.0,7.0
10.0 ,257.0,7.0
10.0 ,296.0,7.0
3.0 ,119.0,2.0
3.0 ,125.0,3.0
4.0 ,130.0,3.0
4.0 ,130.0,3.0
4.0 ,123.0,3.0
3.0 ,130.0,2.0
3.0 ,150.0,3.0
3.0 ,127.0,3.0
4.0 ,191.0,3.0
4.0 ,142.0,3.0
4.0 ,132.0,2.0
4.0 ,122.0,3.0
3.0 ,130.0,3.0
4.0 ,128.0,3.0
3.0 ,129.0,2.0
3.0 ,125.0,3.0
4.0 ,132.0,3.0
4.0 ,130.0,2.0
4.0 ,175.0,3.0
3.0 ,129.0,3.0
4.0 ,128.0,3.0
4.0 ,126.0,7.0
3.0 ,128.0,3.0
3.0 ,139.0,4.0
3.0 ,126.0,3.0
4.0 ,129.0,3.0
5.0 ,128.0,3.0
3.0 ,171.0,2.0
4.0 ,132.0,3.0
3.0 ,127.0,3.0
7.0 ,217.0,5.0
8.0 ,222.0,6.0
7.0 ,342.0,5.0
7.0 ,255.0,6.0
7.0 ,208.0,6.0
7.0 ,209.0,7.0
7.0 ,209.0,5.0
8.0 ,272.0,5.0
7.0 ,218.0,7.0
7.0 ,320.0,6.0
7.0 ,202.0,5.0
7.0 ,267.0,5.0
7.0 ,264.0,6.0
7.0 ,227.0,5.0
7.0 ,243.0,5.0
8.0 ,210.0,5.0
7.0 ,199.0,5.0
7.0 ,276.0,6.0
7.0 ,245.0,5.0
7.0 ,433.0,5.0
7.0 ,203.0,5.0
7.0 ,209.0,5.0
7.0 ,229.0,5.0
11.0 ,241.0,4.0
7.0 ,242.0,5.0
7.0 ,221.0,7.0
7.0 ,196.0,5.0
7.0 ,231.0,6.0
7.0 ,280.0,5.0
7.0 ,242.0,5.0
7.0 ,271.0,4.0
6.0 ,281.0,5.0
7.0 ,343.0,5.0
6.0 ,301.0,5.0
6.0 ,268.0,4.0
7.0 ,250.0,4.0
7.0 ,260.0,5.0
6.0 ,322.0,5.0
7.0 ,272.0,5.0
6.0 ,212.0,4.0
7.0 ,229.0,4.0
6.0 ,247.0,5.0
6.0 ,266.0,7.0
6.0 ,216.0,5.0
6.0 ,273.0,5.0
6.0 ,183.0,6.0
7.0 ,215.0,8.0
6.0 ,205.0,7.0
6.0 ,221.0,6.0
7.0 ,205.0,6.0
7.0 ,247.0,7.0
6.0 ,237.0,4.0
7.0 ,203.0,5.0
7.0 ,192.0,4.0
6.0 ,223.0,4.0
7.0 ,274.0,4.0
7.0 ,219.0,4.0
6.0 ,199.0,5.0
6.0 ,192.0,6.0
7.0 ,234.0,5.0
5.0 ,152.0,4.0
5.0 ,193.0,4.0
5.0 ,204.0,4.0
5.0 ,163.0,3.0
5.0 ,179.0,4.0
6.0 ,197.0,4.0
6.0 ,157.0,6.0
5.0 ,172.0,4.0
5.0 ,186.0,3.0
5.0 ,210.0,4.0
5.0 ,144.0,4.0
5.0 ,144.0,5.0
6.0 ,158.0,5.0
5.0 ,198.0,4.0
5.0 ,180.0,4.0
9.0 ,202.0,5.0
5.0 ,220.0,4.0
5.0 ,175.0,3.0
5.0 ,166.0,5.0
5.0 ,172.0,4.0
5.0 ,155.0,3.0
5.0 ,158.0,3.0
5.0 ,168.0,5.0
5.0 ,181.0,3.0
5.0 ,171.0,3.0
5.0 ,170.0,3.0
5.0 ,161.0,5.0
5.0 ,165.0,4.0
5.0 ,175.0,3.0
5.0 ,177.0,4.0
4.0 ,158.0,6.0
4.0 ,203.0,4.0
4.0 ,153.0,3.0
4.0 ,151.0,3.0
4.0 ,142.0,4.0
5.0 ,134.0,3.0
5.0 ,152.0,3.0
4.0 ,186.0,4.0
5.0 ,159.0,3.0
5.0 ,173.0,3.0
4.0 ,138.0,4.0
6.0 ,141.0,9.0
5.0 ,148.0,4.0
5.0 ,205.0,3.0
4.0 ,139.0,3.0
4.0 ,151.0,3.0
4.0 ,143.0,3.0
4.0 ,219.0,4.0
4.0 ,152.0,3.0
5.0 ,166.0,3.0
5.0 ,147.0,4.0
4.0 ,145.0,3.0
4.0 ,141.0,3.0
4.0 ,131.0,3.0
4.0 ,131.0,3.0
5.0 ,199.0,3.0
5.0 ,173.0,4.0
5.0 ,167.0,3.0
5.0 ,150.0,3.0
4.0 ,144.0,4.0
8.0 ,194.0,6.0
8.0 ,216.0,6.0
8.0 ,257.0,5.0
8.0 ,192.0,5.0
8.0 ,201.0,5.0
8.0 ,208.0,6.0
11.0 ,196.0,5.0
8.0 ,228.0,5.0
8.0 ,227.0,5.0
8.0 ,223.0,6.0
8.0 ,206.0,5.0
8.0 ,203.0,6.0
8.0 ,244.0,8.0
8.0 ,238.0,7.0
8.0 ,294.0,5.0
7.0 ,212.0,8.0
7.0 ,171.0,5.0
7.0 ,212.0,5.0
8.0 ,195.0,5.0
7.0 ,185.0,5.0
7.0 ,219.0,5.0
7.0 ,200.0,6.0
7.0 ,179.0,7.0
7.0 ,177.0,5.0
8.0 ,184.0,6.0
7.0 ,201.0,5.0
7.0 ,184.0,6.0
7.0 ,202.0,5.0
8.0 ,177.0,6.0
7.0 ,199.0,5.0
5.0 ,172.0,3.0
5.0 ,152.0,5.0
5.0 ,157.0,4.0
5.0 ,138.0,4.0
5.0 ,233.0,6.0
5.0 ,208.0,5.0
5.0 ,166.0,5.0
5.0 ,288.0,3.0
5.0 ,170.0,3.0
5.0 ,159.0,3.0
5.0 ,221.0,4.0
4.0 ,188.0,3.0
5.0 ,165.0,3.0
5.0 ,154.0,5.0
5.0 ,154.0,5.0
5.0 ,142.0,4.0
5.0 ,152.0,3.0
5.0 ,156.0,6.0
5.0 ,208.0,4.0
6.0 ,167.0,3.0
5.0 ,153.0,5.0
8.0 ,189.0,4.0
4.0 ,152.0,3.0
5.0 ,168.0,4.0
5.0 ,168.0,4.0
5.0 ,246.0,3.0
5.0 ,156.0,3.0
5.0 ,168.0,4.0
6.0 ,180.0,5.0
5.0 ,183.0,3.0
5.0 ,160.0,4.0
5.0 ,179.0,3.0
4.0 ,219.0,4.0
5.0 ,171.0,3.0
5.0 ,164.0,3.0
4.0 ,179.0,4.0
5.0 ,185.0,3.0
5.0 ,157.0,3.0
5.0 ,158.0,4.0
5.0 ,177.0,4.0
4.0 ,196.0,4.0
5.0 ,173.0,3.0
5.0 ,168.0,4.0
4.0 ,174.0,3.0
5.0 ,169.0,5.0
4.0 ,213.0,4.0
5.0 ,163.0,4.0
4.0 ,223.0,4.0
5.0 ,195.0,4.0
4.0 ,190.0,4.0
5.0 ,183.0,4.0
5.0 ,186.0,5.0
5.0 ,204.0,5.0
5.0 ,242.0,8.0
5.0 ,275.0,4.0
5.0 ,209.0,3.0
6.0 ,178.0,4.0
5.0 ,196.0,3.0
4.0 ,191.0,3.0
5.0 ,238.0,5.0
6.0 ,196.0,5.0
6.0 ,185.0,4.0
6.0 ,169.0,6.0
5.0 ,173.0,4.0
6.0 ,176.0,5.0
6.0 ,175.0,4.0
9.0 ,225.0,4.0
6.0 ,180.0,5.0
6.0 ,203.0,5.0
6.0 ,170.0,6.0
6.0 ,229.0,6.0
6.0 ,178.0,6.0
5.0 ,191.0,5.0
6.0 ,221.0,4.0
6.0 ,176.0,4.0
6.0 ,182.0,5.0
6.0 ,190.0,4.0
6.0 ,186.0,5.0
6.0 ,185.0,4.0
5.0 ,223.0,5.0
6.0 ,188.0,4.0
6.0 ,199.0,4.0
6.0 ,190.0,4.0
6.0 ,185.0,4.0
5.0 ,209.0,4.0
6.0 ,211.0,5.0
6.0 ,199.0,4.0
6.0 ,190.0,5.0
6.0 ,219.0,5.0
6.0 ,213.0,4.0
4.0 ,150.0,2.0
4.0 ,155.0,5.0
4.0 ,151.0,3.0
4.0 ,160.0,3.0
4.0 ,152.0,2.0
4.0 ,153.0,3.0
5.0 ,179.0,4.0
4.0 ,166.0,3.0
4.0 ,180.0,4.0
4.0 ,181.0,4.0
4.0 ,188.0,4.0
5.0 ,176.0,5.0
5.0 ,166.0,5.0
5.0 ,184.0,3.0
5.0 ,183.0,3.0
4.0 ,173.0,3.0
4.0 ,172.0,3.0
7.0 ,146.0,3.0
4.0 ,169.0,3.0
4.0 ,147.0,4.0
4.0 ,146.0,3.0
4.0 ,143.0,3.0
4.0 ,148.0,3.0
4.0 ,152.0,4.0
4.0 ,143.0,3.0
4.0 ,152.0,3.0
9.0 ,178.0,3.0
4.0 ,143.0,3.0
5.0 ,151.0,4.0
4.0 ,160.0,3.0
11.0 ,206.0,7.0
11.0 ,238.0,7.0
11.0 ,242.0,6.0
11.0 ,245.0,7.0
12.0 ,239.0,7.0
13.0 ,229.0,8.0
11.0 ,233.0,7.0
12.0 ,199.0,8.0
11.0 ,234.0,7.0
10.0 ,201.0,7.0
11.0 ,283.0,7.0
12.0 ,208.0,8.0
11.0 ,246.0,7.0
10.0 ,305.0,7.0
12.0 ,226.0,7.0
12.0 ,263.0,7.0
11.0 ,240.0,7.0
13.0 ,220.0,8.0
14.0 ,210.0,7.0
11.0 ,254.0,7.0
10.0 ,192.0,7.0
10.0 ,209.0,12.0
11.0 ,254.0,8.0
11.0 ,263.0,7.0
11.0 ,272.0,8.0
11.0 ,244.0,8.0
11.0 ,251.0,7.0
12.0 ,283.0,7.0
11.0 ,280.0,8.0
10.0 ,232.0,8.0
6.0 ,203.0,4.0
5.0 ,170.0,4.0
6.0 ,187.0,4.0
5.0 ,184.0,4.0
6.0 ,189.0,4.0
6.0 ,162.0,4.0
5.0 ,189.0,4.0
5.0 ,176.0,4.0
5.0 ,168.0,4.0
6.0 ,168.0,4.0
6.0 ,169.0,4.0
6.0 ,150.0,4.0
5.0 ,162.0,4.0
5.0 ,162.0,4.0
5.0 ,178.0,5.0
5.0 ,172.0,5.0
5.0 ,152.0,5.0
6.0 ,161.0,4.0
5.0 ,165.0,3.0
6.0 ,161.0,4.0
8.0 ,168.0,4.0
5.0 ,171.0,4.0
5.0 ,171.0,4.0
6.0 ,188.0,4.0
5.0 ,156.0,4.0
5.0 ,150.0,4.0
6.0 ,160.0,4.0
5.0 ,165.0,5.0
6.0 ,152.0,4.0
5.0 ,172.0,4.0
7.0 ,174.0,5.0
7.0 ,468.0,5.0
7.0 ,249.0,6.0
7.0 ,183.0,6.0
7.0 ,210.0,5.0
7.0 ,199.0,5.0
8.0 ,183.0,5.0
7.0 ,191.0,5.0
7.0 ,184.0,4.0
7.0 ,218.0,5.0
7.0 ,224.0,5.0
7.0 ,275.0,5.0
6.0 ,181.0,7.0
7.0 ,186.0,5.0
7.0 ,189.0,6.0
7.0 ,162.0,5.0
7.0 ,177.0,6.0
7.0 ,192.0,6.0
7.0 ,167.0,7.0
7.0 ,180.0,5.0
7.0 ,167.0,5.0
9.0 ,188.0,5.0
7.0 ,189.0,5.0
7.0 ,178.0,5.0
6.0 ,218.0,5.0
7.0 ,193.0,5.0
7.0 ,160.0,5.0
7.0 ,177.0,5.0
7.0 ,164.0,4.0
7.0 ,213.0,5.0
50.0 ,342.0,32.0
45.0 ,378.0,30.0
46.0 ,343.0,31.0
44.0 ,426.0,34.0
46.0 ,342.0,37.0
46.0 ,376.0,33.0
44.0 ,354.0,29.0
46.0 ,311.0,31.0
44.0 ,416.0,31.0
44.0 ,349.0,30.0
43.0 ,331.0,32.0
46.0 ,357.0,28.0
47.0 ,312.0,32.0
52.0 ,361.0,31.0
46.0 ,343.0,32.0
47.0 ,323.0,31.0
45.0 ,303.0,29.0
46.0 ,328.0,34.0
43.0 ,337.0,29.0
44.0 ,423.0,33.0
44.0 ,447.0,30.0
45.0 ,323.0,29.0
45.0 ,375.0,30.0
45.0 ,362.0,30.0
46.0 ,331.0,32.0
48.0 ,374.0,30.0
47.0 ,422.0,29.0
46.0 ,395.0,35.0
43.0 ,310.0,30.0
43.0 ,522.0,30.0
5.0 ,154.0,4.0
6.0 ,170.0,4.0
5.0 ,178.0,4.0
6.0 ,162.0,4.0
5.0 ,162.0,7.0
5.0 ,153.0,5.0
5.0 ,213.0,3.0
5.0 ,239.0,4.0
5.0 ,164.0,4.0
5.0 ,182.0,4.0
6.0 ,144.0,3.0
5.0 ,150.0,4.0
5.0 ,148.0,4.0
5.0 ,189.0,3.0
6.0 ,170.0,5.0
6.0 ,154.0,4.0
6.0 ,163.0,4.0
5.0 ,147.0,3.0
5.0 ,146.0,3.0
6.0 ,166.0,4.0
6.0 ,165.0,4.0
5.0 ,171.0,3.0
6.0 ,145.0,3.0
6.0 ,151.0,3.0
6.0 ,144.0,3.0
6.0 ,164.0,4.0
6.0 ,154.0,4.0
6.0 ,181.0,6.0
7.0 ,154.0,4.0
6.0 ,158.0,4.0
5.0 ,125.0,4.0
5.0 ,139.0,3.0
4.0 ,143.0,3.0
4.0 ,128.0,4.0
4.0 ,125.0,3.0
4.0 ,166.0,3.0
5.0 ,127.0,3.0
5.0 ,133.0,3.0
5.0 ,171.0,3.0
4.0 ,144.0,4.0
4.0 ,132.0,3.0
6.0 ,127.0,3.0
4.0 ,127.0,5.0
5.0 ,145.0,4.0
5.0 ,154.0,4.0
5.0 ,140.0,4.0
5.0 ,140.0,3.0
4.0 ,155.0,3.0
4.0 ,128.0,3.0
5.0 ,144.0,3.0
4.0 ,128.0,3.0
5.0 ,147.0,3.0
4.0 ,148.0,3.0
5.0 ,137.0,3.0
5.0 ,128.0,3.0
5.0 ,134.0,3.0
4.0 ,165.0,3.0
5.0 ,158.0,2.0
4.0 ,146.0,4.0
5.0 ,138.0,3.0
26.0 ,289.0,20.0
26.0 ,252.0,19.0
28.0 ,276.0,19.0
30.0 ,255.0,19.0
29.0 ,273.0,20.0
29.0 ,276.0,20.0
28.0 ,257.0,24.0
29.0 ,319.0,20.0
30.0 ,296.0,19.0
28.0 ,285.0,24.0
28.0 ,268.0,20.0
29.0 ,292.0,20.0
30.0 ,279.0,20.0
31.0 ,302.0,21.0
28.0 ,245.0,19.0
29.0 ,286.0,20.0
28.0 ,339.0,20.0
29.0 ,272.0,19.0
29.0 ,278.0,19.0
29.0 ,272.0,20.0
29.0 ,304.0,19.0
29.0 ,309.0,19.0
29.0 ,258.0,19.0
30.0 ,310.0,19.0
29.0 ,245.0,22.0
28.0 ,341.0,21.0
30.0 ,277.0,19.0
29.0 ,293.0,20.0
30.0 ,307.0,18.0
28.0 ,318.0,25.0
3.0 ,93.0,3.0
3.0 ,100.0,3.0
3.0 ,101.0,3.0
3.0 ,106.0,3.0
3.0 ,111.0,4.0
4.0 ,120.0,3.0
3.0 ,107.0,2.0
5.0 ,102.0,3.0
3.0 ,99.0,2.0
3.0 ,115.0,3.0
3.0 ,133.0,3.0
3.0 ,99.0,2.0
3.0 ,116.0,3.0
3.0 ,113.0,3.0
4.0 ,111.0,2.0
3.0 ,101.0,3.0
3.0 ,98.0,2.0
3.0 ,99.0,3.0
4.0 ,101.0,3.0
3.0 ,102.0,3.0
3.0 ,107.0,3.0
3.0 ,181.0,3.0
3.0 ,113.0,3.0
3.0 ,100.0,2.0
4.0 ,104.0,3.0
3.0 ,93.0,2.0
3.0 ,98.0,3.0
3.0 ,97.0,6.0
3.0 ,107.0,2.0
4.0 ,108.0,3.0
1341.0 ,3519.0,940.0
1363.0 ,3438.0,923.0
1357.0 ,3387.0,919.0
1357.0 ,3248.0,942.0
1386.0 ,3255.0,923.0
1429.0 ,3190.0,937.0
1375.0 ,3393.0,937.0
1330.0 ,3348.0,923.0
1403.0 ,3336.0,885.0
1384.0 ,3325.0,882.0
1366.0 ,3239.0,901.0
1398.0 ,3444.0,879.0
1339.0 ,3304.0,915.0
1363.0 ,3218.0,892.0
1336.0 ,3234.0,1002.0
1345.0 ,3204.0,1076.0
1353.0 ,3270.0,959.0
1347.0 ,3151.0,892.0
1358.0 ,3358.0,881.0
1350.0 ,3305.0,937.0
1350.0 ,3396.0,872.0
1433.0 ,3454.0,919.0
1389.0 ,3275.0,880.0
1368.0 ,3197.0,906.0
1365.0 ,3282.0,914.0
1396.0 ,3338.0,854.0
1367.0 ,3265.0,850.0
1336.0 ,3249.0,885.0
1389.0 ,3453.0,869.0
1379.0 ,3229.0,863.0
16.0 ,226.0,10.0
15.0 ,316.0,10.0
16.0 ,225.0,11.0
15.0 ,220.0,12.0
16.0 ,223.0,10.0
15.0 ,210.0,10.0
15.0 ,281.0,11.0
16.0 ,246.0,14.0
15.0 ,304.0,10.0
15.0 ,242.0,10.0
16.0 ,228.0,10.0
15.0 ,252.0,10.0
15.0 ,228.0,10.0
16.0 ,246.0,10.0
15.0 ,237.0,10.0
16.0 ,284.0,10.0
15.0 ,294.0,10.0
13.0 ,239.0,10.0
17.0 ,228.0,11.0
15.0 ,292.0,11.0
18.0 ,235.0,15.0
16.0 ,239.0,10.0
15.0 ,241.0,17.0
15.0 ,229.0,12.0
16.0 ,218.0,10.0
16.0 ,235.0,10.0
15.0 ,486.0,11.0
16.0 ,262.0,10.0
15.0 ,289.0,10.0
16.0 ,213.0,10.0
16.0 ,269.0,11.0
15.0 ,281.0,10.0
15.0 ,220.0,10.0
14.0 ,256.0,10.0
15.0 ,221.0,11.0
16.0 ,225.0,9.0
15.0 ,244.0,10.0
15.0 ,221.0,10.0
15.0 ,208.0,10.0
16.0 ,275.0,10.0
15.0 ,234.0,10.0
15.0 ,228.0,10.0
15.0 ,254.0,10.0
15.0 ,272.0,10.0
15.0 ,221.0,10.0
15.0 ,245.0,11.0
15.0 ,292.0,10.0
15.0 ,265.0,11.0
14.0 ,220.0,10.0
14.0 ,230.0,11.0
15.0 ,267.0,10.0
15.0 ,313.0,10.0
15.0 ,288.0,10.0
16.0 ,225.0,10.0
15.0 ,235.0,10.0
15.0 ,246.0,10.0
15.0 ,364.0,10.0
14.0 ,265.0,16.0
15.0 ,213.0,10.0
16.0 ,250.0,10.0
3.0 ,107.0,2.0
3.0 ,112.0,2.0
3.0 ,110.0,2.0
8.0 ,115.0,2.0
3.0 ,137.0,4.0
3.0 ,113.0,3.0
4.0 ,109.0,3.0
3.0 ,112.0,3.0
4.0 ,112.0,3.0
4.0 ,108.0,3.0
4.0 ,109.0,3.0
4.0 ,114.0,2.0
3.0 ,109.0,3.0
3.0 ,111.0,2.0
4.0 ,114.0,3.0
3.0 ,146.0,2.0
3.0 ,109.0,3.0
4.0 ,108.0,3.0
4.0 ,111.0,2.0
4.0 ,108.0,3.0
4.0 ,113.0,3.0
4.0 ,109.0,3.0
4.0 ,111.0,3.0
4.0 ,110.0,2.0
4.0 ,112.0,3.0
3.0 ,108.0,2.0
4.0 ,146.0,2.0
4.0 ,113.0,3.0
3.0 ,109.0,3.0
3.0 ,123.0,2.0
5.0 ,144.0,3.0
5.0 ,143.0,3.0
5.0 ,149.0,4.0
5.0 ,152.0,5.0
5.0 ,160.0,5.0
5.0 ,185.0,3.0
6.0 ,158.0,3.0
5.0 ,149.0,4.0
5.0 ,160.0,4.0
4.0 ,169.0,4.0
6.0 ,167.0,5.0
5.0 ,147.0,5.0
6.0 ,159.0,4.0
4.0 ,189.0,5.0
6.0 ,155.0,3.0
4.0 ,151.0,4.0
5.0 ,149.0,3.0
5.0 ,150.0,3.0
7.0 ,151.0,4.0
5.0 ,147.0,5.0
6.0 ,155.0,5.0
7.0 ,191.0,4.0
6.0 ,141.0,7.0
6.0 ,138.0,5.0
6.0 ,143.0,5.0
5.0 ,148.0,4.0
5.0 ,140.0,4.0
6.0 ,143.0,3.0
5.0 ,140.0,4.0
5.0 ,148.0,5.0
208.0 ,683.0,93.0
200.0 ,628.0,87.0
214.0 ,574.0,96.0
189.0 ,714.0,94.0
193.0 ,670.0,86.0
195.0 ,599.0,88.0
169.0 ,689.0,89.0
182.0 ,595.0,88.0
200.0 ,613.0,86.0
195.0 ,540.0,86.0
193.0 ,615.0,90.0
202.0 ,562.0,91.0
193.0 ,641.0,89.0
183.0 ,680.0,86.0
198.0 ,751.0,87.0
169.0 ,560.0,100.0
197.0 ,614.0,88.0
198.0 ,619.0,88.0
190.0 ,621.0,85.0
203.0 ,692.0,91.0
196.0 ,726.0,94.0
189.0 ,617.0,89.0
199.0 ,656.0,93.0
197.0 ,639.0,86.0
204.0 ,728.0,83.0
200.0 ,637.0,89.0
183.0 ,751.0,96.0
203.0 ,795.0,116.0
201.0 ,682.0,93.0
204.0 ,705.0,89.0
10.0 ,207.0,7.0
10.0 ,186.0,6.0
10.0 ,203.0,6.0
10.0 ,201.0,9.0
10.0 ,245.0,8.0
14.0 ,277.0,7.0
10.0 ,196.0,6.0
12.0 ,201.0,7.0
10.0 ,223.0,6.0
10.0 ,257.0,6.0
10.0 ,219.0,8.0
11.0 ,251.0,6.0
10.0 ,232.0,9.0
11.0 ,201.0,7.0
10.0 ,212.0,8.0
10.0 ,207.0,6.0
9.0 ,262.0,9.0
10.0 ,264.0,6.0
10.0 ,254.0,10.0
10.0 ,218.0,9.0
10.0 ,194.0,6.0
10.0 ,229.0,6.0
11.0 ,339.0,6.0
12.0 ,401.0,6.0
10.0 ,195.0,6.0
11.0 ,195.0,10.0
10.0 ,267.0,7.0
10.0 ,243.0,10.0
10.0 ,194.0,9.0
11.0 ,191.0,7.0
1943.0 ,2216.0,621.0
1696.0 ,2184.0,614.0
1844.0 ,2649.0,576.0
1601.0 ,2339.0,643.0
1869.0 ,2416.0,618.0
1584.0 ,2377.0,648.0
1694.0 ,2340.0,621.0
1726.0 ,2498.0,594.0
1783.0 ,2354.0,642.0
1858.0 ,2580.0,723.0
1904.0 ,2367.0,635.0
1854.0 ,2229.0,634.0
1720.0 ,2279.0,626.0
1794.0 ,2417.0,662.0
1666.0 ,2209.0,640.0
1649.0 ,2290.0,605.0
1134.0 ,2324.0,622.0
1086.0 ,2271.0,646.0
1215.0 ,2209.0,638.0
1257.0 ,2281.0,607.0
1169.0 ,2219.0,572.0
1052.0 ,2318.0,607.0
978.0 ,2189.0,621.0
1083.0 ,2254.0,603.0
1143.0 ,2132.0,617.0
987.0 ,1982.0,594.0
1141.0 ,2236.0,615.0
1226.0 ,2093.0,608.0
1315.0 ,1965.0,617.0
1280.0 ,1821.0,611.0
3.0 ,86.0,5.0
4.0 ,85.0,4.0
5.0 ,86.0,4.0
3.0 ,83.0,3.0
5.0 ,83.0,4.0
3.0 ,82.0,2.0
4.0 ,83.0,2.0
4.0 ,84.0,4.0
4.0 ,84.0,4.0
4.0 ,83.0,3.0
5.0 ,82.0,2.0
3.0 ,104.0,3.0
4.0 ,84.0,2.0
4.0 ,82.0,3.0
4.0 ,83.0,3.0
4.0 ,84.0,3.0
3.0 ,83.0,2.0
4.0 ,83.0,3.0
4.0 ,87.0,3.0
3.0 ,85.0,4.0
3.0 ,83.0,4.0
3.0 ,88.0,4.0
4.0 ,86.0,4.0
3.0 ,90.0,2.0
3.0 ,91.0,3.0
3.0 ,95.0,3.0
4.0 ,107.0,3.0
4.0 ,106.0,4.0
5.0 ,109.0,3.0
4.0 ,106.0,3.0
52.0 ,186.0,21.0
34.0 ,182.0,21.0
32.0 ,172.0,21.0
32.0 ,161.0,22.0
31.0 ,180.0,21.0
35.0 ,159.0,21.0
34.0 ,163.0,21.0
25.0 ,158.0,31.0
25.0 ,158.0,22.0
28.0 ,160.0,22.0
25.0 ,160.0,22.0
28.0 ,158.0,22.0
26.0 ,165.0,50.0
26.0 ,160.0,28.0
25.0 ,163.0,21.0
25.0 ,160.0,22.0
26.0 ,161.0,21.0
25.0 ,158.0,24.0
26.0 ,159.0,30.0
34.0 ,160.0,22.0
32.0 ,173.0,22.0
27.0 ,158.0,22.0
32.0 ,162.0,22.0
31.0 ,159.0,21.0
28.0 ,159.0,23.0
29.0 ,158.0,23.0
29.0 ,160.0,21.0
31.0 ,168.0,21.0
31.0 ,165.0,22.0
32.0 ,156.0,22.0
5.0 ,137.0,5.0
6.0 ,141.0,5.0
5.0 ,151.0,5.0
6.0 ,161.0,5.0
6.0 ,143.0,5.0
6.0 ,137.0,5.0
6.0 ,144.0,4.0
5.0 ,157.0,5.0
6.0 ,147.0,5.0
6.0 ,148.0,5.0
6.0 ,145.0,5.0
6.0 ,142.0,4.0
7.0 ,140.0,4.0
5.0 ,146.0,5.0
7.0 ,144.0,5.0
6.0 ,137.0,7.0
7.0 ,138.0,6.0
6.0 ,187.0,7.0
5.0 ,169.0,5.0
7.0 ,167.0,7.0
7.0 ,147.0,4.0
6.0 ,170.0,6.0
7.0 ,146.0,4.0
6.0 ,151.0,5.0
6.0 ,147.0,5.0
6.0 ,154.0,6.0
6.0 ,136.0,5.0
5.0 ,136.0,5.0
6.0 ,145.0,6.0
7.0 ,146.0,5.0
7.0 ,152.0,5.0
6.0 ,165.0,5.0
5.0 ,145.0,4.0
8.0 ,157.0,7.0
5.0 ,163.0,6.0
5.0 ,147.0,5.0
10.0 ,142.0,5.0
6.0 ,142.0,7.0
6.0 ,151.0,5.0
6.0 ,134.0,5.0
6.0 ,143.0,11.0
5.0 ,150.0,4.0
5.0 ,140.0,5.0
5.0 ,156.0,5.0
8.0 ,148.0,5.0
6.0 ,157.0,5.0
6.0 ,234.0,7.0
6.0 ,167.0,5.0
6.0 ,150.0,5.0
6.0 ,164.0,4.0
6.0 ,147.0,5.0
6.0 ,147.0,5.0
7.0 ,158.0,5.0
8.0 ,157.0,5.0
8.0 ,139.0,7.0
6.0 ,137.0,5.0
8.0 ,149.0,6.0
7.0 ,161.0,5.0
7.0 ,143.0,5.0
11.0 ,169.0,4.0
6.0 ,142.0,5.0
7.0 ,143.0,4.0
7.0 ,147.0,4.0
7.0 ,147.0,4.0
7.0 ,135.0,4.0
6.0 ,170.0,4.0
9.0 ,148.0,5.0
7.0 ,139.0,4.0
10.0 ,255.0,4.0
8.0 ,164.0,4.0
5.0 ,134.0,4.0
8.0 ,164.0,5.0
7.0 ,156.0,4.0
8.0 ,156.0,5.0
6.0 ,143.0,7.0
7.0 ,141.0,4.0
6.0 ,164.0,5.0
6.0 ,137.0,4.0
6.0 ,139.0,5.0
7.0 ,144.0,4.0
7.0 ,152.0,5.0
6.0 ,169.0,5.0
7.0 ,152.0,5.0
6.0 ,134.0,4.0
6.0 ,150.0,7.0
6.0 ,164.0,5.0
9.0 ,141.0,5.0
6.0 ,157.0,5.0
7.0 ,143.0,5.0
8.0 ,145.0,5.0
85.0 ,330.0,34.0
82.0 ,292.0,41.0
76.0 ,277.0,33.0
87.0 ,268.0,34.0
76.0 ,297.0,34.0
90.0 ,314.0,34.0
90.0 ,273.0,34.0
77.0 ,264.0,33.0
81.0 ,291.0,34.0
82.0 ,329.0,34.0
64.0 ,318.0,34.0
73.0 ,309.0,33.0
53.0 ,284.0,33.0
76.0 ,294.0,32.0
95.0 ,321.0,33.0
76.0 ,326.0,35.0
72.0 ,292.0,33.0
70.0 ,299.0,32.0
79.0 ,276.0,33.0
74.0 ,344.0,34.0
71.0 ,297.0,33.0
77.0 ,298.0,32.0
80.0 ,276.0,37.0
78.0 ,349.0,32.0
66.0 ,284.0,33.0
69.0 ,293.0,31.0
51.0 ,312.0,37.0
43.0 ,338.0,32.0
47.0 ,274.0,38.0
53.0 ,370.0,33.0
6.0 ,150.0,6.0
7.0 ,129.0,4.0
6.0 ,139.0,5.0
8.0 ,136.0,5.0
5.0 ,155.0,6.0
6.0 ,137.0,5.0
5.0 ,140.0,4.0
5.0 ,147.0,5.0
6.0 ,130.0,5.0
8.0 ,136.0,4.0
6.0 ,141.0,5.0
6.0 ,223.0,5.0
7.0 ,139.0,4.0
5.0 ,163.0,5.0
5.0 ,128.0,4.0
5.0 ,135.0,5.0
5.0 ,131.0,4.0
5.0 ,133.0,4.0
5.0 ,135.0,4.0
5.0 ,132.0,5.0
5.0 ,135.0,4.0
5.0 ,140.0,5.0
5.0 ,133.0,5.0
