folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
abalone,181.0,138.0,116.0,67.0,54.0,52.0,51.0,48.0,49.0,50.0,58.0,48.0,45.0,50.0,51.0,46.0,48.0,47.0,49.0,57.0,52.0,48.0,49.0,46.0,50.0,54.0,50.0,46.0,48.0,47.0
acute-inflammation,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,8.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,7.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0
acute-nephritis,5.0,4.0,4.0,4.0,4.0,7.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0
adult,527.0,520.0,488.0,579.0,538.0,540.0,551.0,451.0,529.0,508.0,518.0,463.0,521.0,574.0,572.0,539.0,545.0,537.0,571.0,688.0,696.0,643.0,515.0,546.0,620.0,549.0,621.0,787.0,511.0,510.0
annealing,25.0,18.0,18.0,17.0,17.0,15.0,16.0,15.0,15.0,15.0,14.0,15.0,15.0,15.0,15.0,14.0,16.0,15.0,14.0,18.0,18.0,19.0,17.0,17.0,19.0,19.0,19.0,20.0,18.0,17.0
arrhythmia,20.0,21.0,23.0,23.0,23.0,21.0,21.0,21.0,20.0,22.0,21.0,23.0,21.0,23.0,21.0,21.0,20.0,21.0,19.0,19.0,20.0,19.0,19.0,18.0,19.0,18.0,16.0,19.0,15.0,19.0
audiology-std,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0
balance-scale,9.0,10.0,9.0,9.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,10.0,11.0,10.0,11.0,10.0
balloons,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,3.0,3.0
bank,43.0,43.0,43.0,53.0,45.0,43.0,40.0,31.0,42.0,46.0,43.0,44.0,43.0,44.0,42.0,40.0,36.0,38.0,41.0,38.0,44.0,42.0,49.0,42.0,39.0,41.0,36.0,38.0,40.0,41.0
blood,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
breast-cancer,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,10.0,5.0,6.0,5.0,6.0
breast-cancer-wisc,8.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,9.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0
breast-cancer-wisc-diag,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0
breast-cancer-wisc-prog,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
breast-tissue,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
car,27.0,23.0,23.0,22.0,22.0,23.0,24.0,24.0,22.0,23.0,23.0,21.0,22.0,24.0,23.0,23.0,23.0,23.0,23.0,24.0,22.0,21.0,23.0,24.0,22.0,24.0,23.0,23.0,24.0,23.0
cardiotocography-3clases,25.0,24.0,25.0,25.0,25.0,23.0,24.0,24.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,24.0,25.0,24.0,23.0,24.0,24.0,24.0,24.0,23.0,24.0,26.0,25.0,25.0,24.0,24.0
cardiotocography-10clases,61.0,56.0,57.0,56.0,59.0,59.0,57.0,58.0,58.0,57.0,57.0,57.0,57.0,61.0,58.0,57.0,57.0,57.0,59.0,55.0,58.0,57.0,58.0,56.0,58.0,56.0,57.0,57.0,58.0,56.0
chess-krvk,1375.0,1405.0,1410.0,1394.0,1473.0,1422.0,1434.0,1423.0,1449.0,1445.0,1418.0,1449.0,1492.0,1432.0,1396.0,1427.0,1370.0,1535.0,1454.0,1417.0,1434.0,1414.0,1419.0,1381.0,1446.0,1426.0,1493.0,1423.0,1478.0,1555.0
chess-krvkp,25.0,33.0,26.0,26.0,24.0,24.0,25.0,25.0,24.0,25.0,24.0,24.0,25.0,23.0,25.0,24.0,30.0,24.0,25.0,25.0,24.0,24.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0
congressional-voting,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,9.0,6.0
