CAWPE_alpha=11,CAWPE_alpha=12,CAWPE_alpha=13,CAWPE_pb,CAWPE_alpha=14,CAWPE_alpha=15,CAWPE_alpha=6,CAWPE_alpha=7,CAWPE_alpha=4,CAWPE_alpha=5,CAWPE_alpha=2,CAWPE_alpha=3,CAWPE_alpha=1,CAWPE_eq,CAWPE_alpha=8,CAWPE_alpha=9,CAWPE_alpha=10
0.006211756835130422 ,0.007164642330976356,0.006188906406342731,-0.01053942439293698,0.008519712210306785,0.007972943057720783,5.322785472764435E-4,0.001984244921481637,0.0019104120606759922,0.0019541683751274075,-0.0015337408207145575,-5.66252108949783E-4,-0.003893239408081839,-0.004426255348310426,0.004747187695282484,0.00475890554909375,0.0046395796445835025
-0.0013600224247504178 ,-8.859007779854489E-4,-0.0018944736473752721,-0.0010566269550833507,-0.005291948130076496,-0.0044142573331721335,0.003164464106159004,0.002186817786685058,0.0016523665640602037,0.0021997725149263125,0.0012344441254135141,0.0021696444491267064,0.0012344441254135141,7.609592769286522E-4,0.002169220856127918,0.001116766708580963,1.528368793342061E-4
-0.008298906206968937 ,-0.00875867456522661,-0.008701040074712063,-0.004544642572264612,-0.008835342272398461,-0.008835342272398461,-0.009277826123003208,-0.00973759448126088,-0.010719809558790261,-0.010271884018049682,-0.009320360360339563,-0.008803631031977899,-0.008357067329373136,-0.007349256221969247,-0.009693713203103638,-0.010154118359641418,-0.007794619772274025
-0.001992560990616732 ,-0.0043836229261799975,-0.003921907450951778,-0.007340553933355531,-0.002931019753694697,-0.003477788906280699,-0.0029578011385540393,-0.003418206295091708,-0.005747701780365211,-0.0034189680570776426,-0.004769256976775105,-0.005806434387992665,-0.006238746837276987,-0.006194865559119855,-0.0033757235772006178,-0.002915318420662949,-0.001992560990616732
0.006810239248092986 ,0.006306714575384009,0.005298778504274293,0.01853496038334701,0.005285025291916989,0.004291729158856339,0.005774671788562613,0.005774034990282395,0.0052697485555874835,0.0052703853538677015,0.006621472757681324,0.005700025646325657,0.006202913520754527,0.00720996286617237,0.005861160748316663,0.0058180412321453545,0.005861922510302597
-0.012090451549205405 ,-0.01158629007821621,-0.012090576512911122,-0.023956317424058793,-0.012521578643504894,-0.014493444543861367,-0.015366703526167313,-0.01542763317817697,-0.01737064460929405,-0.016392199805703833,-0.019264495761657674,-0.01834765413048778,-0.01834292368659629,-0.017437763187107436,-0.014492432854463777,-0.012132934267096496,-0.011125123159692607
0.012529518122822214 ,0.012559557947046218,0.0135542526403728,0.011661404736198255,0.0150663501824716,0.013613747009986299,0.010126226498873292,0.011103909540477463,0.010112473286515877,0.010586631655411072,0.010112473286515877,0.010615997959224854,0.010113110084795984,0.010574152039613871,0.011608195975172375,0.011104671302463398,0.011565076459001178
0.0020511528387348044 ,0.0020511528387348044,0.002512194793552691,0.013969244890712496,0.0020503910767488698,0.0020503910767488698,0.00446832263874708,0.003964797966038103,0.0030001063748055223,0.003460511531343191,0.0030001063748055223,0.0030001063748055223,0.001991533505415699,0.0010563331817025068,0.0029863531624478856,0.002021024772935087,0.0020511528387348044
-0.002922029395577397 ,-0.0015257871170463178,-0.0019429477937070727,-0.012697217835513142,-0.0034256790319922015,-0.0034689235118692263,-0.0021154258583918617,-0.002547101509396077,-0.002146102480896084,-0.002146102480896084,-0.002635873941247757,-0.001672705873986824,-0.0031393986139567343,-0.005554584574867905,-0.0029643871497625485,-0.0029643871497625485,-9.92009414831907E-4
-0.009259015262300996 ,-0.008265045608830124,-0.00977638138894299,0.006263762394058459,-0.009346104298204927,-0.007876489473997217,-0.00730099081587765,-0.0078045154885866275,-0.0063927483601748936,-0.008351921439452736,-0.007844004491839529,-0.0063927483601748936,-0.007813751462333873,-0.005356207747237218,-0.009261050620847255,-0.010741621536880075,-0.009720057217118883
