CAWPE_alpha=11,CAWPE_alpha=12,CAWPE_alpha=13,CAWPE_pb,CAWPE_alpha=14,CAWPE_alpha=15,CAWPE_alpha=6,CAWPE_alpha=7,CAWPE_alpha=4,CAWPE_alpha=5,CAWPE_alpha=2,CAWPE_alpha=3,CAWPE_alpha=1,CAWPE_eq,CAWPE_alpha=8,CAWPE_alpha=9,CAWPE_alpha=10
1.0338517365311408 ,1.0332280648156809,1.0326201832560484,1.2538662561607035,1.0320282759280306,1.0314525126932022,1.0371996857149768,1.0365002239621954,1.0386417623237403,1.0379136132524762,1.040139733723427,1.039383885561071,1.0409090568721262,1.0416916054709324,1.0358154678260467,1.0351456513684736,1.0344910014930517
1.054130086226428 ,1.0539658332019888,1.0538044017619912,1.247093095069088,1.0536459117463932,1.0534904823328632,1.0549894554996508,1.05481290361166,1.0553487332075384,1.0551681053281237,1.0557154467358842,1.0555312198551523,1.0559012961983476,1.0560886516058556,1.0546385700150007,1.0544665753720077,1.0542970405025698
1.0578981252601076 ,1.057666088007547,1.057437440721279,1.2486309609542936,1.0572123293114088,1.0569908945223152,1.0591037323704133,1.0588570924979064,1.0596041117613784,1.059352796380907,1.060112794013454,1.0598575033581425,1.0603698049495511,1.06062835615331,1.0586130467678951,1.058371762049183,1.0581334017097097
1.0534935296397188 ,1.0533527192920158,1.0532155168936705,1.2349174900591624,1.0530819435312018,1.0529520188354837,1.054250862281117,1.054092378541564,1.0545781536731647,1.0544127976202275,1.0549189977386966,1.054746898222393,1.0550944174024193,1.0552731211257036,1.0539373759363737,1.0537858826314042,1.0536379254065347
1.0214792002345061 ,1.021286174310536,1.021095880571279,1.182766310453833,1.0209083813390034,1.0207237378960003,1.0224830760316472,1.0222773506909881,1.0229014936941507,1.0226911455931784,1.023328763340964,1.0231140547361173,1.0235455544859056,1.0237643636354807,1.022074035196292,1.021873194975651,1.0216748951186478
1.083395418300145 ,1.0833021816338284,1.0832148001411537,1.2714568957175627,1.0831331471656989,1.0830570918216245,1.0839535022006868,1.0838292733512962,1.0842215369299475,1.084084229049407,1.0845161868671602,1.0843655007496689,1.0846736526924994,1.0848379463142472,1.0837114517882696,1.0835999395808884,1.0834946320584644
1.0196734051343115 ,1.0195363159808515,1.0194035253169789,1.2084254085303723,1.019275250967053,1.0191517090757918,1.0204156786899192,1.0202603723418007,1.0207350712713015,1.0205739816088506,1.0210647905791506,1.0208987415516715,1.0212330212563279,1.0214032417416594,1.0201082755078474,1.019959603631345,1.019814574011522
1.0516435600976044 ,1.0515676096483784,1.0514928899574758,1.2149219453250635,1.051419387566899,1.0513470890496914,1.0520422462556167,1.05195993942998,1.0522108089959261,1.0521258649374658,1.052384727240599,1.0522970919359957,1.0524737283637735,1.0525641087236761,1.05187893093116,1.0517992072270768,1.0517207547890288
1.0423571323692542 ,1.0421288734738794,1.0419069524418751,1.2270166859329725,1.0416914692619346,1.0414825221759045,1.0435899300959819,1.0433315112197177,1.0441238462199458,1.0438540751352705,1.044679873754461,1.0443991447117218,1.0449659385497843,1.0452572466047894,1.0430789197745358,1.0428322578250344,1.0425916278551375
1.0443051230082543 ,1.04413003527166,1.043963743268882,1.21380011863151,1.0438063745163844,1.0436580325880096,1.0453064024543959,1.0450900612314635,1.0457614588453419,1.0455302952014902,1.0462443857697439,1.0459995944097387,1.0464955009378716,1.0467525934264135,1.044881532706392,1.0446810575979681,1.0444888552799103
1.042716623351275 ,1.0425420679214135,1.0423702535077453,1.2089406870497215,1.0422014087439226,1.0420357631480237,1.0436226447665633,1.043437744548769,1.0439964903638494,1.0438089627173042,1.0443743662514147,1.0441850243322535,1.0445643230616433,1.0447547072922196,1.043254474393595,1.0430730505219672,1.042893692614617
1.0494872792385537 ,1.0492822200680136,1.0490826003708913,1.2345147066541025,1.0488886429262378,1.0487005655355788,1.0505861083236157,1.0503573194450078,1.0510555581640046,1.0508189340347935,1.0515392507806383,1.051295742724933,1.051785847042973,1.0520352984478567,1.050132805601371,1.0499128041261676,1.049697550813705
1.0607172421270912 ,1.0602745443385335,1.0598482864506233,1.2797674751881751,1.0594388438597677,1.059046557393165,1.0631620527177346,1.062643838531693,1.0642387023168631,1.06369385756809,1.0653652378799372,1.0647960215551127,1.0659457645042043,1.06653700780787,1.0621397484651116,1.0616502959979577,1.0611759719968767
1.0333667998486897 ,1.0331375574232309,1.0329118549341583,1.224077078922926,1.0326898372835827,1.0324716465239714,1.0345608835612263,1.0343161904459746,1.0350580055794145,1.0348082069268187,1.03556440932742,1.035310124570444,1.0358207060108602,1.0360788618652221,1.0340742821949005,1.033835312706769,1.0335994347999164
1.0399473689596594 ,1.0398276898124823,1.0397119944329285,1.2156999928079488,1.0396002149674888,1.0394922813604384,1.0406077179897602,1.040467192562248,1.0409018182555032,1.0407525774855553,1.0412136140003083,1.0410554838493262,1.0413762444724664,1.0415434069160188,1.0403309505079643,1.040198937815476,1.040071097334849
1.0492287337780275 ,1.0490726175029275,1.0489297320514994,1.2437953418043775,1.0487996496263514,1.0486819514303358,1.0502233163196162,1.0499943502754696,1.0507295891260384,1.0504682380245798,1.0513034894914106,1.0510078465774486,1.0516169980115286,1.0519488521177753,1.0497808703607538,1.0495824121608945,1.0493985172152374
1.0657590663578718 ,1.0656928857337482,1.065627861700316,1.2515105173967378,1.0655639864608775,1.0655012521750866,1.0661075879140656,1.0660355090548106,1.0662553600900833,1.0661808691144028,1.066408000802112,1.0663310682153155,1.066486165098184,1.0665655682848134,1.0659646250443855,1.065894928334663,1.065826411323724
1.0324940792563182 ,1.0323298835638943,1.0321709672932744,1.2159850900616072,1.032017272643709,1.0318687378866322,1.0333959522999088,1.0332046548458773,1.0337951394261637,1.033592773664084,1.0342165525719107,1.0340030634269242,1.0344356065634424,1.034660217655553,1.0330188544731076,1.0328385183323672,1.0326636078871396
1.055091886395619 ,1.054848281577959,1.0546080615051743,1.2424476087013976,1.0543713437950908,1.0541382442291414,1.0563564683009186,1.0560977506377325,1.0568817438153704,1.0566178405211282,1.0574166505158906,1.057148054820493,1.0576874084387315,1.0579602068910856,1.0558418109048968,1.0555887721305839,1.0553387567570667
1.0623064240467954 ,1.0620135101756774,1.0617334489630181,1.265052990282666,1.0614661334292261,1.0612114395887409,1.0639662790626059,1.0636081238787494,1.064721911137372,1.0643375487000084,1.0655297348154313,1.0651193260806404,1.0659530605207812,1.0663892086738127,1.0632630860368248,1.0629311496317029,1.0626122800326754
1.0627358887337988 ,1.0623976483305888,1.0620668809013587,1.2553426581548055,1.061744122784009,1.061429901139062,1.0645200800243042,1.064152669874975,1.0652669591660737,1.0648916878742538,1.066026400770619,1.0656453684304448,1.0664095535095377,1.0667943376954712,1.0637899985623689,1.0634326120677386,1.0630810590755282
1.0603447775221206 ,1.060145268572315,1.0599498949596808,1.2505569026579508,1.0597588714970694,1.0595724112754004,1.061396794272643,1.0611798463284468,1.0618390171524574,1.0616165877861152,1.0622909594148064,1.0620638755326788,1.06252006903162,1.0627510087458398,1.0609659560665066,1.060755337485413,1.0605482059295772
