CAWPE_alpha=11,CAWPE_alpha=12,CAWPE_alpha=13,CAWPE_pb,CAWPE_alpha=14,CAWPE_alpha=15,CAWPE_alpha=6,CAWPE_alpha=7,CAWPE_alpha=4,CAWPE_alpha=5,CAWPE_alpha=2,CAWPE_alpha=3,CAWPE_alpha=1,CAWPE_eq,CAWPE_alpha=8,CAWPE_alpha=9,CAWPE_alpha=10
1.0555263063810145 ,1.0550923551461235,1.054681696404521,1.1160019716756389,1.0542937994738746,1.0539281428982943,1.0580646316205629,1.0575059565538527,1.0592625194022982,1.058649957836868,1.060571710680414,1.059902905739053,1.0612695315954053,1.0619969684527384,1.0569733544049604,1.0564662535864258,1.055984089761704
1.0609734335103103 ,1.0603145704553811,1.0597015398697907,1.1338539422894471,1.05913197916106,1.0586035558166178,1.0650385657867643,1.0641148712480972,1.067068058987526,1.066022221982373,1.0693547471197398,1.06817821796205,1.0705995870422071,1.0719145564596084,1.063248856245153,1.0624381905944165,1.0616805106609308
1.0694984630075453 ,1.0687778724368582,1.0681089204129266,1.1251120084022221,1.0674883840534997,1.0669132151274383,1.0740008316125103,1.0729677149335004,1.076294880988514,1.0751084441426537,1.0789220998821876,1.077564585846562,1.0803720416081752,1.0819190845034485,1.0720048962262068,1.0711083211337544,1.0702740893781908
1.0682759234299493 ,1.067543533310312,1.0668846758646613,1.1266232104423122,1.0662911788797005,1.0657557532540005,1.0733969313520868,1.0721388784096537,1.076362439320531,1.0747995025066561,1.0800384963763305,1.0781027390929823,1.082188820009008,1.084573717329539,1.0710106713860132,1.0699988146101094,1.0690909703198803
1.0478294827863237 ,1.0473600214493513,1.046930443953035,1.117165759013668,1.0465390712852216,1.0461842116447384,1.0508319792698537,1.050138883025989,1.0523673639669877,1.0515743461904044,1.0541105078147168,1.0532123410766046,1.05506301025287,1.0560709046973302,1.0494936124243903,1.0488946647187354,1.0483404868156934
1.092279752671841 ,1.0915439193316248,1.0908545777443952,1.1621955609271963,1.0902107974266044,1.0896115262100365,1.0966792263207348,1.0957018465926422,1.0987810452464932,1.0977056670627954,1.1010773066022375,1.0999050743716512,1.1022971359532472,1.1035638030248844,1.094773488545429,1.0938939515683632,1.093062876968899
1.0329204222423318 ,1.0324060912392052,1.031929318783389,1.0949077598081702,1.0314882308977156,1.0310810138415365,1.0361248963281013,1.035392762438837,1.0377410203664201,1.0369069176003685,1.039574363256774,1.0386294233939797,1.040578087014397,1.0416428444619101,1.034708352828713,1.0340695412252963,1.0334742434691893
1.0614543912842835 ,1.0608142552129824,1.0602534456942114,1.1160870457146361,1.0597643914954586,1.0593400603235927,1.0661472007997053,1.064978356753681,1.0689023912668454,1.067451590041035,1.07228797055884,1.0705107431317502,1.074245487934396,1.076394692288592,1.0639345366085489,1.0630056258847036,1.062181965970118
1.0519441188233956 ,1.0510797016321194,1.050279465676703,1.1316254688636196,1.0495410399873526,1.0488620024673316,1.0573065576703788,1.056088442129064,1.0599740717832653,1.0586012246998717,1.0629600362993237,1.061426572526005,1.0645756003838507,1.0662742236634746,1.0549451050854017,1.0538746407464148,1.0528750230373336
1.0567241145830086 ,1.0563104825717133,1.0559249771455623,1.1175395198045153,1.055566605621335,1.0552343751407782,1.059248614815605,1.0586796272740364,1.0604893639495094,1.05985155160464,1.0618732244175972,1.06116295937807,1.0626210224433403,1.0634071916084942,1.058143646166532,1.057639714491874,1.0571668634063243
1.067091883316687 ,1.0666543136877797,1.0662808594247106,1.1361573204499897,1.0659659788547466,1.0657043966880555,1.0704513455427465,1.0696023092923215,1.072460796558012,1.0714019688826941,1.0749294034962498,1.0736344304655223,1.0763521236672067,1.077908816926106,1.0688482781977477,1.0681827526352965,1.0675993580853893
1.0650455246986512 ,1.064551679087944,1.0640952923664362,1.1249810994099971,1.0636745447590967,1.0632876296100358,1.0681402114048981,1.067431894467189,1.0697030548163935,1.068896708731385,1.0714716602597114,1.0705608586437094,1.0724369214241118,1.0734580165631862,1.0667700398163582,1.0661528892769225,1.0655786541689247
1.0776252076654838 ,1.0770443396180698,1.076507694731726,1.1410314718735095,1.0760119562815549,1.075554005958718,1.0813228035315172,1.0804641792843441,1.0832492505334408,1.0822496228459817,1.085486091010659,1.0843264447787466,1.0867331816846317,1.0880727935518402,1.0796692967098198,1.0789338747751596,1.0782538147404175
1.0603108431450066 ,1.059861121024415,1.0594204649190848,1.1192131596448867,1.0589888988192653,1.0585664400896375,1.0626941305478208,1.0621996755333711,1.0637093051264017,1.0631973644562132,1.064758983350685,1.064229873448668,1.065296541826312,1.0658424489782237,1.0617140645661016,1.0612373558325594,1.0607696005780225
1.0654409910815037 ,1.0648790933172763,1.0643667682149314,1.1261893669164658,1.0639004304954458,1.0634767089632131,1.0691348526346385,1.0682636615029546,1.071109307452755,1.0700817060866874,1.073428032641878,1.0722229322810388,1.0747302209808698,1.0761352512227136,1.0674632478432036,1.066728935806911,1.066056264398262
1.0567710917474715 ,1.0563440072569033,1.055960626294727,1.1228098559985609,1.0556169739397905,1.0553093749904834,1.0597231736250503,1.059006921715661,1.0613845111973041,1.060513637675538,1.0633937483498845,1.0623422893416776,1.064545924254503,1.0658060868865837,1.0583589947971999,1.057773824137549,1.0572461638366895
1.0680426933981964 ,1.0675616937606218,1.067128696706365,1.1286519648786617,1.066740206237131,1.0663929069073845,1.0713024067972394,1.0705228302865661,1.073083884590035,1.0721545516728035,1.0751931617593622,1.074095142340134,1.0763828606271961,1.0776692166248003,1.0698113345595521,1.0691635770031098,1.0685753707490921
1.0477931566843306 ,1.0473319291157774,1.0469072145371525,1.1174928894264127,1.046517947258648,1.046163039900149,1.0506822747468678,1.0500235306708476,1.0521272722158936,1.0513832528406086,1.0537474087154897,1.0529150896537474,1.0546248772934177,1.0555480854709465,1.0494061658655565,1.0488292813353786,1.048291937275495
1.0694371934973186 ,1.0688832288710266,1.068362274766007,1.13328013243922,1.0678738943298496,1.067417560565508,1.0727106059055223,1.0719884887105393,1.074255111570112,1.0734662425725563,1.0759308660138118,1.0750768189923938,1.0768166516187787,1.0777334761844997,1.0713000704248523,1.0706454227515398,1.070024510531678
1.0844079857325726 ,1.0836777976106509,1.0830247824488275,1.1470755957906553,1.082440515983056,1.0819175252842823,1.0895883188400166,1.0883068966633807,1.092624586887043,1.0910218461967849,1.0964130243105132,1.0944150319122543,1.098639695872161,1.1011173678710409,1.0871618567170986,1.0861388394313878,1.0852248069379768
1.076020325334448 ,1.0755618014687833,1.0751367299432033,1.1318730537113808,1.0747425777506885,1.0743769667306393,1.078914538194061,1.0782451721356379,1.080412949598199,1.0796359143812688,1.082149337080977,1.0812494429134991,1.083116710476363,1.0841557674072464,1.0776243224367887,1.0770486539813258,1.0765149924716502
1.0697520009333465 ,1.068893954126056,1.0681020726114951,1.1344692869586113,1.0673731620802918,1.0667041458450257,1.0751542279495272,1.0739136279399086,1.0779018112895773,1.0764823429790888,1.0810303693996133,1.0794165162702025,1.0827472916385885,1.0845711934257474,1.0727567651567944,1.0716799358247082,1.0706795218991636
1.0564959298859637 ,1.0560704195009598,1.055686394697214,1.1242029977101373,1.0553412949136236,1.0550326460215462,1.059340519447744,1.058666667492204,1.06086579772941,1.0600725899871586,1.062647296881408,1.0617230638122743,1.0636413774033195,1.0647081414546948,1.0580481322208506,1.0574820417288127,1.0569655663627149
1.0576583397941488 ,1.0571947676546927,1.0567583674679997,1.1210386151790277,1.0563483988431523,1.0559641097029353,1.060408625246254,1.0597986351706958,1.061722986913453,1.0610498742799925,1.0631670882358313,1.0624285414204429,1.0639391486018446,1.0647452133405124,1.0592192746228848,1.0586698910595793,1.0581498105865217
1.0565425566445075 ,1.0559672862484344,1.0554456522531344,1.112664410815062,1.0549746614495328,1.0545513840631835,1.060331309002226,1.0594414968442807,1.0623309237728114,1.0612934173157298,1.0646443116096238,1.0634468880792434,1.0659261212113476,1.0672951530408628,1.0586208523031593,1.057866235545323,1.057174510079046
1.068743361551129 ,1.0683807770581957,1.0680406921467733,1.138568789689377,1.0677231327151868,1.0674280542346164,1.0708878265951955,1.0704156565953098,1.071894134946292,1.071380827707224,1.0729792411459123,1.0724271574132263,1.0735496724173204,1.0741376814456765,1.069964774403663,1.0695355665520638,1.0691283480495222
1.0817919630608819 ,1.0810723615660882,1.0804241177915408,1.150587468085219,1.0798417306100245,1.0793201142010604,1.086683313940457,1.085509153952342,1.0893807651642065,1.0879710108085914,1.0926023605912547,1.0909214715204836,1.0944329527188408,1.0964230023689425,1.0844404132455263,1.083469398164643,1.0825888523331086
1.0659366011052565 ,1.065202348121695,1.0645279049126075,1.1428331610708835,1.0639095286611204,1.063343699899483,1.0706514269932044,1.0695543149406215,1.0731110691256736,1.0718352985973691,1.0759595096955195,1.0744840124795436,1.0775430179395278,1.079240036119263,1.0685389812384705,1.0676006226964332,1.0667346302003318
1.0650259816364722 ,1.064363571193564,1.0637529664225929,1.112329151820209,1.0631911603483708,1.0626752453859494,1.0692262455173458,1.0682568335324,1.0713827177780277,1.0702670693566876,1.073852125777409,1.072576604336016,1.0752126436160963,1.0766614650992608,1.0673554381866301,1.0665186973766205,1.065743296512645
1.0725047750871792 ,1.0720106844208936,1.0715734278083997,1.1389249556910568,1.0711875399108315,1.0708480075305686,1.0760528347182656,1.0751756024245505,1.0781161246617836,1.0770300233739545,1.0806532867246235,1.0793205789882974,1.0821245757292155,1.0837451602080561,1.074389870713069,1.0736876934214208,1.0730616365707313
