CAWPE_alpha=15,CAWPE_alpha=14,CAWPE_alpha=13,CAWPE_alpha=12,CAWPE_alpha=11,CAWPE_alpha=10,CAWPE_alpha=9,CAWPE_alpha=8,CAWPE_pb,CAWPE_alpha=7,CAWPE_alpha=6,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_alpha=2,CAWPE_alpha=1,CAWPE_eq
-3.205082558726165E-4,-3.497381568181468E-4,-3.7414643737802383E-4,-3.933048007950024E-4,-4.067237170380896E-4,-4.1405256524410514E-4,-4.1477405614533575E-4,-4.0844614323370574E-4,0.03955482898968819,-3.947128749302068E-4,-3.730345654856933E-4,-3.4308593072171305E-4,-3.044300019657646E-4,-2.5663529201906953E-4,-1.9936556412397294E-4,-1.322943022093385E-4,-5.504711454804578E-5
-0.10843512055669048,-0.10478075651055464,-0.10115562833541981,-0.09755859841273949,-0.09398801091061894,-0.09044168937249812,-0.0869165884306682,-0.08340919168997682,0.022223842518759796,-0.07991566756361972,-0.07643179412791076,-0.07295325513693546,-0.0694760289521777,-0.06599627933982957,-0.06251097285924202,-0.05901785564673605,-0.0555155752360781
0.012363343330168001,0.012308620328945873,0.012254102249457943,0.012199836618827167,0.012145926634756525,0.012092178759238183,0.012038690164673911,0.011985559277614223,-0.006093799585085112,0.011932642276641673,0.011880047035186313,0.011827773838497691,0.011775768561570052,0.011724175439258704,0.011672882325911573,0.011621963788255186,0.011571361756071622
0.0021359249464931113,0.002039257780475925,0.0019437821137830138,0.0018491619328576423,0.0017557336761829302,0.0016634309157116769,0.0015722658193120826,0.0014819882942785074,-0.018610016205148405,0.0013930009867124046,0.0013052455508421519,0.001218456767010763,0.0011330747797439376,0.0010486362447807405,9.656488055644725E-4,8.837766762349403E-4,8.030499638794625E-4
-0.05720306914197716,-0.05493539077282075,-0.052703631159669154,-0.05050402665161983,-0.048332772195702166,-0.04618544664242059,-0.04405747610997965,-0.041943962511713805,0.024824015039936052,-0.03983983408020593,-0.03773946325286885,-0.03563803779316952,-0.03352977750596104,-0.03140957408745886,-0.029272669660073563,-0.027114281711779504,-0.024930595220039674
-0.021148143329360592,-0.0186690105809574,-0.01619906511810292,-0.013739833356739787,-0.011289647830306644,-0.008845874930406254,-0.006405925769021278,-0.0039659214218321715,0.0032627651815581543,-0.0015219422809533182,9.307371449285617E-4,0.0033957357781982797,0.005877758284879616,0.008378042679245612,0.010897908948653102,0.013432117441054058,0.01597189782175017
0.014192173821845932,0.014432954864418071,0.014676968002916584,0.0149241635430803,0.015174473776367822,0.015427807189739462,0.015684089431315027,0.015943217285788878,0.005955835529086001,0.01620508996335692,0.016469603349891178,0.016736633837283087,0.01700605050701169,0.017277722063898857,0.017551489593389185,0.017827219719173858,0.01810474564118069
0.0028079497779706095,0.0030299665969937134,0.0032559444578510732,0.0034858464404718126,0.003719638413196961,0.003957338250434065,0.00419882679448065,0.00444413171654833,-0.009521204086285814,0.0046930857503034275,0.004945767758237728,0.00520197300562795,0.005461684530644344,0.005724773720395413,0.00599119382503041,0.00626075233293544,0.006533392668016049
0.025717893436803158,0.02613997615435614,0.026577090301582434,0.027029026063776457,0.02749555002118736,0.02797642294029513,0.02847081185625159,0.028978539864540426,0.0171128475517457,0.02949888604161912,0.030030814846781738,0.03057379604370195,0.031126813750966306,0.03168864064437931,0.032258210070041086,0.03283410443285211,0.03341500660709935
0.05353738701633269,0.053285122203536546,0.0530172383608721,0.05273434919399763,0.05243648983928564,0.05212391526013297,0.05179752252877858,0.05145987777477002,0.01950119398975633,0.051115155117509886,0.05077153336914788,0.05044417310226909,0.050159721880861326,0.04996350731028409,0.04992567586953436,0.05013892434761278,0.050694328507454416
0.009059358157812733,0.009095890052569788,0.009132484063282015,0.009169126846321674,0.009205836483570347,0.00924259640707035,0.00927941584895065,0.00931629761482347,0.0030664349377456388,0.009353224136737524,0.009390212760760406,0.009427262465588167,0.009464363934029876,0.009501513392335853,0.009538729172309857,0.009575987436094998,0.00961330430528304
-0.0016432330615372157,-9.182141393014727E-4,-1.9415287511129014E-4,5.278389701205532E-4,0.0012465817758654703,0.001960792228766343,0.002669314039677395,0.003370818328632075,0.01873480044652467,0.004064079024076772,0.00474794214513203,0.005421287779696264,0.00608304571444922,0.006732223705577715,0.007368038107697072,0.007989687032307386,0.008596552456064999
0.011871457424176883,0.012341886812968736,0.01277551513139553,0.013175605034964516,0.013545690743424594,0.01388955185471313,0.014210855880733361,0.014513675156375212,0.006533903266885603,0.014801624929159823,0.015078509837254145,0.015347804478390438,0.015612766720730116,0.015876350300759606,0.01614132941276563,0.016410021822696727,0.016684420546173275
0.047088687207106336,0.04721225133479745,0.04733852880105058,0.047467486614720826,0.047599194902116886,0.04773352844413756,0.047870510238229615,0.04801016475673879,0.037287854821495284,0.04815232027784782,0.048297003980716666,0.048444155888021444,0.04859366296942184,0.04874545765058192,0.04889947143545138,0.04905559689198137,0.04921372869499913
0.012382945926952094,0.012511117906902451,0.012639351365371743,0.012767592159322477,0.012895795690477902,0.0130239145555392,0.013151898110600432,0.013279700688801153,0.0017519246023095661,0.013407269526451647,0.01353455410724936,0.013661510108897138,0.013788083894680607,0.013914224975274996,0.014039880868995082,0.014165007524954774,0.014289548068675158
-0.004471595578639417,-0.003307573570717581,-0.0021436052124205853,-9.818983535013611E-4,1.755555830780686E-4,0.0013266926937535986,0.00246952240342501,0.003602179490867341,0.06800600732844296,0.004722851449004343,0.0058297663559180235,0.006921491211170879,0.00799653670938499,0.009053664648405268,0.010091914487467454,0.011110372995234341,0.012108345051436771
0.008585707216346725,0.008706343956008448,0.008828722100904154,0.008952891607687816,0.009078890350027428,0.009206632082560952,0.009336152266053131,0.009467502559753465,0.02019622020723068,0.009600575460505488,0.00973545015984759,0.009872117226855074,0.010010492072870343,0.010150546707889648,0.01029231991247424,0.01043581505241546,0.010580923283029706
0.029652205069380055,0.030117643480714804,0.03059480980554726,0.031084060959801853,0.03158577290837076,0.03210036048636452,0.03262817263845301,0.0331697205642363,0.09058699371627368,0.03372537343613282,0.034295633633104484,0.03488098909904134,0.03548195840171674,0.03609904201439865,0.036732817460308584,0.037383851663859206,0.038052727800635525
0.04007829252612628,0.03991904397212714,0.03975995325720117,0.039601067917034306,0.03944244846834555,0.03928414530052384,0.03912623762157705,0.03896878009996162,0.016228113211175517,0.03881181752955434,0.03865547446794645,0.03849975362567084,0.03834475142533676,0.038190499870124385,0.03803708088265278,0.037884570565889314,0.037733018212219784
-0.09390621330207853,-0.09094049616425452,-0.0879811248045705,-0.08502634622908535,-0.08207461349106533,-0.07912401622499253,-0.07617346918038123,-0.07322224782722085,0.013947771186792657,-0.07027046979162295,-0.0673188934872253,-0.06436944349103799,-0.06142428856891777,-0.05848639324289516,-0.05555906144767329,-0.052646087372801555,-0.04975105511623415
-0.006066570953032583,-0.005599862847420212,-0.0051380279218936845,-0.004668479584886102,-0.0041972407041816154,-0.003724551876598481,-0.0032527200511670794,-0.0027787321651640477,-0.04321986267088242,-0.0023057930182689384,-0.0018274367488089341,-0.001348900952318958,-8.66502917761891E-4,-3.857817085380244E-4,9.507696174931857E-5,5.816924557041785E-4,0.0010671889261166135
0.003894108767744615,0.004059246212086815,0.004230712910833505,0.0044083643836035835,0.0046012404421673725,0.0047999996885998075,0.004997513023143091,0.005214347083550883,0.003213899827189088,0.005436782449808338,0.005657297199264814,0.0058944362450984705,0.0061337053329974444,0.006378077240823206,0.00662573453558418,0.006871380831547425,0.00712408261151856
-0.006319571329929435,-0.006031785867899428,-0.005739326680277751,-0.0054301176215642375,-0.0051121248555342225,-0.004773197410924862,-0.004439464210673432,-0.004070625623041121,0.011310697056606067,-0.003693638035706386,-0.003289073850404914,-0.002895809012180189,-0.0024643896284017087,-0.002021745583084798,-0.0015726602191138833,-0.0011265617619852148,-6.509686078793116E-4
-0.014114627412578868,-0.013791590549581909,-0.013434820369880399,-0.013035107599193867,-0.012581526178321025,-0.012060349267046978,-0.011454361842070509,-0.010742715949328982,0.011880132874152636,-0.009899069251025487,-0.008892152806564892,-0.007684389761219094,-0.006232886079067313,-0.004490125959980954,-0.0024062790854562626,6.71012940756499E-5,0.0029742139949627358
-0.01095850756860813,-0.012087682393575752,-0.013339331860075462,-0.01474026462230135,-0.01630032468802546,-0.018059685014058538,-0.020045879512389224,-0.0223059558022683,-0.059143817382051544,-0.02486446235606643,-0.02778721004543269,-0.031123999010415338,-0.034954974701836526,-0.039391977481119764,-0.044581061533030215,-0.05071121064186694,-0.05800788181600289
0.04066007138552285,0.040843938230637,0.04105999436085755,0.04131782716083324,0.04161736387796106,0.04196774400355021,0.042375687395933996,0.042844341853684444,0.10643958352364313,0.04338207554769023,0.04399590735980362,0.04468777321400389,0.04546538592513405,0.04633023306334949,0.04728286904187964,0.04831766998908348,0.04942788460367995
-0.04882502067402667,-0.048260912739617454,-0.04766646831117784,-0.04703817527525828,-0.04637234912877252,-0.045665151961045945,-0.04491255403609359,-0.0441106403661223,-0.08402485794223286,-0.04325553410615667,-0.04234357083189771,-0.041371528280781104,-0.040336674698719516,-0.03923718875539749,-0.03807189573999074,-0.036840807730207266,-0.03554511655921206
0.07625952341912524,0.07591027029632082,0.0755432886758989,0.07515059208745409,0.07472336885867215,0.07425305561851747,0.07373355942082567,0.07316536283173906,0.10902419712116777,0.07256307241112117,0.07196432801354939,0.07144217746066577,0.07111538453052672,0.07115803306359829,0.07180616523066592,0.07334208466939932,0.07598651747357701
-0.17567950645618613,-0.16901835503107368,-0.1624440368328179,-0.15596474259492485,-0.14958734978740013,-0.14331846532109332,-0.13716195818323396,-0.13112135725495574,-0.07100164631346935,-0.12519742652467364,-0.11939168521755071,-0.1137024511107614,-0.10812953584121109,-0.10267075794444055,-0.0973262314965914,-0.09209612031651003,-0.08698144485022974
0.00230399554153895,0.003936722771273423,0.005552340491459486,0.007151850194726002,0.008736882494764401,0.010307753705961669,0.011865800931687225,0.013411617720047238,0.07616849739294804,0.014945924081351385,0.016468710765753243,0.017980637764617176,0.019481343840170272,0.02097097284682706,0.022449068005173375,0.023915332084109734,0.025369092620861546
-0.933407098616509,-0.8823166410345322,-0.8299325438967445,-0.7763324317058049,-0.7216283464150978,-0.6659741868902641,-0.6096040816657832,-0.552837255635729,-0.05469925236569284,-0.49608862569045264,-0.43984798020012295,-0.3846857538347059,-0.33123612711599026,-0.2802292736729898,-0.2324578306969138,-0.18867850114612855,-0.14941478889818866
-0.4596695487026735,-0.4333389623718759,-0.40588146368602834,-0.3773333557452235,-0.34769120094999817,-0.31701202678912677,-0.2853830401355617,-0.2529321562809194,0.0815011294897592,-0.2198508669247653,-0.18639718953164539,-0.15289798514616815,-0.11976021320576294,-0.08744241188780504,-0.056411821392429645,-0.027085607558464335,1.9951461856845636E-4
-0.09892135338145563,-0.0957312757534167,-0.09259954191411902,-0.0895228241353606,-0.08649890130067948,-0.08352512618137949,-0.0805987427099215,-0.07771667635952285,0.016973215582192325,-0.0748763280997038,-0.07207519676253801,-0.06931102956901042,-0.0665823135278681,-0.06388768797667156,-0.061226182576023046,-0.058597120071931096,-0.056000121320869845
-0.004288709197943985,-0.004311469764877817,-0.004292890782637656,-0.00422382933095394,-0.004094127213750746,-0.0038928136316782455,-0.003608459544027846,-0.0032296728761050573,0.002804953119756696,-0.0027456710274378054,-0.0021468853631747553,-0.001425558258601937,-5.75988507219638E-4,4.0516752842197914E-4,0.001519143508705012,0.0027654879326761547,0.004142617009809169
-0.011174364365927246,-0.011050982060135356,-0.010930451980223457,-0.010813399272538889,-0.010700545206815282,-0.01059261355754471,-0.010490364548303127,-0.010394799217814643,0.03723876988858921,-0.010306764262063246,-0.010227046271724138,-0.010157042757237156,-0.010097643828367807,-0.010050105565999324,-0.010015760051932115,-0.009995932846597659,-0.009992044711500728
-0.016802313848292207,-0.016490233337658786,-0.01616445550936252,-0.015824449996193195,-0.015469820314562784,-0.015100149106246385,-0.014715087980671997,-0.014314393745186216,-0.031793127822957824,-0.013897913159415761,-0.013465439811726968,-0.013017023474974949,-0.012552827058488425,-0.012073010412949075,-0.011577991513729539,-0.01106832526915867,-0.010544646384892034
0.011898674701653279,0.01241140220876138,0.012971057011036853,0.013581443941196331,0.014246784534286117,0.014971364417182569,0.015759881843894052,0.016617211202279308,0.006502204558943469,0.01754844043541319,0.01855892299511463,0.019654116238606665,0.020839510690170863,0.022120677921862196,0.02350291147228749,0.02499107742338213,0.026589567276043648
0.04467867424806473,0.04485607493277109,0.04503552473268742,0.04521692251897309,0.045400551087602534,0.04558623503497853,0.04577391687017394,0.04596359683670208,0.031796581111585065,0.046155413008181025,0.04634916219004247,0.046544952221694996,0.04674271810381868,0.04694236619974706,0.04714415184251813,0.04734781618596047,0.04755356110739962
0.025240199812331054,0.025042209462583006,0.024853835765093837,0.024676044336139107,0.02450986599300536,0.024356274378070412,0.0242162659676142,0.024090864910168923,-0.012445774397403417,0.023980921882498778,0.023887317032213244,0.02381086962925094,0.023751991305066496,0.02371133730661823,0.023688908319628093,0.023684782095022963,0.023698627253743946
-0.035054047963698286,-0.03505808898586774,-0.03505980805613175,-0.035059500522778037,-0.03505811948814362,-0.035054443594173056,-0.035053192770697,-0.035045210951808174,0.011445815496051519,-0.03503807833533752,-0.03502902970699024,-0.035018247475712916,-0.035003211414547514,-0.03498588574227776,-0.0349700785319843,-0.03494770380802501,-0.034928427714473825
-0.1379429541941019,-0.12804574922360207,-0.11728542299468109,-0.10543861185883864,-0.09221300479801746,-0.07723805487953488,-0.06007956697539356,-0.040260713987680725,0.33058704507906833,-0.017306165287539935,0.009214893033584333,0.039618507238523976,0.07398703321592734,0.11201027502109834,0.15291964554204093,0.1957674618228639,0.24012224879607225
0.027937901283815028,0.028403348378904725,0.02888856718894206,0.02939367756552805,0.029918702103740997,0.030463600318775853,0.031028174992290943,0.03161219333601448,0.018307145916853243,0.03221525037388927,0.03283684058752752,0.03347631736564209,0.03413291753236966,0.034805742747312546,0.035493782805331685,0.0361958787835056,0.03691076903104088
0.07136793607002116,0.07170448966112006,0.07204058045941873,0.07237657067136256,0.07271458520851187,0.07305715294807755,0.07340856092495937,0.07377412882906409,0.12006237559441099,0.07416309386879165,0.07458574407175315,0.07505469648035129,0.07558510893192093,0.07619234116464076,0.0768941365250398,0.07770735952422544,0.07864769634779177
0.06461918828125363,0.06468150474172456,0.06474711471657413,0.06481442011882163,0.06488306729666674,0.06497327201389881,0.0650470472781644,0.06512345102652331,0.0449087009418031,0.06520151380523437,0.06528838672813385,0.065371392232942,0.06545699164200745,0.06556332341647869,0.06565332817684653,0.065747011523958,0.06584260054146056
-0.2444011650449509,-0.23922232334371069,-0.2336450635358303,-0.22751722410070518,-0.22062053600329537,-0.2126718997531877,-0.20330080955032773,-0.19200069272578993,0.3497274214646809,-0.17805710574153186,-0.16041663577440676,-0.13752694541013094,-0.10715778754769707,-0.06613406850840144,-0.010007814374281658,0.06431715333191419,0.15202220237402855
0.1295748591379346,0.1307786757676817,0.1319527851941867,0.13311335228133794,0.1342782244865364,0.13546582130607634,0.13669583274490174,0.13798775612063363,0.1461736796272362,0.13936108929638674,0.14083495075457794,0.1424270403759895,0.14415403169841834,0.14603046745501505,0.14806939000462604,0.15028092790592426,0.15267329042731556
0.007268242208008037,0.0072974568233136325,0.007326534515186162,0.007355460376076007,0.00738423588333329,0.007412835864739333,0.007441243679954577,0.007469462852321577,0.006242873941638646,0.007497464090334166,0.0075252443501064225,0.0075527903668039945,0.007580089140919871,0.007607130174105037,0.00763389399260214,0.007660373163681766,0.0076865504681538
0.018190117270254536,0.018417670615641847,0.01865306592250364,0.018896568672952693,0.019148394258853337,0.019408813944991568,0.019678043456642244,0.019956314153191722,0.10287390075843476,0.020243837055640097,0.02054081137474049,0.020847423008404257,0.021163903901586935,0.02149033575409727,0.02182688593325656,0.022173671976657223,0.022530835449249716
0.00518113083909537,0.005243847116795409,0.005306602915557416,0.005369342187444332,0.005432008005464604,0.005494548913108382,0.005556899169409869,0.0056189975328748655,0.0012428592569831078,0.005680779364717333,0.0057421783199132805,0.005803122116268053,0.005863543338529768,0.005923363725612303,0.005982511788296061,0.006040906453104871,0.006098471388125891
0.012985317249946948,0.013434392696703186,0.013915902235534617,0.01443440964365908,0.014995297324314595,0.015603946686622216,0.016266383084034275,0.016988594763099506,0.03064014516729479,0.017776723194570257,0.018636390827108117,0.01957312788651429,0.02059146195246031,0.021695061484654724,0.02288651930735634,0.024167201216143352,0.025537381741802635
0.00876423567478044,0.00911681570092967,0.009501810250416385,0.009920750507180885,0.010374730944621515,0.010864262289522147,0.011389150443787532,0.011948246134230274,0.008469986040757892,0.012539290609664471,0.013158692660713773,0.013801389557136692,0.014460693166112766,0.015128188260053705,0.015793772269571123,0.01644567687421798,0.017070770292122693
0.023701260272192028,0.023866852525916783,0.024039980411616948,0.024220641732118086,0.024408609024765462,0.024603323340554907,0.024803826215825622,0.025008662726031416,0.01989337062588386,0.025215846683801654,0.025422785860345673,0.025626388435261025,0.025823029427057113,0.02600892045325774,0.026180341180083225,0.026333948308968923,0.026466980817907704
0.04284289748777465,0.0430359874254926,0.04323163288529918,0.04342965834902945,0.04362977767334415,0.04383148671175053,0.04403420358035251,0.04423721947573593,0.09384559277459785,0.04443975145665314,0.044640844083369775,0.04483955221278405,0.045034782752896976,0.04522534879374593,0.045409989182810154,0.045587373280791876,0.04575591724255238
0.0255616134763574,0.025772643166817252,0.025991046431108333,0.026217788387203417,0.02645398909541758,0.02670091123513007,0.02696002304243284,0.02723290889116494,0.02208057168920623,0.027521347710359325,0.02782730148245388,0.028152805031698258,0.028500065298986136,0.02887125723373388,0.02926860151093027,0.029694153857305124,0.030149772829787987
0.0021663100553704555,0.0021691723795770287,0.002172037674471448,0.0021749075138231353,0.002177781713573355,0.0021806612761881704,0.0021835456852151883,0.0021864350078996037,1.3926331214952222E-4,0.002189327185899458,0.0021922264455656376,0.0021951328636052128,0.0021980428969761217,0.0022009568041943205,0.0022038737673777133,0.002206796743879975,0.0022097245317764876
0.03680897241794946,0.03658771984705635,0.03637768455792598,0.03618036858706208,0.03599711386454845,0.03582936391318939,0.03567843818451498,0.03554569359487827,0.04523718433108463,0.03543254547442117,0.03534023752833186,0.03527011959325235,0.03522341500021962,0.035201324485047675,0.03520500251410509,0.03523540912229509,0.0352936693792485
0.012845054340796358,0.012865776375973652,0.012886431830892473,0.012907024570636107,0.012927560462805798,0.012948041141643229,0.012968457722896872,0.012988809506112845,0.01106655030204454,0.01300910060892887,0.013029317091540782,0.013049466822209227,0.013069553949430428,0.013089570740484708,0.013109514274144671,0.013129374788836332,0.013149169859234366
0.016129217530125608,0.016189519553329885,0.016249823641162182,0.01631010160023385,0.016370323328021217,0.016430459386804448,0.01649047930683457,0.016550347055510582,8.973571321356091E-4,0.01661002990112,0.01666949731856612,0.016728704676910656,0.016787614201880626,0.016846192639643744,0.016904401932324502,0.01696219536290957,0.01701953152277042
0.011225139468570714,0.011405629000958015,0.011585012406473623,0.01176321133373057,0.011940024094185082,0.012115435386599167,0.012289234272126078,0.012461378690862137,0.028035238246197584,0.012631680736029525,0.012800055503864198,0.012966334647907272,0.01313044692304737,0.013292208180988354,0.01345155533375344,0.013608333488088932,0.013762420092866804
0.014166716048051062,0.0141992568505317,0.014231496891620867,0.014263522488452885,0.014295314357559223,0.014326859729641773,0.014358201544222151,0.014389276549530676,0.02117836873003757,0.014420089673723525,0.014450728001351729,0.014481086771072894,0.014511273433874611,0.014541167001755225,0.014570862938350863,0.014600345075169623,0.014629531506770833
0.03308905333239463,0.03318399657141678,0.03327252768307166,0.033355029318065714,0.03343179784398749,0.033503140517194226,0.03356945149748625,0.033631009562679906,0.06265594043739066,0.03368815547570859,0.033741239502173476,0.03379050908647985,0.03383633584940535,0.03387898423411853,0.0339187125326073,0.03395583701540225,0.03399064710421287
0.011887428460816453,0.01197928664411622,0.01207283743306624,0.012157762921580528,0.012242027099835772,0.012327128745815274,0.01241767510120096,0.01250269523448288,-0.00264147075452205,0.012593219966613447,0.01268921399841425,0.012774459320379072,0.012857763521375994,0.012948810973483882,0.013024707836567838,0.013101793048063949,0.013190985695322417
0.012496743624357856,0.012534860346580428,0.012572938068490679,0.012610999868469768,0.012649014926994417,0.012686999211929647,0.012724940599154548,0.012762838403041665,0.007641312067759234,0.0128006905927046,0.01283849021615925,0.012876245620840358,0.012913943360433036,0.012951576862916212,0.012989160151054734,0.013026670782475864,0.01306412308879753
0.008146991234897503,0.008115864598334386,0.008084633807595814,0.008053159260738392,0.008021524288119546,0.007989743486680766,0.007957712481009425,0.007925652594887965,3.694071564934389E-4,0.007893284376139113,0.007860753897398277,0.00782810859417027,0.007795294472042963,0.007762339274023793,0.007729157126886609,0.0076957978644162945,0.007662366959970009
0.004032098942120814,0.00408155406641207,0.00413141426983308,0.004180971302974661,0.004231299597371145,0.004281488261245666,0.004331704574354698,0.004381986845635109,-0.0020524275743489667,0.004432663355480075,0.004483535762818262,0.004534444769623672,0.004585316284719012,0.004636175552486716,0.004687073002376007,0.004738359215261465,0.004789558116993589
0.036224117081073946,0.03642859122053258,0.0366353616871467,0.036846352171033554,0.03706283650842679,0.03728685124666624,0.03752019040966036,0.03776484818052702,0.0374202088130695,0.03802283706889322,0.038296330854432924,0.03858742602144973,0.03889828011526539,0.039231166482408174,0.03958805639332814,0.03997118065939571,0.040382339076865725
0.00590468986887734,0.005941904872958188,0.00597920404109353,0.006016324845831205,0.006054037915002591,0.006091032382075051,0.006128975374582332,0.006167082122325864,0.00241577311807645,0.006205379711380621,0.006243318024646046,0.006281969706062285,0.006320776975871447,0.006359699184790069,0.006398376074332597,0.006436998683259117,0.006470307699652013
-0.007065063551329328,-0.007049833721123407,-0.007030768000856839,-0.007007525386811571,-0.006979788937979839,-0.00694731612666805,-0.006909720565457415,-0.006866690343688934,0.0020691926123247773,-0.006817893306508042,-0.006763037610986367,-0.006701802233604374,-0.006633879249232281,-0.006558904578430791,-0.0064766476190676325,-0.0063867498019663516,-0.006288971899731965
-0.10591661960156759,-0.10382144955804877,-0.10169248970951873,-0.09953001000983723,-0.09733532392568982,-0.09510753086309905,-0.0928490645765781,-0.09056286697630116,-0.09437214065536664,-0.08825035464845649,-0.08591614184096198,-0.08356442298160686,-0.08120016109366733,-0.07882809209753541,-0.07645405384486696,-0.07408418877585735,-0.0717233916712052
-0.21443495206652663,-0.2034007555549157,-0.19232335868779768,-0.18122246053324384,-0.17009074870356583,-0.15896218445741905,-0.14786734864513548,-0.13680820799986995,0.1436947198776974,-0.12580920363124554,-0.11486333149853262,-0.10397715989023278,-0.0931425866557588,-0.08234342583222375,-0.07157190013640176,-0.06084081082673828,-0.05016861494416004
-0.09933068895323674,-0.08789504488089193,-0.07655261804749912,-0.06531609223619288,-0.05419440166376489,-0.04319163221238695,-0.03230569624815455,-0.021529320536022595,0.1824891327086817,-0.010850698313027112,-2.569858437964164E-4,0.010265983961099701,0.020723560878966422,0.031113964220263083,0.04142460810786013,0.05163127621850836,0.06169897754228871
-0.0843154387226205,-0.08235589829952962,-0.0803554885795868,-0.07831261789652165,-0.07622599490454089,-0.07409490126674667,-0.07191831022112767,-0.06969687912046242,-0.02817002835060407,-0.06743080813985967,-0.06512113879248228,-0.06276855793586322,-0.06037572393196058,-0.057944555605747926,-0.05547760656310709,-0.052977862977518234,-0.050449665339509085
-0.17971014566331484,-0.17167233942647736,-0.16363187932393577,-0.15558625278119392,-0.14753025135989958,-0.13945296704054097,-0.1313366539692023,-0.12315292349957913,0.06546251746345196,-0.11486734916964915,-0.1064476273031274,-0.09785507518906152,-0.08905963545187869,-0.08003076497069106,-0.07075293183094832,-0.061211418599707926,-0.051408341674602155
-0.05243806640660299,-0.05077633706782297,-0.0491396053117349,-0.047516112850863955,-0.04589115730775786,-0.04424711049454255,-0.042563285468086035,-0.040816013471466656,-0.05847785925651469,-0.038979505520498066,-0.03702636915688465,-0.034929501525051435,-0.03266406374081957,-0.030209580248585343,-0.027553026342343228,-0.024690223026051932,-0.021627375189278868
0.1290432369292795,0.13049921315981383,0.1319589358045724,0.13341582893679962,0.13486321924249484,0.13629491229071597,0.13770455542873394,0.13908627401398643,0.17456204211398452,0.14043423913102224,0.1417430416147143,0.14300769466818555,0.14422340332634487,0.14538626988326803,0.14649276376544004,0.14754012134384953,0.14852606299869464
