RC-S,ES-S,SMLRE-S,SMLR-S,WMV-S,MV-S,SMM5-S,PB-S,CAWPE-S,NBC-S
-0.04441386913968626 ,-0.60421047671112,-0.03463267887031085,-0.02894711875551681,-0.04672464624493622,-0.0465621242097336,-0.028947118755509926,-0.023803333957644668,-0.022230406734399466,-0.05486544192446563
-0.014452278592434364 ,-0.568607158588337,-0.08451266391264478,-0.04084826498933625,-0.0195146695044095,-0.02038512069689391,-0.0732280831053671,0.00942347435582258,-0.00573971416915553,0.08644742743375367
0.07113093369065004 ,-0.5938817309791597,-0.025996393821494657,-0.013482556170928417,0.0754157457982092,0.07650920676928563,-0.013482556170928195,0.009236493819333447,0.024740421207531726,0.07914894401261896
0.04739095484843414 ,-0.5163220390890779,-0.034748471785819746,-0.029582229731928367,0.0457871990140597,0.04665687043982447,-0.027506534330120846,0.00882153324050905,0.01156387578150575,0.02103680454844037
-0.0725538807628332 ,-0.6374625067496402,-0.18151996027002615,-0.1233976908403398,-0.06947862103981639,-0.06959810393411403,-0.15822227726829774,-0.015928933349782293,-0.030699006016017272,-0.033483363394236854
0.08695020426915878 ,-0.5666925796221645,0.031723928768863985,0.06063878197059469,0.0904125951911603,0.09073003814087732,0.060638781970600464,0.06951590022964838,0.06292434027775418,0.12428400531344863
-0.13333239989563528 ,-0.7725573990096029,-0.11037858903920839,-0.08157399085004657,-0.14429426053259942,-0.14451654045562745,-0.0815739908500206,-0.06713287914724653,-0.05821958587058207,-0.2811584672993801
0.09670255522951043 ,-0.5299552005673225,-0.044636632126335396,-0.036280483090041615,0.10366869572608661,0.10510073833992672,-0.032472840535159975,-0.0048334900632687194,0.011678804788499697,0.10892652094272637
-0.005778538623739671 ,-0.5290475208325043,-0.16441167412572422,-0.1398112886575984,-2.1846208779363607E-4,0.0014679539396842411,-0.13981128865759884,0.016311149256003965,-6.908378175998209E-4,0.08744215829033353
-0.00871866181840586 ,-0.5620686524701286,0.011871996084026115,0.06270888706369138,-0.010006970485490596,-0.01057902843990255,0.04216578169688456,0.0016506247408933916,-0.009124313545546325,0.05352450089588201
-0.03195255619840043 ,-0.6696827535604237,0.021130333960030834,0.018917551445486458,-0.03642866000698852,-0.03610794501219794,0.018917551445489345,0.025479720273674733,0.006555122928182167,0.048068060928550205
-0.03018055707604894 ,-0.5535092344865038,-0.04011336326373338,-0.009945611598864756,-0.0360081704126991,-0.03621509351539265,-0.009945611598853654,0.007053096950894622,0.005907756492790295,0.013308054320330553
0.06642073235795576 ,-0.4679004822834212,0.045115147140467826,0.044528074874167656,0.08186483497843966,0.08147680170794813,0.007712996166993724,0.02738433117379424,0.024768127983680444,0.010196766616955566
-0.03892989636382693 ,-0.5226524927144032,-0.05688715829357616,-0.014633306220286357,-0.04589575348347674,-0.046398457964510476,-0.022157180191620496,-0.014341907822092104,-0.01839097857120664,-0.009777739327030188
0.030871110297403526 ,-0.5977498920256972,-0.05111643883832473,-0.03754161316523996,0.027797515011499963,0.028177987240918245,-0.02093657854699127,0.010633700153471981,0.009932517768220128,0.09178325431817957
-0.07161807988663904 ,-0.6354384556658954,-0.008481929062628124,0.023481840386636144,-0.07409972605938875,-0.07588470402858438,0.02348184038663992,-0.005016037292038478,-0.017790520992341685,-0.0633253946008343
0.05171294586921871 ,-0.5576201856253347,0.031593628426523246,0.039441548738436305,0.05285653633878584,0.05358144641750928,0.03944154873845296,0.02183997719079045,0.02741772396543274,0.11029290283350002
