ACC:TESTACC,CAWPE-A,PB-A
AvgTESTACCOverDsets:,0.8256518470986276,0.8067115008454592
AvgTESTACCRankOverDsets:,1.1859504132231404,1.8140495867768596
StddevOfTESTACCOverDsets:,0.14741921562914279,0.15777236954372933
AvgOfStddevsOfTESTACCOverDsetFolds:,0.021147735954923946,0.022301806915434916
StddevsOfTESTACCRanksOverDsets:,0.38800897436441817,0.38800897436441817

BALACC:TESTBALACC,CAWPE-A,PB-A
AvgTESTBALACCOverDsets:,0.7574886179468185,0.738861560567892
AvgTESTBALACCRankOverDsets:,1.3016528925619835,1.6983471074380165
StddevOfTESTBALACCOverDsets:,0.19401963348773796,0.2002849070083174
AvgOfStddevsOfTESTBALACCOverDsetFolds:,0.028614841265590274,0.02892789562078467
StddevsOfTESTBALACCRanksOverDsets:,0.4586181183865258,0.4586181183865258

AUROC:TESTAUROC,CAWPE-A,PB-A
AvgTESTAUROCOverDsets:,0.8926624836040734,0.8757317898886956
AvgTESTAUROCRankOverDsets:,1.1198347107438016,1.8801652892561984
StddevOfTESTAUROCOverDsets:,0.13319747190221065,0.153674707718299
AvgOfStddevsOfTESTAUROCOverDsetFolds:,0.01652685987210784,0.018409521116631217
StddevsOfTESTAUROCRanksOverDsets:,0.31639106464172484,0.31639106464172484

NLL:TESTNLL,CAWPE-A,PB-A
AvgTESTNLLOverDsets:,0.6510119145766249,0.843224970612098
AvgTESTNLLRankOverDsets:,1.2396694214876034,1.7603305785123966
StddevOfTESTNLLOverDsets:,0.5337730848219372,0.7363578558758338
AvgOfStddevsOfTESTNLLOverDsetFolds:,0.05328611321329646,0.09496373870553645
StddevsOfTESTNLLRanksOverDsets:,0.4286566883577455,0.4286566883577455

AvgPredTimes:  MISSING

TrainTimes:TRAINTrainTimes,PB-A,CAWPE-A
AvgTRAINTrainTimesOverDsets:,36.603305785123965,75.23140495867769
AvgTRAINTrainTimesRankOverDsets:,1.0495867768595042,1.9504132231404958
StddevOfTRAINTrainTimesOverDsets:,102.21816777028461,99.9918130257488
AvgOfStddevsOfTRAINTrainTimesOverDsetFolds:,2.8344817964556728,14.20902311224323
StddevsOfTRAINTrainTimesRanksOverDsets:,0.197957894067631,0.197957894067631

