ACC:,CAWPE-A,PB-A
AvgTESTACC:,0.8256518470986276,0.8067115008454592
AvgTESTACC_RANK:,1.1859504132231404,1.8140495867768596

BALACC:,CAWPE-A,PB-A
AvgTESTBALACC:,0.7574886179468185,0.738861560567892
AvgTESTBALACC_RANK:,1.3016528925619835,1.6983471074380165

AUROC:,CAWPE-A,PB-A
AvgTESTAUROC:,0.8926624836040734,0.8757317898886956
AvgTESTAUROC_RANK:,1.1198347107438016,1.8801652892561984

NLL:,CAWPE-A,PB-A
AvgTESTNLL:,0.6510119145766249,0.843224970612098
AvgTESTNLL_RANK:,1.2396694214876034,1.7603305785123966

AvgPredTimes: MISSING

TrainTimes:,PB-A,CAWPE-A
AvgTRAINTrainTimes:,36.603305785123965,75.23140495867769
AvgTRAINTrainTimes_RANK:,1.0495867768595042,1.9504132231404958

