CAWPE(alpha=4),CAWPE(ConTie),CAWPE(RandTie)
0.9752987021208394,0.9757088559046126,0.9742571489547944
0.9390877704623452,0.9356280912612491,0.9378046632200667
0.9034259259259261,0.9025925925925924,0.8962037037037037
0.8666666666666667,0.8429999999999997,0.8753333333333333
0.7766666666666668,0.7666666666666668,0.7816666666666667
0.9220912835400322,0.9211092810280553,0.9192444953357951
0.9717917941550517,0.9716929659725987,0.9699721171120008
0.9272008467735305,0.9372403822114636,0.9131180338969097
0.9306725951055033,0.9300613263170104,0.9186819611479546
1.0,1.0,1.0
0.6051072000000002,0.5895253333333333,0.6019328000000002
0.8746789004741017,0.8740720203680991,0.8732333843750323
0.8916825030252744,0.8914999007013729,0.8911958888669319
0.8806757958221328,0.8788184844945881,0.8793547949472363
0.986715379324247,0.9855242768647071,0.98589498417013
0.9048291863457788,0.9020698950865456,0.904617953414077
0.8707408407597453,0.8727050139526521,0.8690341164821328
0.9049006097515006,0.9021717928273202,0.904719686843356
0.5389377289377291,0.30131868131868134,0.5351098901098903
0.9168113425925923,0.8970630787037036,0.9151765046296296
0.9847182151255611,0.9811496158240891,0.9846540841258193
0.9746075341923676,0.960540818602374,0.9717280726367499
0.9294526726566363,0.9300803440853138,0.9278914549079154
0.9827172186998753,0.9826165353487437,0.9825634811734978
0.9760830094957663,0.976725430776017,0.9768607150205391
0.950968891185682,0.9503969363084083,0.9505409541433179
0.9387921399509622,0.9382627847358488,0.9383777682566833
0.9730571119163266,0.9719809857494575,0.971188737471387
0.8336192058534995,0.8319927505425287,0.829455363824877
0.7973566491269748,0.7904714578671458,0.7871472500492821
0.9736605026078708,0.9741702228544331,0.973014461830251
0.9032195594287094,0.8884168482207693,0.9007504236262404
0.940394234531473,0.9408225204361085,0.9401055381068674
0.7444533660482424,0.7428511334397877,0.7428497238849475
0.5973009446693658,0.5712887989203779,0.5973009446693657
0.6559734196133493,0.6545710368311958,0.6566979575384926
0.9424065656565647,0.9387692012719779,0.9414694163860818
0.990533720174684,0.9829605955744956,0.9905193647339718
0.7123456000000004,0.7086136888888892,0.7088970666666669
0.7989898989898987,0.7841991341991342,0.7951659451659451
0.914971019654248,0.9126900312768338,0.9161274582826154
0.9937561712540849,0.9935836190193483,0.9935939740832463
0.9999166666666668,0.9998888888888889,0.9998888888888889
0.9093277634627953,0.9092955549337332,0.9096233837461233
0.7612670205215657,0.7583392378665103,0.7607108339471972
0.8951855421686734,0.8976369477911632,0.892004819277107
0.8183750216162534,0.81889878249845,0.8164216076275467
0.9412941352675567,0.9389404540299934,0.9408567088174208
0.9980681819814529,0.9981672944178978,0.9978765011734017
0.9977721130202171,0.9978328108029152,0.9976322433381988
0.9812429249762584,0.9792703296703297,0.9805462488129156
0.8336829738053257,0.8249055620995063,0.8304468555515229
0.8882881335226779,0.8911301097927777,0.8848204605494157
0.5472607166828957,0.5457229297078171,0.5480290627368097
0.9989112815330045,0.9985545422118455,0.9988934043484606
0.9407497862033408,0.9389088109991065,0.9405844445584975
0.9145783264146835,0.9156215861918299,0.9128741533755751
0.9522147251846532,0.9511334969693942,0.9519941044397437
0.6154805333333334,0.6175196444444445,0.6000924444444445
0.6076903111111114,0.6071733333333336,0.6078613333333335
0.49619753086419754,0.48501234567901225,0.49615226337448554
0.9653518832391719,0.9651589453860646,0.965027401129944
0.7705411555555558,0.7691079111111114,0.7585969777777781
0.9617559759230386,0.9604131353538096,0.9609717419636742
0.9326671947317613,0.9119855248035165,0.9319291460876464
0.982483227991223,0.9826055687235647,0.9824001667904727
0.9947744249214829,0.9947723028605376,0.9947139461845339
0.9917102270482836,0.991572432323148,0.9912214394719125
0.9672090760215543,0.9662571186298569,0.9667986757288661
0.9981613333333333,0.998020888888889,0.9980204444444445
0.5809130658436215,0.5537448559670782,0.573755144032922
0.7249082809224318,0.7348532494758906,0.6681341719077565
0.9643515433624053,0.9458231249637741,0.9639235598233108
0.9698546747654159,0.9667231934552277,0.9645022045447557
0.9929733943085641,0.9931801399930894,0.99202473846084
0.9932887220645547,0.9918758128771739,0.9930336130126968
0.9388831926483845,0.938901182657125,0.9377633912697855
0.9371330313986284,0.9367984305100027,0.9360421148670337
0.9273450842329015,0.9274025474186206,0.926225278751827
0.9920486066958881,0.9755562756682965,0.9918733458487349
0.9560585276634658,0.9498399634202103,0.95679012345679
0.8900947993457795,0.8896806993934436,0.8894612709426174
0.6827698743792375,0.6797855835932496,0.6799907162008769
0.6226124885215791,0.6227731864095499,0.6234848484848484
0.9057981703342759,0.9070331954316118,0.9007568288593668
