SMLRE-S_VS_SMLRE-S
Losses(52):,annealing,arrhythmia,balloons,bank,blood,breast-cancer,cardiotocography-10clases,chess-krvk,congressional-voting,conn-bench-vowel-deterding,contrac,ecoli,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-va,ilpd-indian-liver,image-segmentation,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,monks-2,oocytes_merluccius_states_2f,ozone,page-blocks,pendigits,pittsburg-bridges-SPAN,planning,plant-margin,plant-texture,post-operative,primary-tumor,semeion,soybean,spect,statlog-australian-credit,statlog-landsat,statlog-vehicle,synthetic-control,teaching,vertebral-column-2clases,vertebral-column-3clases,wall-following,wine-quality-red,wine-quality-white,yeast

SMLRE-S_VS_ES-S
Wins(24):,abalone,adult,bank,blood,chess-krvk,congressional-voting,connect-4,contrac,haberman-survival,ilpd-indian-liver,magic,mammographic,miniboone,pima,planning,statlog-australian-credit,statlog-german-credit,statlog-landsat,titanic,waveform,waveform-noise,wine-quality-red,wine-quality-white,yeast
Draws(34):,breast-cancer,breast-cancer-wisc,cardiotocography-3clases,credit-approval,cylinder-bands,echocardiogram,energy-y1,energy-y2,fertility,heart-hungarian,hill-valley,horse-colic,led-display,molec-biol-splice,monks-1,monks-2,monks-3,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,optical,post-operative,spambase,spect,spectf,statlog-heart,statlog-vehicle,steel-plates,tic-tac-toe,twonorm,vertebral-column-2clases,vertebral-column-3clases
Losses(63):,acute-inflammation,acute-nephritis,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-10clases,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,dermatology,ecoli,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,hepatitis,image-segmentation,ionosphere,iris,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-promoter,mushroom,nursery,oocytes_trisopterus_states_5b,ozone,page-blocks,parkinsons,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,primary-tumor,ringnorm,seeds,semeion,soybean,statlog-image,statlog-shuttle,synthetic-control,teaching,thyroid,trains,wall-following,wine,zoo

SMLRE-S_VS_RC-S
Wins(0):
Draws(25):,acute-inflammation,acute-nephritis,adult,connect-4,credit-approval,energy-y1,magic,mammographic,miniboone,molec-biol-splice,monks-1,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_trisopterus_nucleus_2f,optical,pima,spambase,tic-tac-toe,titanic,twonorm,waveform,waveform-noise
Losses(96):,abalone,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-promoter,monks-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,ozone,page-blocks,parkinsons,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,trains,vertebral-column-2clases,vertebral-column-3clases,wall-following,wine,wine-quality-red,wine-quality-white,yeast,zoo

SMLRE-S_VS_CAWPE-S
Wins(1):,connect-4
Draws(15):,adult,hill-valley,magic,mammographic,monks-1,monks-3,musk-1,musk-2,oocytes_trisopterus_nucleus_2f,optical,spambase,tic-tac-toe,titanic,twonorm,waveform-noise
Losses(105):,abalone,acute-inflammation,acute-nephritis,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,miniboone,molec-biol-promoter,molec-biol-splice,monks-2,mushroom,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,trains,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,wine,wine-quality-red,wine-quality-white,yeast,zoo

SMLRE-S_VS_WMV-S
Wins(0):
Draws(26):,abalone,acute-inflammation,acute-nephritis,adult,congressional-voting,connect-4,credit-approval,energy-y1,magic,mammographic,miniboone,molec-biol-splice,monks-1,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_trisopterus_nucleus_2f,optical,spambase,tic-tac-toe,titanic,twonorm,waveform,waveform-noise
Losses(95):,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-promoter,monks-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,trains,vertebral-column-2clases,vertebral-column-3clases,wall-following,wine,wine-quality-red,wine-quality-white,yeast,zoo

SMLRE-S_VS_NBC-S
Wins(1):,plant-shape
Draws(27):,abalone,acute-nephritis,breast-cancer-wisc-diag,breast-tissue,credit-approval,echocardiogram,energy-y1,hill-valley,horse-colic,iris,magic,mammographic,monks-1,monks-3,mushroom,musk-1,oocytes_trisopterus_nucleus_2f,optical,pittsburg-bridges-TYPE,primary-tumor,ringnorm,spambase,statlog-heart,tic-tac-toe,titanic,waveform,waveform-noise
Losses(93):,acute-inflammation,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-prog,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,cylinder-bands,dermatology,ecoli,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,ilpd-indian-liver,image-segmentation,ionosphere,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,miniboone,molec-biol-promoter,molec-biol-splice,monks-2,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,planning,plant-margin,plant-texture,post-operative,seeds,semeion,soybean,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,wine,wine-quality-red,wine-quality-white,yeast,zoo

SMLRE-S_VS_PB-S
Wins(2):,connect-4,monks-1
Draws(21):,acute-inflammation,acute-nephritis,adult,chess-krvk,credit-approval,energy-y1,magic,mammographic,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_trisopterus_nucleus_2f,optical,spambase,steel-plates,tic-tac-toe,titanic,twonorm,waveform-noise
Losses(98):,abalone,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,miniboone,molec-biol-promoter,molec-biol-splice,monks-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,synthetic-control,teaching,thyroid,trains,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,wine,wine-quality-red,wine-quality-white,yeast,zoo

SMLRE-S_VS_MV-S
Wins(0):
Draws(26):,abalone,acute-inflammation,acute-nephritis,adult,congressional-voting,connect-4,credit-approval,energy-y1,magic,mammographic,miniboone,molec-biol-splice,monks-1,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_trisopterus_nucleus_2f,optical,spambase,tic-tac-toe,titanic,twonorm,waveform,waveform-noise
Losses(95):,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-promoter,monks-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,trains,vertebral-column-2clases,vertebral-column-3clases,wall-following,wine,wine-quality-red,wine-quality-white,yeast,zoo

SMM5-S_VS_SMLRE-S
Wins(22):,audiology-std,breast-cancer,congressional-voting,conn-bench-vowel-deterding,contrac,ecoli,heart-va,ilpd-indian-liver,lenses,libras,lymphography,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-SPAN,planning,plant-margin,plant-texture,soybean,statlog-australian-credit,statlog-shuttle,wall-following,zoo
Draws(77):,abalone,acute-inflammation,acute-nephritis,adult,arrhythmia,balloons,bank,blood,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,chess-krvkp,conn-bench-sonar-mines-rocks,connect-4,credit-approval,cylinder-bands,dermatology,echocardiogram,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,hepatitis,horse-colic,ionosphere,iris,led-display,low-res-spect,lung-cancer,magic,mammographic,miniboone,molec-biol-promoter,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,parkinsons,pima,pittsburg-bridges-REL-L,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,post-operative,ringnorm,seeds,spect,spectf,statlog-german-credit,statlog-heart,statlog-vehicle,steel-plates,synthetic-control,teaching,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,waveform,waveform-noise,wine
Losses(22):,annealing,balance-scale,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,hill-valley,image-segmentation,letter,molec-biol-splice,nursery,page-blocks,plant-shape,primary-tumor,semeion,spambase,statlog-image,statlog-landsat,thyroid,wine-quality-red,wine-quality-white,yeast

SMM5-S_VS_SMM5-S
Wins(0):
Draws(121):,abalone,acute-inflammation,acute-nephritis,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
Losses(0):

SMM5-S_VS_SMLR-S
Wins(5):,audiology-std,plant-margin,plant-texture,statlog-shuttle,zoo
Draws(74):,abalone,acute-inflammation,acute-nephritis,adult,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,fertility,glass,haberman-survival,hayes-roth,heart-hungarian,heart-switzerland,hepatitis,horse-colic,ilpd-indian-liver,ionosphere,iris,lenses,low-res-spect,lymphography,magic,mammographic,miniboone,molec-biol-promoter,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,ozone,parkinsons,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,post-operative,ringnorm,seeds,soybean,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,synthetic-control,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,waveform,wine
Losses(42):,annealing,arrhythmia,balance-scale,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,conn-bench-vowel-deterding,energy-y1,energy-y2,flags,heart-cleveland,heart-va,hill-valley,image-segmentation,led-display,letter,libras,lung-cancer,molec-biol-splice,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,page-blocks,pendigits,plant-shape,primary-tumor,semeion,spambase,statlog-image,statlog-landsat,statlog-vehicle,steel-plates,teaching,thyroid,vertebral-column-3clases,wall-following,waveform-noise,wine-quality-red,wine-quality-white,yeast

SMM5-S_VS_ES-S
Wins(25):,abalone,adult,bank,blood,breast-cancer,congressional-voting,connect-4,contrac,haberman-survival,ilpd-indian-liver,magic,mammographic,miniboone,monks-2,pima,planning,post-operative,statlog-australian-credit,statlog-german-credit,titanic,twonorm,waveform,waveform-noise,wine-quality-red,wine-quality-white
Draws(27):,breast-cancer-wisc,breast-cancer-wisc-prog,credit-approval,cylinder-bands,echocardiogram,energy-y2,fertility,hayes-roth,heart-hungarian,hepatitis,horse-colic,led-display,monks-1,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,parkinsons,spambase,spect,spectf,statlog-heart,statlog-vehicle,teaching,vertebral-column-2clases,vertebral-column-3clases
Losses(69):,acute-inflammation,acute-nephritis,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-cancer-wisc-diag,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,dermatology,ecoli,energy-y1,flags,glass,heart-cleveland,heart-switzerland,heart-va,hill-valley,image-segmentation,ionosphere,iris,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-promoter,molec-biol-splice,monks-3,mushroom,nursery,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,primary-tumor,ringnorm,seeds,semeion,soybean,statlog-image,statlog-landsat,statlog-shuttle,steel-plates,synthetic-control,thyroid,tic-tac-toe,trains,wall-following,wine,yeast,zoo

SMM5-S_VS_RC-S
Wins(0):
Draws(31):,abalone,acute-inflammation,acute-nephritis,adult,blood,breast-cancer,congressional-voting,connect-4,credit-approval,cylinder-bands,fertility,ilpd-indian-liver,magic,mammographic,miniboone,monks-1,monks-2,monks-3,mushroom,musk-2,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,parkinsons,pima,statlog-australian-credit,statlog-german-credit,statlog-heart,tic-tac-toe,titanic,twonorm,vertebral-column-2clases
Losses(90):,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-promoter,molec-biol-splice,musk-1,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,trains,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo

SMM5-S_VS_CAWPE-S
Wins(0):
Draws(24):,abalone,adult,blood,connect-4,credit-approval,cylinder-bands,ilpd-indian-liver,magic,mammographic,monks-1,monks-2,monks-3,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,pima,statlog-australian-credit,statlog-german-credit,statlog-heart,tic-tac-toe,titanic,twonorm,vertebral-column-2clases
