MLP_cvFold4,20|0|19,25|0|14,0|39|0,19|0|20,19|0|20,17|0|22,18|0|21,16|0|23,18|0|21,23|0|16,19|0|20,22|0|17,18|0|21,19|0|20,23|0|16,17|0|22,15|0|24,16|0|23,19|0|20,16|0|23,20|0|19,18|0|21,18|0|21,20|0|19,15|0|24,15|0|24,15|0|24,17|0|22,15|0|24,18|0|21,17|0|22,16|0|23,14|0|25,15|0|24,17|0|22,20|0|19,17|0|22,15|0|24,17|0|22,12|0|27,15|0|24,13|0|26,13|0|26,10|0|29,15|0|24,14|0|25,12|0|27,15|0|24,13|0|26,9|0|30,13|0|26,14|0|25,11|0|28,10|0|29,8|0|31
C4.5_cvFold1,20|0|19,23|0|16,20|0|19,0|39|0,19|0|20,17|0|22,17|0|22,20|0|19,17|0|22,16|0|23,19|0|20,20|0|19,15|0|24,18|0|21,15|0|24,18|0|21,17|0|22,17|0|22,17|0|22,19|0|20,16|0|23,17|0|22,19|0|20,18|0|21,16|0|23,16|0|23,18|0|21,16|0|23,18|0|21,18|0|21,16|0|23,17|0|22,15|0|24,15|0|24,15|0|24,14|0|25,14|0|25,16|0|23,20|0|19,15|0|24,17|0|22,17|0|22,16|0|23,16|0|23,14|0|25,15|0|24,15|0|24,13|0|26,15|0|24,17|0|22,16|0|23,13|0|26,12|0|27,11|0|28,8|0|31
SVML_cvFold7,26|0|13,21|0|18,20|0|19,20|0|19,0|39|0,19|0|20,20|0|19,20|0|19,19|0|20,20|0|19,18|0|21,18|0|21,19|0|20,19|0|20,19|0|20,17|0|22,17|0|22,16|0|23,19|0|20,19|0|20,17|0|22,16|0|23,19|0|20,21|0|18,18|0|21,16|0|23,18|0|21,15|0|24,18|0|21,19|0|20,18|0|21,14|0|25,18|0|21,17|0|22,15|0|24,16|0|23,17|0|22,16|0|23,15|0|24,13|0|26,17|0|22,16|0|23,17|0|22,14|0|25,16|0|23,13|0|26,13|0|26,15|0|24,12|0|27,11|0|28,13|0|26,13|0|26,10|0|29,6|0|33,8|0|31
SVML_cvFold9,20|0|19,19|0|20,22|0|17,22|0|17,20|0|19,0|39|0,16|0|23,22|0|17,22|0|17,18|0|21,18|0|21,20|0|19,20|0|19,19|0|20,19|0|20,18|0|21,17|0|22,18|0|21,22|0|17,19|0|20,18|0|21,17|0|22,18|0|21,18|0|21,20|0|19,18|0|21,17|0|22,16|0|23,15|0|24,17|0|22,16|0|23,20|0|19,19|0|20,17|0|22,16|0|23,15|0|24,17|0|22,15|0|24,16|0|23,13|0|26,14|0|25,17|0|22,17|0|22,15|0|24,15|0|24,15|0|24,15|0|24,15|0|24,11|0|28,11|0|28,13|0|26,12|0|27,11|0|28,4|0|35,7|0|32
SVML_cvFold4,24|0|15,24|0|15,21|0|18,22|0|17,19|0|20,23|0|16,0|39|0,19|0|20,24|0|15,18|0|21,21|0|18,21|0|18,19|0|20,22|0|17,21|0|18,19|0|20,19|0|20,18|0|21,18|0|21,17|0|22,17|0|22,16|0|23,17|0|22,17|0|22,14|0|25,14|0|25,17|0|22,15|0|24,15|0|24,20|0|19,17|0|22,20|0|19,14|0|25,14|0|25,20|0|19,14|0|25,19|0|20,15|0|24,14|0|25,14|0|25,17|0|22,17|0|22,14|0|25,15|0|24,15|0|24,13|0|26,13|0|26,16|0|23,13|0|26,15|0|24,13|0|26,10|0|29,12|0|27,9|0|30,7|0|32
C4.5_cvFold6,20|0|19,26|0|13,23|0|16,19|0|20,19|0|20,17|0|22,20|0|19,0|39|0,18|0|21,18|0|21,18|0|21,18|0|21,22|0|17,16|0|23,17|0|22,18|0|21,19|0|20,20|0|19,18|0|21,22|0|17,18|0|21,18|0|21,16|0|23,20|0|19,18|0|21,15|0|24,18|0|21,16|0|23,15|0|24,15|0|24,15|0|24,19|0|20,17|0|22,15|0|24,16|0|23,16|0|23,17|0|22,16|0|23,16|0|23,15|0|24,17|0|22,15|0|24,15|0|24,17|0|22,16|0|23,11|0|28,16|0|23,15|0|24,13|0|26,13|0|26,13|0|26,17|0|22,14|0|25,8|0|31,13|0|26
Logistic_cvFold9,23|0|16,21|0|18,21|0|18,22|0|17,20|0|19,17|0|22,15|0|24,21|0|18,0|39|0,21|0|18,19|0|20,17|0|22,19|0|20,17|0|22,18|0|21,16|0|23,19|0|20,19|0|20,20|0|19,20|0|19,18|0|21,19|0|20,17|0|22,17|0|22,19|0|20,18|0|21,15|0|24,16|0|23,19|0|20,16|0|23,17|0|22,17|0|22,14|0|25,17|0|22,17|0|22,17|0|22,18|0|21,16|0|23,19|0|20,16|0|23,19|0|20,17|0|22,14|0|25,16|0|23,15|0|24,15|0|24,13|0|26,12|0|27,12|0|27,13|0|26,15|0|24,14|0|25,14|0|25,13|0|26,8|0|31
NN_cvFold1,20|0|19,20|0|19,16|0|23,23|0|16,19|0|20,21|0|18,21|0|18,21|0|18,18|0|21,0|39|0,19|0|20,22|0|17,18|0|21,19|0|20,18|0|21,17|0|22,18|0|21,19|0|20,19|0|20,15|0|24,17|0|22,17|0|22,17|0|22,18|0|21,21|0|18,19|0|20,18|0|21,15|0|24,13|0|26,18|0|21,13|0|26,15|0|24,19|0|20,18|0|21,16|0|23,16|0|23,14|0|25,18|0|21,16|0|23,14|0|25,16|0|23,18|0|21,16|0|23,16|0|23,15|0|24,15|0|24,14|0|25,18|0|21,14|0|25,19|0|20,14|0|25,12|0|27,16|0|23,12|0|27,12|0|27
Logistic_cvFold4,22|0|17,22|0|17,20|0|19,20|0|19,21|0|18,21|0|18,18|0|21,21|0|18,20|0|19,20|0|19,0|39|0,22|0|17,18|0|21,16|0|23,20|0|19,18|0|21,16|0|23,20|0|19,18|0|21,18|0|21,20|0|19,20|0|19,18|0|21,16|0|23,17|0|22,17|0|22,16|0|23,16|0|23,18|0|21,19|0|20,17|0|22,18|0|21,15|0|24,17|0|22,20|0|19,15|0|24,17|0|22,16|0|23,16|0|23,14|0|25,15|0|24,15|0|24,14|0|25,14|0|25,15|0|24,17|0|22,14|0|25,17|0|22,14|0|25,13|0|26,16|0|23,13|0|26,14|0|25,11|0|28,10|0|29
NN_cvFold4,23|0|16,26|0|13,17|0|22,19|0|20,21|0|18,19|0|20,18|0|21,21|0|18,22|0|17,17|0|22,17|0|22,0|39|0,23|0|16,21|0|18,20|0|19,19|0|20,18|0|21,17|0|22,20|0|19,20|0|19,19|0|20,16|0|23,14|0|25,17|0|22,18|0|21,16|0|23,17|0|22,14|0|25,18|0|21,20|0|19,19|0|20,18|0|21,16|0|23,18|0|21,16|0|23,18|0|21,16|0|23,17|0|22,17|0|22,14|0|25,17|0|22,14|0|25,13|0|26,15|0|24,18|0|21,11|0|28,14|0|25,16|0|23,14|0|25,17|0|22,10|0|29,14|0|25,15|0|24,14|0|25,14|0|25
MLP_cvFold1,21|0|18,25|0|14,21|0|18,24|0|15,20|0|19,19|0|20,20|0|19,17|0|22,20|0|19,21|0|18,21|0|18,16|0|23,0|39|0,18|0|21,16|0|23,17|0|22,19|0|20,19|0|20,19|0|20,18|0|21,15|0|24,20|0|19,18|0|21,18|0|21,19|0|20,18|0|21,23|0|16,18|0|21,19|0|20,19|0|20,18|0|21,19|0|20,16|0|23,16|0|23,16|0|23,19|0|20,15|0|24,18|0|21,18|0|21,18|0|21,17|0|22,17|0|22,15|0|24,18|0|21,13|0|26,17|0|22,17|0|22,10|0|29,16|0|23,17|0|22,14|0|25,13|0|26,12|0|27,11|0|28,8|0|31
MLP_cvFold9,23|0|16,21|0|18,20|0|19,21|0|18,20|0|19,20|0|19,17|0|22,23|0|16,22|0|17,20|0|19,23|0|16,18|0|21,21|0|18,0|39|0,20|0|19,22|0|17,16|0|23,18|0|21,18|0|21,19|0|20,20|0|19,18|0|21,20|0|19,17|0|22,21|0|18,17|0|22,22|0|17,22|0|17,16|0|23,17|0|22,16|0|23,19|0|20,18|0|21,18|0|21,17|0|22,14|0|25,15|0|24,15|0|24,17|0|22,16|0|23,16|0|23,17|0|22,17|0|22,13|0|26,15|0|24,18|0|21,17|0|22,16|0|23,11|0|28,16|0|23,15|0|24,14|0|25,12|0|27,11|0|28,10|0|29
C4.5_cvFold3,26|0|13,25|0|14,16|0|23,24|0|15,20|0|19,20|0|19,18|0|21,22|0|17,21|0|18,21|0|18,19|0|20,19|0|20,23|0|16,19|0|20,0|39|0,16|0|23,19|0|20,18|0|21,23|0|16,17|0|22,19|0|20,15|0|24,20|0|19,19|0|20,19|0|20,21|0|18,18|0|21,15|0|24,16|0|23,18|0|21,16|0|23,17|0|22,20|0|19,16|0|23,18|0|21,15|0|24,17|0|22,20|0|19,17|0|22,14|0|25,20|0|19,19|0|20,17|0|22,15|0|24,17|0|22,13|0|26,17|0|22,16|0|23,14|0|25,14|0|25,14|0|25,16|0|23,17|0|22,11|0|28,11|0|28
Logistic_cvFold6,24|0|15,23|0|16,22|0|17,21|0|18,22|0|17,21|0|18,20|0|19,21|0|18,23|0|16,22|0|17,21|0|18,20|0|19,22|0|17,17|0|22,23|0|16,0|39|0,17|0|22,21|0|18,20|0|19,19|0|20,19|0|20,19|0|20,17|0|22,19|0|20,18|0|21,18|0|21,20|0|19,17|0|22,19|0|20,19|0|20,17|0|22,18|0|21,20|0|19,19|0|20,18|0|21,17|0|22,19|0|20,14|0|25,15|0|24,15|0|24,20|0|19,14|0|25,18|0|21,16|0|23,17|0|22,14|0|25,14|0|25,16|0|23,16|0|23,15|0|24,15|0|24,15|0|24,13|0|26,10|0|29,9|0|30
SVML_cvFold1,21|0|18,21|0|18,24|0|15,22|0|17,22|0|17,22|0|17,20|0|19,20|0|19,20|0|19,21|0|18,23|0|16,21|0|18,20|0|19,23|0|16,20|0|19,22|0|17,0|39|0,21|0|18,18|0|21,17|0|22,20|0|19,20|0|19,21|0|18,20|0|19,20|0|19,19|0|20,20|0|19,17|0|22,20|0|19,18|0|21,19|0|20,19|0|20,18|0|21,17|0|22,16|0|23,16|0|23,19|0|20,19|0|20,18|0|21,18|0|21,14|0|25,17|0|22,15|0|24,16|0|23,15|0|24,20|0|19,17|0|22,17|0|22,11|0|28,14|0|25,15|0|24,13|0|26,12|0|27,7|0|32,9|0|30
MLP_cvFold3,25|0|14,22|0|17,23|0|16,22|0|17,23|0|16,21|0|18,21|0|18,19|0|20,20|0|19,20|0|19,19|0|20,22|0|17,20|0|19,21|0|18,21|0|18,18|0|21,18|0|21,0|39|0,20|0|19,21|0|18,20|0|19,17|0|22,21|0|18,21|0|18,15|0|24,20|0|19,20|0|19,20|0|19,15|0|24,20|0|19,18|0|21,20|0|19,19|0|20,19|0|20,17|0|22,17|0|22,18|0|21,16|0|23,16|0|23,17|0|22,19|0|20,17|0|22,18|0|21,16|0|23,17|0|22,14|0|25,15|0|24,16|0|23,13|0|26,16|0|23,14|0|25,15|0|24,14|0|25,11|0|28,13|0|26
C4.5_cvFold7,23|0|16,21|0|18,20|0|19,22|0|17,20|0|19,17|0|22,21|0|18,21|0|18,19|0|20,20|0|19,21|0|18,19|0|20,20|0|19,21|0|18,16|0|23,19|0|20,21|0|18,19|0|20,0|39|0,22|0|17,18|0|21,16|0|23,19|0|20,20|0|19,17|0|22,21|0|18,19|0|20,20|0|19,16|0|23,15|0|24,18|0|21,18|0|21,19|0|20,21|0|18,15|0|24,16|0|23,18|0|21,19|0|20,18|0|21,16|0|23,15|0|24,20|0|19,17|0|22,18|0|21,18|0|21,16|0|23,18|0|21,16|0|23,15|0|24,18|0|21,19|0|20,18|0|21,18|0|21,13|0|26,11|0|28
C4.5_cvFold9,23|0|16,24|0|15,23|0|16,20|0|19,20|0|19,20|0|19,22|0|17,17|0|22,19|0|20,24|0|15,21|0|18,19|0|20,21|0|18,20|0|19,22|0|17,20|0|19,22|0|17,18|0|21,17|0|22,0|39|0,20|0|19,20|0|19,18|0|21,19|0|20,17|0|22,21|0|18,19|0|20,19|0|20,19|0|20,19|0|20,19|0|20,21|0|18,17|0|22,19|0|20,18|0|21,20|0|19,20|0|19,17|0|22,17|0|22,17|0|22,15|0|24,15|0|24,14|0|25,19|0|20,18|0|21,17|0|22,14|0|25,14|0|25,16|0|23,15|0|24,15|0|24,15|0|24,12|0|27,14|0|25,14|0|25
NN_cvFold7,22|0|17,21|0|18,19|0|20,23|0|16,22|0|17,21|0|18,22|0|17,21|0|18,21|0|18,22|0|17,19|0|20,20|0|19,24|0|15,19|0|20,20|0|19,20|0|19,19|0|20,19|0|20,21|0|18,19|0|20,0|39|0,20|0|19,20|0|19,20|0|19,18|0|21,18|0|21,16|0|23,17|0|22,17|0|22,19|0|20,16|0|23,18|0|21,19|0|20,20|0|19,18|0|21,18|0|21,19|0|20,19|0|20,16|0|23,17|0|22,17|0|22,19|0|20,17|0|22,16|0|23,18|0|21,15|0|24,18|0|21,16|0|23,16|0|23,18|0|21,14|0|25,16|0|23,19|0|20,15|0|24,13|0|26
SVML_cvFold0,25|0|14,25|0|14,21|0|18,22|0|17,23|0|16,22|0|17,23|0|16,21|0|18,20|0|19,22|0|17,19|0|20,23|0|16,19|0|20,21|0|18,24|0|15,20|0|19,19|0|20,22|0|17,23|0|16,19|0|20,19|0|20,0|39|0,20|0|19,20|0|19,18|0|21,21|0|18,18|0|21,20|0|19,22|0|17,19|0|20,18|0|21,17|0|22,19|0|20,17|0|22,19|0|20,14|0|25,20|0|19,19|0|20,19|0|20,19|0|20,16|0|23,18|0|21,18|0|21,12|0|27,17|0|22,17|0|22,18|0|21,15|0|24,14|0|25,13|0|26,19|0|20,14|0|25,12|0|27,7|0|32,10|0|29
NN_cvFold6,20|0|19,22|0|17,21|0|18,20|0|19,20|0|19,21|0|18,22|0|17,23|0|16,22|0|17,22|0|17,21|0|18,25|0|14,21|0|18,19|0|20,19|0|20,22|0|17,18|0|21,18|0|21,20|0|19,21|0|18,19|0|20,19|0|20,0|39|0,19|0|20,17|0|22,18|0|21,21|0|18,17|0|22,16|0|23,18|0|21,19|0|20,18|0|21,21|0|18,23|0|16,18|0|21,18|0|21,18|0|21,17|0|22,19|0|20,16|0|23,18|0|21,15|0|24,19|0|20,16|0|23,20|0|19,15|0|24,18|0|21,17|0|22,12|0|27,18|0|21,13|0|26,16|0|23,18|0|21,15|0|24,15|0|24
C4.5_cvFold0,24|0|15,24|0|15,19|0|20,21|0|18,18|0|21,21|0|18,22|0|17,19|0|20,22|0|17,21|0|18,23|0|16,22|0|17,21|0|18,22|0|17,20|0|19,20|0|19,19|0|20,18|0|21,19|0|20,20|0|19,19|0|20,19|0|20,20|0|19,0|39|0,21|0|18,20|0|19,21|0|18,19|0|20,20|0|19,16|0|23,18|0|21,16|0|23,17|0|22,18|0|21,18|0|21,18|0|21,18|0|21,20|0|19,17|0|22,17|0|22,17|0|22,20|0|19,16|0|23,21|0|18,18|0|21,21|0|18,17|0|22,15|0|24,15|0|24,19|0|20,19|0|20,16|0|23,16|0|23,13|0|26,11|0|28
MLP_cvFold5,21|0|18,22|0|17,24|0|15,23|0|16,21|0|18,19|0|20,25|0|14,21|0|18,20|0|19,18|0|21,22|0|17,21|0|18,20|0|19,18|0|21,20|0|19,21|0|18,19|0|20,24|0|15,22|0|17,22|0|17,21|0|18,21|0|18,22|0|17,18|0|21,0|39|0,18|0|21,19|0|20,18|0|21,20|0|19,22|0|17,17|0|22,19|0|20,21|0|18,19|0|20,16|0|23,18|0|21,21|0|18,18|0|21,17|0|22,18|0|21,19|0|20,18|0|21,17|0|22,19|0|20,15|0|24,18|0|21,17|0|22,16|0|23,17|0|22,14|0|25,15|0|24,17|0|22,14|0|25,14|0|25,9|0|30
Logistic_cvFold1,24|0|15,24|0|15,24|0|15,23|0|16,23|0|16,21|0|18,25|0|14,24|0|15,21|0|18,20|0|19,22|0|17,23|0|16,21|0|18,22|0|17,18|0|21,21|0|18,20|0|19,19|0|20,18|0|21,18|0|21,21|0|18,18|0|21,21|0|18,19|0|20,21|0|18,0|39|0,19|0|20,21|0|18,22|0|17,20|0|19,20|0|19,19|0|20,20|0|19,15|0|24,19|0|20,19|0|20,19|0|20,17|0|22,15|0|24,17|0|22,16|0|23,20|0|19,18|0|21,19|0|20,17|0|22,19|0|20,12|0|27,15|0|24,15|0|24,21|0|18,14|0|25,14|0|25,15|0|24,12|0|27,8|0|31
Logistic_cvFold8,21|0|18,24|0|15,24|0|15,21|0|18,21|0|18,22|0|17,22|0|17,21|0|18,24|0|15,21|0|18,23|0|16,22|0|17,16|0|23,17|0|22,21|0|18,19|0|20,19|0|20,19|0|20,20|0|19,20|0|19,23|0|16,21|0|18,18|0|21,18|0|21,20|0|19,20|0|19,0|39|0,21|0|18,18|0|21,17|0|22,21|0|18,24|0|15,19|0|20,19|0|20,22|0|17,22|0|17,18|0|21,20|0|19,19|0|20,19|0|20,17|0|22,15|0|24,15|0|24,17|0|22,17|0|22,16|0|23,16|0|23,17|0|22,18|0|21,14|0|25,18|0|21,14|0|25,15|0|24,14|0|25,14|0|25
SVML_cvFold6,25|0|14,27|0|12,22|0|17,23|0|16,24|0|15,23|0|16,24|0|15,23|0|16,23|0|16,24|0|15,23|0|16,25|0|14,21|0|18,17|0|22,24|0|15,22|0|17,22|0|17,19|0|20,19|0|20,20|0|19,22|0|17,19|0|20,22|0|17,20|0|19,21|0|18,18|0|21,18|0|21,0|39|0,21|0|18,19|0|20,22|0|17,17|0|22,22|0|17,20|0|19,20|0|19,18|0|21,21|0|18,16|0|23,17|0|22,17|0|22,17|0|22,15|0|24,18|0|21,15|0|24,15|0|24,17|0|22,16|0|23,18|0|21,13|0|26,16|0|23,17|0|22,16|0|23,14|0|25,10|0|29,11|0|28
SVML_cvFold3,26|0|13,24|0|15,24|0|15,21|0|18,21|0|18,24|0|15,24|0|15,24|0|15,20|0|19,26|0|13,21|0|18,21|0|18,20|0|19,23|0|16,23|0|16,20|0|19,19|0|20,24|0|15,23|0|16,20|0|19,22|0|17,17|0|22,23|0|16,19|0|20,19|0|20,17|0|22,21|0|18,18|0|21,0|39|0,23|0|16,20|0|19,19|0|20,20|0|19,18|0|21,20|0|19,17|0|22,17|0|22,19|0|20,17|0|22,16|0|23,16|0|23,18|0|21,19|0|20,20|0|19,19|0|20,17|0|22,16|0|23,15|0|24,15|0|24,17|0|22,15|0|24,14|0|25,13|0|26,12|0|27,12|0|27
MLP_cvFold7,24|0|15,25|0|14,21|0|18,21|0|18,20|0|19,22|0|17,19|0|20,24|0|15,23|0|16,21|0|18,20|0|19,19|0|20,20|0|19,22|0|17,21|0|18,20|0|19,21|0|18,19|0|20,24|0|15,20|0|19,20|0|19,20|0|19,21|0|18,23|0|16,17|0|22,19|0|20,22|0|17,20|0|19,16|0|23,0|39|0,21|0|18,19|0|20,20|0|19,18|0|21,16|0|23,20|0|19,16|0|23,20|0|19,20|0|19,19|0|20,17|0|22,18|0|21,21|0|18,19|0|20,16|0|23,19|0|20,17|0|22,18|0|21,16|0|23,16|0|23,18|0|21,17|0|22,13|0|26,15|0|24,16|0|23
