ACC:TESTACC,CAWPE-A,DTW,RandF,RotF,MLP2,SVMQ,XGBoost
AvgTESTACCOverDsets:,0.7739441323105554,0.77606273824015,0.7549368819554042,0.7491273491710657,0.7243909070614887,0.723571316176163,0.732527865598908
AvgTESTACCRankOverDsets:,2.0588235294117645,3.447058823529412,3.5588235294117645,4.211764705882353,4.658823529411765,5.017647058823529,5.047058823529412
StddevOfTESTACCOverDsets:,0.1620339519387594,0.1555136031890592,0.15503462453125713,0.16331523587201952,0.17516771804160128,0.18440012403168166,0.15747632836996736
AvgOfStddevsOfTESTACCOverDsetFolds:,0.028003209994234897,0.027762663028303176,0.026398099000321806,0.028089698489787686,0.04486604839107406,0.03218726181563072,0.030965207236920016
StddevsOfTESTACCRanksOverDsets:,0.9303473644222328,2.5472014631979234,1.7447399941133988,1.5533689780837099,1.665854143678613,1.770201526769806,1.6249973066127201

