ACC:,CAWPE-A,DTW,RandF,RotF,MLP2,SVMQ,XGBoost
AvgTESTACC:,0.7739441323105554,0.77606273824015,0.7549368819554042,0.7491273491710657,0.7243909070614887,0.723571316176163,0.732527865598908
AvgTESTACC_RANK:,2.0588235294117645,3.447058823529412,3.5588235294117645,4.211764705882353,4.658823529411765,5.017647058823529,5.047058823529412

