CAWPE(ConTie)_VS_CAWPE(ConTie)
Wins(0):
Draws(85):,Adiac,ArrowHead,Beef,BeetleFly,BirdChicken,Car,CBF,ChlorineConcentration,CinCECGtorso,Coffee,Computers,CricketX,CricketY,CricketZ,DiatomSizeReduction,DistalPhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,DistalPhalanxTW,Earthquakes,ECG200,ECG5000,ECGFiveDays,ElectricDevices,FaceAll,FaceFour,FacesUCR,FiftyWords,Fish,FordA,FordB,GunPoint,Ham,HandOutlines,Haptics,Herring,InlineSkate,InsectWingbeatSound,ItalyPowerDemand,LargeKitchenAppliances,Lightning2,Lightning7,Mallat,Meat,MedicalImages,MiddlePhalanxOutlineAgeGroup,MiddlePhalanxOutlineCorrect,MiddlePhalanxTW,MoteStrain,NonInvasiveFetalECGThorax1,NonInvasiveFetalECGThorax2,OliveOil,OSULeaf,PhalangesOutlinesCorrect,Phoneme,Plane,ProximalPhalanxOutlineAgeGroup,ProximalPhalanxOutlineCorrect,ProximalPhalanxTW,RefrigerationDevices,ScreenType,ShapeletSim,ShapesAll,SmallKitchenAppliances,SonyAIBORobotSurface1,SonyAIBORobotSurface2,StarlightCurves,Strawberry,SwedishLeaf,Symbols,SyntheticControl,ToeSegmentation1,ToeSegmentation2,Trace,TwoLeadECG,TwoPatterns,UWaveGestureLibraryAll,UWaveGestureLibraryX,UWaveGestureLibraryY,UWaveGestureLibraryZ,Wafer,Wine,WordSynonyms,Worms,WormsTwoClass,Yoga
Losses(0):

CAWPE(ConTie)_VS_CAWPE(alpha=4)
Wins(31):,Adiac,ChlorineConcentration,Computers,DistalPhalanxOutlineCorrect,Earthquakes,ECG200,ElectricDevices,GunPoint,HandOutlines,Herring,LargeKitchenAppliances,Lightning2,Mallat,MiddlePhalanxOutlineAgeGroup,MiddlePhalanxOutlineCorrect,MiddlePhalanxTW,NonInvasiveFetalECGThorax2,OliveOil,PhalangesOutlinesCorrect,ProximalPhalanxOutlineAgeGroup,ProximalPhalanxOutlineCorrect,RefrigerationDevices,ScreenType,SonyAIBORobotSurface1,StarlightCurves,ToeSegmentation1,ToeSegmentation2,TwoPatterns,UWaveGestureLibraryAll,Wafer,WormsTwoClass
Draws(54):,ArrowHead,Beef,BeetleFly,BirdChicken,Car,CBF,CinCECGtorso,Coffee,CricketX,CricketY,CricketZ,DiatomSizeReduction,DistalPhalanxOutlineAgeGroup,DistalPhalanxTW,ECG5000,ECGFiveDays,FaceAll,FaceFour,FacesUCR,FiftyWords,Fish,FordA,FordB,Ham,Haptics,InlineSkate,InsectWingbeatSound,ItalyPowerDemand,Lightning7,Meat,MedicalImages,MoteStrain,NonInvasiveFetalECGThorax1,OSULeaf,Phoneme,Plane,ProximalPhalanxTW,ShapeletSim,ShapesAll,SmallKitchenAppliances,SonyAIBORobotSurface2,Strawberry,SwedishLeaf,Symbols,SyntheticControl,Trace,TwoLeadECG,UWaveGestureLibraryX,UWaveGestureLibraryY,UWaveGestureLibraryZ,Wine,WordSynonyms,Worms,Yoga
Losses(0):

CAWPE(ConTie)_VS_CAWPE(RandTie)
Wins(51):,Adiac,ArrowHead,Beef,BeetleFly,BirdChicken,Car,CBF,ChlorineConcentration,CinCECGtorso,Computers,CricketY,DistalPhalanxOutlineCorrect,Earthquakes,ECG200,ElectricDevices,FaceFour,GunPoint,HandOutlines,Herring,LargeKitchenAppliances,Lightning2,Lightning7,Mallat,MiddlePhalanxOutlineAgeGroup,MiddlePhalanxOutlineCorrect,MiddlePhalanxTW,NonInvasiveFetalECGThorax1,NonInvasiveFetalECGThorax2,OliveOil,OSULeaf,PhalangesOutlinesCorrect,ProximalPhalanxOutlineAgeGroup,ProximalPhalanxOutlineCorrect,RefrigerationDevices,ScreenType,SmallKitchenAppliances,SonyAIBORobotSurface1,StarlightCurves,SwedishLeaf,SyntheticControl,ToeSegmentation1,ToeSegmentation2,TwoLeadECG,TwoPatterns,UWaveGestureLibraryAll,UWaveGestureLibraryX,Wafer,Wine,WordSynonyms,WormsTwoClass,Yoga
Draws(34):,Coffee,CricketX,CricketZ,DiatomSizeReduction,DistalPhalanxOutlineAgeGroup,DistalPhalanxTW,ECG5000,ECGFiveDays,FaceAll,FacesUCR,FiftyWords,Fish,FordA,FordB,Ham,Haptics,InlineSkate,InsectWingbeatSound,ItalyPowerDemand,Meat,MedicalImages,MoteStrain,Phoneme,Plane,ProximalPhalanxTW,ShapeletSim,ShapesAll,SonyAIBORobotSurface2,Strawberry,Symbols,Trace,UWaveGestureLibraryY,UWaveGestureLibraryZ,Worms
Losses(0):

