TRAINACC,CAWPE-A(ConTie),CAWPE-A(alpha=4),CAWPE-A(RandTie)
AvgTRAINACCOverDsets:,0.8398942730362593,0.8267967777197109,0.8215374345170123
AvgTRAINACCRankOverDsets:,1.0165289256198347,2.0371900826446283,2.946280991735537
StddevOfTRAINACCOverDsets:,0.13138543193085384,0.14161415233525784,0.14722537846141437
AvgOfStddevsOfTRAINACCOverDsetFolds:,0.020468158888363473,0.023337282614256487,0.0245930751246236
StddevsOfTRAINACCRanksOverDsets:,0.12802806166228836,0.17278707098862023,0.21214826667296072

flat,CAWPE-A(ConTie),CAWPE-A(alpha=4),CAWPE-A(RandTie)
CAWPE-A(ConTie),0|121|0,119|2|0,119|2|0
CAWPE-A(alpha=4),0|2|119,0|121|0,113|5|3
CAWPE-A(RandTie),0|2|119,3|5|113,0|121|0



p=0.01,CAWPE-A(ConTie),CAWPE-A(alpha=4),CAWPE-A(RandTie)
CAWPE-A(ConTie),0|121|0,30|91|0,52|69|0
CAWPE-A(alpha=4),0|91|30,0|121|0,6|115|0
CAWPE-A(RandTie),0|69|52,0|115|6,0|121|0



p=0.05,CAWPE-A(ConTie),CAWPE-A(alpha=4),CAWPE-A(RandTie)
CAWPE-A(ConTie),0|121|0,47|74|0,69|52|0
CAWPE-A(alpha=4),0|74|47,0|121|0,9|112|0
CAWPE-A(RandTie),0|52|69,0|112|9,0|121|0



T TEST,CAWPE-A(ConTie),CAWPE-A(alpha=4),CAWPE-A(RandTie)
CAWPE-A(ConTie),0.0,1.0E-8,8.0E-8
CAWPE-A(alpha=4),0.0,0.0,8.84E-6
CAWPE-A(RandTie),0.0,0.0,0.0

SIGN TEST,CAWPE-A(ConTie),CAWPE-A(alpha=4),CAWPE-A(RandTie)
CAWPE-A(ConTie),0.0,0.0,0.0
CAWPE-A(alpha=4),0.0,0.0,0.0
CAWPE-A(RandTie),0.0,0.0,0.0

SIGN RANK TEST,CAWPE-A(ConTie),CAWPE-A(alpha=4),CAWPE-A(RandTie)
CAWPE-A(ConTie),0.0,0.0,0.0
CAWPE-A(alpha=4),0.0,0.0,0.0
CAWPE-A(RandTie),0.0,0.0,0.0

NOSIGDIFFERENCE,CAWPE-A(ConTie),CAWPE-A(alpha=4),CAWPE-A(RandTie)
CAWPE-A(ConTie),true,false,false
CAWPE-A(alpha=4),false,true,false
CAWPE-A(RandTie),false,false,true



cliques = []

