CAWPE_alpha=15_VS_CAWPE_alpha=15
Wins(0):
Draws(121):,abalone,acute-inflammation,acute-nephritis,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
Losses(0):

CAWPE_alpha=15_VS_CAWPE_alpha=14
Wins(82):,abalone,adult,arrhythmia,audiology-std,balance-scale,bank,breast-cancer,breast-cancer-wisc-diag,breast-cancer-wisc-prog,car,cardiotocography-3clases,cardiotocography-10clases,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,dermatology,echocardiogram,energy-y1,energy-y2,flags,glass,haberman-survival,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hill-valley,ilpd-indian-liver,ionosphere,led-display,lenses,letter,low-res-spect,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-3,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_states_5b,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-german-credit,statlog-heart,statlog-landsat,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,wine-quality-red,yeast
Draws(16):,acute-inflammation,acute-nephritis,balloons,breast-cancer-wisc,chess-krvkp,hayes-roth,hepatitis,image-segmentation,iris,monks-1,mushroom,oocytes_merluccius_states_2f,pittsburg-bridges-MATERIAL,titanic,trains,zoo
Losses(23):,annealing,blood,breast-tissue,chess-krvk,credit-approval,cylinder-bands,ecoli,fertility,horse-colic,libras,lung-cancer,monks-2,oocytes_trisopterus_nucleus_2f,optical,ozone,pittsburg-bridges-REL-L,plant-shape,statlog-australian-credit,statlog-image,statlog-shuttle,waveform-noise,wine,wine-quality-white

CAWPE_alpha=15_VS_CAWPE_alpha=13
Wins(94):,abalone,adult,arrhythmia,audiology-std,balance-scale,balloons,bank,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,energy-y1,energy-y2,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,led-display,lenses,letter,low-res-spect,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-2,monks-3,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,page-blocks,parkinsons,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,plant-margin,plant-texture,post-operative,primary-tumor,ringnorm,seeds,soybean,spambase,spect,spectf,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,wine-quality-red,yeast
Draws(8):,acute-inflammation,acute-nephritis,chess-krvkp,fertility,ionosphere,iris,mushroom,zoo
