SMLRE-S,SMM5-S,SMLR-S,ES-S,NBC-S,RC-S,CAWPE-S,PB-S,WMV-S,MV-S
-0.0010481081797904042,0.12649729030126936,-0.0103727087655991,0.08555333171280459,0.023070779645653055,-0.010238731048652248,-0.0165564745786319,3.409260653252061E-4,-0.0301125047042467,-0.01926078741448224
0.0019853362670431917,0.003336378225420141,0.001472099779804022,0.002088072008097848,-1.709054761227106E-4,-9.572149142640115E-4,-5.000528859063398E-6,-0.003439885399896614,-9.572149142640115E-4,-9.572149142640115E-4
0.05573729098866568,0.018395647077893724,0.012281481065848688,0.001561116722153629,0.00845927006571155,-0.0034132283444930894,-0.005613068741505519,0.003505342959388517,-0.0026823900547388478,-0.0026823900547388478
0.08061185837971549,0.04699018243661099,0.029821686250257662,0.01677141311069882,0.015367836528550834,0.009308261183261213,0.012141568748711595,-0.003919552669552654,0.009308261183261213,0.009308261183261213
0.013939393939393937,0.0053872053872054074,-0.0012794612794612581,0.012592592592592622,0.003838383838383859,-0.007205387205387237,-0.0055218855218855094,-0.016161616161616186,-0.00646464646464651,-0.007676767676767674
-0.003739791763519414,-0.004029199858621205,-0.004259354619183882,0.019287217456925174,0.07193389200371,1.2351624010459677E-4,-0.0031274459781486428,2.0039276982871296E-6,-0.0020138034576964317,-0.0020138034576964317
0.0451528074570324,0.022704333652319827,0.018484915479001322,0.01581026620772503,0.012496344950904485,-0.0026283877588671846,-0.006429985042549587,-0.005798523217425977,-0.002815087345185894,-0.005736552059517621
0.011820904041848386,0.010070657083765344,0.0026970202579418992,7.196412563386064E-4,-0.004491295119904189,-0.004491295119904189,-0.004618607087713178,0.0011050182176895128,-0.004491295119904189,-0.004491295119904189
0.027658119658119644,0.015076923076923062,0.0038632478632478575,-0.0027264957264957184,-0.002683760683760683,-0.0035769230769230665,-0.019418803418803417,-0.009807692307692302,-0.020025641025641028,-0.020025641025641028
0.033089609017028426,0.017957588807051204,0.022122975391792667,0.002470373214996894,0.0017260624679979835,-2.235165272799359E-4,-0.002078895715992479,-0.006678956547236092,-8.905814416566941E-4,-7.55177220230944E-4
0.06601731601731604,0.06277056277056277,0.048051948051948054,0.01819985569985569,0.016630591630591628,0.013762626262626277,0.02160894660894662,0.015764790764790777,0.013708513708513715,0.013708513708513715
0.3420287392603352,0.10530885795708866,0.3036629482135686,0.01133372183654529,0.15604031879283428,-0.025539095608686904,-0.014094890201333414,-0.0035159639678101168,-0.027773860523091966,-0.039789975447802044
0.00770778735541453,0.016898898045530623,1.5853093787164817E-4,0.04288163198720172,0.017812509867070867,0.005313351857114261,0.0124484807342153,0.004726326923684124,0.005523717807036943,0.0048886994411291
0.017369663687406507,0.025981877969748383,0.008299765211892256,0.00602555406005257,9.988237874626992E-4,-8.398168260168778E-4,-0.002082820201771914,-0.0016715559879792268,-7.216135163242081E-4,-7.228577616893994E-4
0.11287878787878787,0.05997474747474748,0.05101010101010099,0.01919191919191919,-0.012500000000000004,-0.0011363636363636391,-0.0015151515151515082,0.021843434343434328,0.006818181818181814,0.006818181818181814
0.5301507173382174,0.30831985144485147,0.35544668294668297,0.012434243996743985,0.36476711945461937,0.011845110907610899,-0.009794337606837615,-0.02756626475376474,-0.009519739519739525,-0.014578500203500207
0.31841722361459207,0.1960344147405551,0.1974604334911353,0.01180369906247099,0.12319351619790214,0.011135361552028208,-0.0034201243850366845,-0.012637380488257686,-0.015620880905968627,-0.023580478975215827
0.0790560407737453,0.05202442621771349,0.03391354593855673,0.024871130245752524,-0.01587239703781361,0.008797568941239333,0.005953479438397418,0.007117508453845611,0.005024275898574415,0.005024275898574415
0.11831649831649833,0.10250841750841752,0.054295033670033695,0.035784932659932656,0.010439814814814825,-0.031039562289562308,-0.009191919191919199,-0.011969696969696972,-0.016887626262626267,-0.038806818181818185
0.44305799103742677,0.3384010080997168,0.23811463338723024,0.011225989944306566,0.2075426304216357,0.032408811763187655,-0.0013737762494338047,-0.01540973028777904,-0.009323669847342715,-0.02004919040787044
0.04122842232035327,0.03028234979258666,0.013562157098889341,-0.006520139167670284,-0.017469557072126322,-0.02445135822293591,-0.020363307908470508,-0.03172420714572461,-0.024902984076006957,-0.024902984076006957
0.3410277777777779,0.2954166666666667,0.2591388888888889,0.0427222222222222,0.2936944444444445,0.05294444444444443,0.034722222222222224,0.007777777777777776,0.019722222222222228,0.012111111111111112
0.44747570207570203,0.367529181929182,0.2295445665445666,-0.0036705738705738677,0.20130647130647134,0.009008302808302818,0.005138705738705748,0.00642515262515262,-0.01814212454212454,-0.01927350427350424
0.09908888595099592,0.0790471311475409,0.05933699101004754,0.038558743169398856,0.06894555349903045,0.023332562136435715,0.015729662436100796,0.01977018332451961,0.01593843645337557,0.01593843645337557
0.01705170517051706,0.2063806380638064,0.0075907590759075935,0.003245324532453242,0.009845984598459834,-0.02304730473047304,4.950495049504844E-4,1.1001100110011319E-4,-0.02255225522552253,-0.02255225522552253
0.029352603110209607,0.029699121027721435,0.015010141987829606,0.012736646382691005,0.009989858012170361,0.003853955375253541,0.003735632183908037,0.0015212981744421982,0.003853955375253541,0.003853955375253541
0.049266112067316896,0.010181982508789732,-0.0027917990643894367,-0.007764712696941626,-0.04695333531929916,0.0034216536475572676,0.005730476852464805,0.0028494012680759556,-0.009308525310031342,-0.009308525310031342
0.015873015873015872,0.026926406926406923,0.009350649350649394,0.0034054834054834076,0.001471861471861491,-9.523809523809046E-4,-0.001991341991341933,0.0031168831168831438,-0.0012698412698412358,-0.001038961038961043
0.02514178606545864,0.01879184810600741,0.010795787095565857,-0.005650811209439525,-0.014014286884862082,-0.011206513087044049,-0.008445416022849669,-0.0052245750807697255,-0.010827538980193837,-0.010827538980193837
0.052000000000000046,0.027555555555555594,0.03600000000000002,0.007555555555555549,0.002666666666666658,0.0017777777777777707,0.004888888888888895,-0.003555555555555556,0.0017777777777777707,0.0017777777777777707
0.11346212430168712,0.07984888016457387,0.06636299657838639,0.009143741584319109,0.010272272577631962,0.007733063754192841,0.006418950229995272,0.005452063436593195,0.007521327809008823,0.0066708026924502915
0.41064814814814815,0.14940476190476193,0.12962962962962962,-0.16203703703703695,0.23445767195767203,-0.05085978835978831,-0.12744708994708992,-0.11402116402116397,-0.16395502645502638,-0.17175925925925917
-0.0039323455993773146,0.03157455291660481,-0.004465295165355306,0.03455945858820445,0.003536705933326467,-0.0038914565283946767,-0.0038208308598975246,-0.003020369083673572,-0.0035108594056712295,-0.0037563922077452367
0.4225925925925925,0.18037037037037035,0.1677777777777778,0.002222222222222229,0.06962962962962964,-0.005555555555555503,-0.012592592592592567,-0.008148148148148116,-0.008518518518518462,-0.01407407407407405
0.49842092266854093,0.190222337782799,0.47915365022923984,-0.06788206906781263,0.3316512833040405,0.014909625833856684,-0.10528705554079092,-0.14060017676677608,-0.10159520553143143,-0.10076138441059694
0.38820105820105816,0.42365079365079367,0.06867724867724867,-0.004682539682539682,0.2998941798941799,0.008174603174603166,0.01341269841269842,-0.10134920634920631,-0.04351851851851853,-0.06674603174603176
0.20120262916338844,0.06634643544016085,0.19220337223533523,-0.1355048518227118,0.06373284378005069,-0.04805413497683364,-0.1226587223533526,-0.2063326667540869,-0.15131922589387187,-0.17472588294431327
0.006538297364101431,0.0068567237451249005,0.003973963498446216,0.010883706036240327,-0.0110507533854688,-1.4774809484121947E-4,0.0016922623472549211,-0.0017072888650576914,-7.266885441126118E-4,-7.266885441126118E-4
0.006737011283887913,0.005320449764604529,-0.001912335737552125,-3.401748813157653E-4,-0.008342321359841446,-0.008728172327087764,-0.008822812801329875,-0.009914881509938352,-0.008728172327087764,-0.008728172327087764
0.007445824396307125,0.008396409784437493,0.0057983905310166435,0.019913196531517297,0.031316902903931014,0.01957145239360175,0.01621267803591645,-3.202847821385024E-4,0.01957145239360175,0.01957145239360175
0.10367996201329535,0.08150522317188985,0.05985280151946822,0.025023741690408368,0.01346153846153847,0.005033238366571702,0.014696106362773024,0.004653371320037987,0.0037749287749287764,0.0037749287749287764
0.0012645061722146003,0.013947689687783227,-8.386887865257098E-5,0.036570562450292714,0.007717565867416254,-0.003402314558846853,-6.381820559104523E-4,-0.0034536367732752333,-0.0017627135555681886,-0.0027748100700412523
-0.03609112709832136,-0.026258992805755384,-0.04088729016786571,0.033333333333333326,-0.014868105515587541,-0.011151079136690651,-0.043045563549160656,0.008752997601918455,-0.009352517985611512,-0.009352517985611512
0.03305964711760381,0.006628761951318755,8.02963347934027E-4,0.056835314689782174,0.02140599645527939,0.001063851764901491,-0.008558280055495578,6.146884381076875E-4,0.003904303495255164,0.003904303495255164
-0.00201719576719579,0.002581975772765236,-0.005613861041492637,0.0014558966861598595,-0.012942947646895001,-0.01975598719019771,-0.009932818156502347,-0.0048289125591757095,-0.01975598719019771,-0.01975598719019771
7.401486830834377E-18,3.463901630048986E-5,8.512087163777456E-6,-5.374751919588916E-4,9.102754809172293E-6,-0.0019517277271367984,-0.0012859805600759166,-8.643975966785937E-5,-0.0019517277271367984,-0.0019517277271367984
0.017920950388708667,0.015098407775797547,-0.006836553409755338,-0.002961702083447715,-0.005666473045113829,-0.008494034061705435,-0.00743130098821303,-0.00939483425403342,-0.008494034061705435,-0.008494034061705435
-0.0064663026271937945,-0.004277561812844129,-0.0076236313311781306,0.00624873781234504,0.0097857153135637,-0.004991056926860164,-0.007239385235144073,-5.292543036868029E-4,-0.004991056926860164,-0.004991056926860164
-0.0011831935770433696,0.005359741187757727,-0.0015281199567725075,0.05039824211694978,0.047944270025477485,-0.0024245148585279783,-0.007201195525875962,-0.09713165691611345,-4.921054500457101E-4,-0.05367204204518141
0.01639574871882975,0.012210266942564725,0.0030892110221615236,0.010960264462495307,-0.003399546520570225,-0.002902399794182823,-0.0022266399404299014,-0.004132573699003509,-0.0026829750229940236,-0.0026829750229940236
0.04070184925148667,0.04126083040228245,0.01800496895353944,0.011991048569359812,0.02176547460701833,1.1249963488026981E-4,7.980057692486108E-4,0.002217123606637635,-4.739480216682542E-4,3.810544278995964E-5
0.00755028363258861,-0.0022566571390733297,-0.004367904801079229,0.006015439728457358,-0.006919656893707057,-0.008517878683652839,-0.008015597534974635,-0.009585226377229998,-0.008517878683652839,-0.008517878683652839
0.06392578534539278,0.05694395314585205,0.03695357184970214,0.015680829699462825,0.001979769441850047,0.013237535046309486,0.007341508002224462,0.01740354768389663,0.006701200776712002,0.005179636096569914
0.009663162961520115,0.008801160552740779,0.0030858260854321564,0.0010509006265807827,7.808220227897067E-4,-2.2899944135065982E-4,-4.3399789927284216E-4,-3.811319014213869E-4,-4.065738075384684E-4,-5.975539890544224E-4
0.03524279310987274,0.02474308886016847,0.015731003337623978,0.03314486393537978,-0.09598323973323973,0.003180259691734107,0.017027337922443528,-0.006156757644369348,0.009895684644364565,0.009895684644364565
0.03906151912649449,0.0746561428552575,0.016644810866128214,0.008119132433814187,-0.019410907684392482,-0.01056477167290482,-0.007504674894972067,-0.0036984064380203483,-0.012087339173718884,-0.014828585712262914
0.05095437903657078,0.030618803735242065,0.011168960055946324,-0.00506885309967503,0.009158644946316156,-0.01164794931918222,-0.012372989427783965,-0.007034688798387426,-0.014499259533506134,-0.014499259533506134
0.15927406687814252,0.004643146533520385,5.792200428491749E-4,0.0034370984359104054,6.682262746268893E-4,2.9094205690037106E-4,-2.263182890645717E-5,6.366664261947171E-5,1.2094986405180031E-4,9.247507538982329E-5
0.025067661691542294,0.01101990049751244,0.010628855721393039,0.007441791044776099,0.009942288557213953,2.0298507462686023E-4,0.0010706467661691587,0.0011532338308457642,0.0033154228855721206,0.0033154228855721206
0.3198860398860399,0.1911609686609687,0.2411680911680911,0.029508547008547003,0.15383903133903132,0.009921652421652423,0.017008547008547,0.006282051282051308,0.018198005698005684,0.0065099715099715
0.229521528459437,0.180225599261547,0.1635655164249936,0.04731459535381106,0.08747496149456933,0.012983545744983671,0.039949450815463874,0.023625608838027164,0.011907122773135853,0.007487776687123097
0.17689393939393938,0.12815656565656564,0.084006734006734,-0.020370370370370396,0.00896464646464645,-0.008922558922558926,-0.029461279461279445,-0.04617003367003365,-0.03413299663299661,-0.034217171717171715
0.16461038961038957,0.1298701298701299,0.13674242424242428,0.07830086580086583,0.037770562770562795,0.06293290043290044,0.04734848484848487,0.03944805194805197,0.03333333333333333,0.03333333333333333
0.4275949975949976,0.30107683982683986,0.42088985088985087,-0.00583934583934582,0.2612981000481,0.0024218374218374214,-0.030467171717171712,-0.031468855218855216,-0.03636002886002886,-0.03374579124579124
0.0958974358974359,0.04602564102564102,0.0423076923076923,-0.001538461538461533,0.02282051282051282,-2.564102564102555E-4,-0.004487179487179486,-0.005384615384615395,-0.005128205128205128,-0.005128205128205128
0.24304166666666663,0.18583333333333335,0.24212499999999998,-0.0069999999999999915,0.09375000000000003,-0.008791666666666665,-0.02141666666666666,-0.021333333333333322,-0.02225,-0.02220833333333334
0.02433333333333334,0.38762500000000005,0.4098333333333333,0.011166666666666662,0.2290416666666667,0.01583333333333332,-0.015291666666666667,-0.014249999999999992,-0.021791666666666664,-0.019500000000000014
0.4984166666666667,0.21220238095238095,0.24708333333333332,-0.0032797619047618574,0.07667857142857146,-0.006916666666666638,-0.01414880952380948,-0.02072619047619043,-0.014077380952380895,-0.018184523809523772
0.10150462962962964,0.06412037037037038,0.0601851851851852,-0.011574074074074053,0.06689814814814814,-0.00208333333333333,-0.00590277777777777,-0.006018518518518511,-0.013078703703703697,-0.013425925925925918
0.618401977165135,0.3882133110554164,0.46132637148426625,0.0031035923141186313,0.33955346700083544,0.0273299916457811,-0.009399610136452225,-0.024648705096073517,-0.00644263436368699,-0.013248816485658598
0.006028152847778737,0.009622649448771765,0.00627185743807448,0.013014000448837248,0.00284910341646174,0.001531345358430795,0.005479866221569748,-0.002172146221195703,0.001531345358430795,0.001531345358430795
0.05619047619047627,0.027619047619047644,0.027301587301587306,0.005079365079365061,-0.008888888888888858,-0.010793650793650777,-0.010158730158730155,-0.010476190476190462,-0.010476190476190462,-0.010793650793650777
0.04155136280347249,0.040052965754618315,0.02121148413237017,0.005224810618094703,0.0069261712268040825,2.3420513434572928E-4,0.0017424648071623916,0.0015771916003983534,8.036945148407693E-4,7.159461299756457E-4
0.10626462752670489,0.05625466477519621,0.07853409294230558,0.002717118272673876,0.008947146296180205,-0.010769086656767731,-0.012556790588191513,-0.016698872785829304,-0.008672127881065035,-0.01344741700418021
-9.215418364342364E-4,0.004553935996283109,-0.002453188349294629,0.0022583222297622957,6.951314392923772E-4,-0.0039943937332760915,-0.004655984692425234,8.967357026483584E-4,-0.0039943937332760915,-0.0039943937332760915
0.07184038184038184,0.0457470307470308,0.02877289377289381,0.005832500832500842,0.00850815850815854,0.007975357975358003,0.007455322455322448,0.0064330114330114485,0.0032289932289932526,0.0032289932289932526
0.052994076736215104,0.043744800505806786,0.02346594123323684,-0.005928255299324518,-0.006106285980499848,7.87411400618924E-4,0.010502562310738395,-0.006071761339056943,0.001387225050747054,0.001387225050747054
0.03285400785400785,0.01203896203896204,0.006036806036806041,0.009515284515284517,0.0012069762069762068,2.213752213752196E-4,-0.002288827288827285,1.540001540001538E-4,0.002115577115577118,0.002115577115577118
0.018317460317460302,0.007111111111111112,0.004857142857142871,-0.008063492063492083,0.006841269841269826,-0.004396825396825388,-0.004857142857142864,-0.004777777777777766,-0.010999999999999994,-0.010999999999999994
0.03088888888888886,0.014833333333333336,0.013111111111111092,0.01450000000000001,0.00872222222222222,0.00677777777777779,0.00422222222222222,0.0042777777777777805,0.00677777777777779,0.00677777777777779
0.012467532467532442,0.01999999999999997,0.008225108225108198,0.0046176046176046055,2.0202020202021443E-4,1.4430014430013942E-4,-3.4632034632035754E-4,-6.34920634920629E-4,-1.7316017316017321E-4,4.329004329004145E-4
0.004656495708675165,0.027826559716383495,-5.688885463806932E-4,0.0024628159487240214,0.007352224046052602,-0.002029391501155668,-0.0029183530270747863,-0.0032847768360003433,-0.0017615883116422926,-0.0023955376009499965
0.07576785861636245,0.062062349707345525,0.03320235146212407,-0.003144113917179455,-0.0853649878836591,-0.024282133850025134,-0.028131722900288224,-0.016259850706705024,-0.026271282269119376,-0.02507641539049973
0.03790241620521175,0.04590396191639628,0.014890102436089347,0.0072250241728344525,0.008801305469053992,-0.006753908500114732,-0.0033349038633211665,-0.012489560026242867,-0.00546234448421283,-0.008181320640093947
0.06336074398999311,0.07396721112449892,0.014660472536792172,0.013444660464448251,0.020803168164147883,3.461770167925149E-4,-0.0036881808554440785,-0.001804278400679186,7.053734495445367E-4,-4.238552042465038E-4
0.01155555555555557,0.0065555555555555515,0.003888888888888901,-0.0019999999999999944,-7.777777777778143E-4,-0.004111111111111184,-0.0030000000000000213,-0.002222222222222185,-0.004222222222222268,-0.003555555555555608
0.21081196581196576,0.17969373219373216,0.11058262108262108,0.012145299145299134,0.04374216524216524,-0.01066096866096868,2.635327635327441E-4,-0.027679487179487174,-0.010485754985754998,-0.014200854700854724
0.005461623951813702,0.0164419722485606,0.0036309399667048786,0.07389495191879934,0.03575254242728273,-0.0011900295145631254,-0.0038539404839733134,-0.001224733744546084,1.4550957453137355E-6,3.894880495558047E-4
-0.001299126217329394,1.0649627263045561E-4,-0.001299126217329394,-0.003661611301435763,0.0031124497991967853,-0.0017068273092369505,-0.0019076305220883587,-0.0016064257028112427,-0.0017068273092369505,-0.0017068273092369505
0.0074349109765548356,0.0019070809493615614,7.991018529041198E-4,0.008614041031752166,-6.755486542664816E-5,-0.004005871819409031,-0.0011161802780082016,-4.213447742736872E-4,-0.002576349052766184,-0.002576349052766184
0.6055555555555556,0.5361111111111112,0.5444444444444444,-0.09999999999999995,0.4611111111111111,-0.07499999999999997,0.022222222222222265,-0.18888888888888886,-0.02777777777777774,-0.19722222222222222
0.0013031167292013516,7.086282895353069E-4,2.4908613130977624E-4,9.576710165790278E-5,5.301817730910911E-6,5.301817730910911E-6,1.220544172122473E-4,-8.458845759524343E-5,5.301817730910911E-6,5.301817730910911E-6
0.03857142857142859,0.009285714285714283,-0.0036349206349206315,-6.349206349206438E-4,-0.003269841269841282,-0.006698412698412692,-0.009301587301587304,0.002920634920634942,-0.00703174603174603,-0.00703174603174603
0.08303703703703706,0.06148148148148147,0.03303703703703704,0.008444444444444458,0.011629629629629611,-0.0058518518518518485,-3.703703703704061E-4,-5.185185185185329E-4,-0.005481481481481476,-0.005037037037037047
0.24649251462115104,0.008969744290643736,-4.888748965553098E-4,0.02571485792414978,0.015396309483345978,0.00296797773999888,0.0022830803552813307,0.004570671360931492,0.003019655058174253,0.005022716834784006
0.004721555556641399,0.0031190605216801282,0.0016259561867670376,0.00105694118874586,8.876777372785656E-5,1.4121144255575165E-4,5.002849190153702E-4,3.272793684350406E-4,1.1497342162470151E-4,1.0226851626869612E-4
0.005155727042065853,0.0031880799895127637,0.0011796760678876139,5.1085950154298546E-5,-0.0014785348735139295,-0.0013578526467558528,-0.0011562155519545389,-0.001168487054700688,-0.0014250948050543943,-0.0015188736543675844
0.020926838168217464,0.021514170163595445,0.012893784589186889,-0.007841178617040685,-0.011470838654746714,-0.01150611202335341,-0.0072644894483975,-0.015299215471629275,-0.01055373107097246,-0.011497293681201733
0.08426698774982272,0.08938894630516041,0.031683966958287756,0.005205342891933653,0.07720752820320603,0.00227803456175213,-0.007528074241626705,-0.005178648358114278,-0.0023264740293138077,-0.00953720321790145
0.03088881866063442,0.06293717862535793,0.008036089540427347,0.05518714925587928,0.04693702200208473,-0.002855073369964112,-0.011363862257198487,-7.901312302893908E-4,-0.007365034424514431,-0.0037130104489118483
0.24982195210929092,0.20564817241601208,0.12453270662838538,-1.716738601022801E-4,0.049605289150012985,9.033682226354293E-4,-0.03187853871448019,0.009950909796228863,-0.044080468186696316,-0.039959106686109074
0.22557823129251706,0.12145124716553282,0.23094104308390018,-0.045555555555555544,0.1311904761904762,-0.05007936507936509,-0.04896825396825395,-0.02587301587301584,-0.07436507936507936,-0.07341269841269842
