CAWPE(alpha=4),CAWPE(ConTie),CAWPE(RandTie)
0.9699766515375667,0.9705916992911221,0.9685358606120903
0.9297839506172839,0.9297067901234567,0.9231095679012346
0.8754166666666666,0.874027777777778,0.8678240740740741
0.8236666666666665,0.8176666666666664,0.8119999999999998
0.7983333333333333,0.7939999999999999,0.784
0.9366379504585486,0.9359600753620689,0.9321718310298045
0.9667598204264871,0.9654640852974185,0.9635746352413019
0.919939567116401,0.9292762995516839,0.9060664236598258
0.9099325396825396,0.9097299382716049,0.8953831569664902
0.9996598639455783,0.9994897959183674,0.9994897959183674
0.5982080000000002,0.5987413333333335,0.5865578666666668
0.8729618512678641,0.8721245945347281,0.8713761830323387
0.8840014817630114,0.8836377321623515,0.8831916068022584
0.8675212884468119,0.8651515166652658,0.8659768696101905
0.9489488636363635,0.9475978535353534,0.9487910353535353
0.9052779538139281,0.9055260494778774,0.904782581009409
0.8747485580818973,0.8770667492889779,0.8726992865881817
0.9492802164761934,0.9488146000275056,0.9490354011181936
0.5552007140369214,0.4282871821664928,0.5505246429815399
0.9154433535920201,0.9046283309957915,0.9127785569580792
0.9839277642582058,0.9823429084380427,0.9838757362971556
0.9600529100529102,0.9518518518518518,0.9574074074074073
0.9318330921780881,0.9324501581684905,0.9302561845582294
0.9798846153846158,0.9796739926739929,0.9794998855311357
0.978708272417154,0.9791427353104984,0.9768453251183514
0.9430587240602428,0.9426775728621405,0.9423906597359435
0.9307050491293585,0.9303144902767637,0.9299085229237912
0.9680194758993305,0.9671391569273825,0.9660211386064252
0.8282619642171967,0.8222369250935662,0.8170155846320667
0.7944867649908172,0.7833791351835906,0.7785104358390845
0.9685897435897436,0.9695512820512818,0.9665598290598288
0.8901147098515527,0.8876293297345939,0.8857624831309049
0.9377587072862271,0.9397706345220069,0.9300585392888595
0.7447259846167682,0.7436219035838832,0.7403207817729471
0.61391452991453,0.615111111111111,0.6031794871794871
0.6531139998952429,0.6518373988836841,0.6495594769345844
0.9380325757575763,0.9356651515151515,0.9367803030303035
0.9837789661319071,0.9820558526440878,0.9836898395721925
0.7209262222222227,0.7189500444444445,0.7119271111111114
0.7867083333333337,0.7907500000000002,0.7756666666666672
0.907067958229183,0.905068422286344,0.9054139812109782
0.9887413038920023,0.9879766962601744,0.9886307561384136
0.9999166666666668,0.9998611111111111,0.999875
0.8922443578266943,0.891958771571333,0.8919084790423641
0.8820730489672921,0.8847503254089448,0.8813270923590761
0.8945539940348806,0.8973890455812724,0.8903253258120966
0.8688991994693772,0.8703994075763214,0.8676728433233596
0.9350000000000002,0.9306666666666666,0.9253333333333332
0.9973420381477454,0.9975124813167676,0.9970673161972156
0.9968554218962498,0.9970278832608739,0.996679038010997
0.9619059372000547,0.9594310800310801,0.9600745280862927
0.8463864373947522,0.8403209200268988,0.841366058792669
0.8872193448693005,0.8894910799040467,0.8838065114526356
0.5309386604507238,0.5305399560595411,0.5298719528319001
0.9980650683474183,0.9973985494606612,0.9979878545559189
0.9380047181194258,0.9388080534996363,0.9373897845683838
0.9110308431940191,0.9123906014592168,0.908967717908356
0.9626363785132118,0.9624560896727732,0.9623884697092032
0.6070090666666669,0.6112348444444445,0.5880935111111113
0.6166616888888891,0.6182424888888891,0.6139498666666667
0.6356666666666665,0.6223333333333333,0.595
0.9548933145009423,0.9546745762711869,0.9545548022598875
0.7629447111111113,0.7620017777777781,0.747082666666667
0.9214285714285714,0.9182539682539682,0.9111111111111112
0.9151515151515152,0.906628787878788,0.9113636363636364
0.978866290184554,0.9793254186214401,0.9784452541109299
0.9929231470535931,0.9929200565561003,0.9928648139134159
0.9905345057496571,0.9903737030077256,0.9898709062396954
0.9489718360071301,0.9477426024955437,0.9475590017825312
0.9978191111111109,0.997775111111111,0.9976222222222222
0.5952500000000003,0.5921666666666666,0.5671666666666667
0.7556584362139919,0.7747942386831277,0.6747942386831276
0.9500625723305964,0.9429155417641935,0.9488169387371369
0.9545454545454548,0.9477272727272729,0.9454545454545455
0.9919075034096351,0.9922463122318942,0.9907530015242948
0.9928861423095423,0.9919212016403038,0.9925719431330545
0.9316698882769462,0.931857542994712,0.9303481962350412
0.9353895592357557,0.9350383490170793,0.9342774620026654
0.9268040346956289,0.9267402423039018,0.9256358315486398
0.9922370258740404,0.9773294821005134,0.992013639148616
0.9368724279835389,0.9315226337448561,0.9338683127572013
0.8805071547675224,0.8805639966480513,0.880079382062987
0.6691742552629805,0.6686865616138233,0.6658651634730393
0.6369005847953214,0.64109857978279,0.6312071846282368
0.8943606048393103,0.8960115235920156,0.8886450823220323
